id_proveedor,id_funcionario,n_contratos,monto_total,comparte_telefono,comparte_direccion,vinculo_sospechoso
P0096,F021,1,68810.51,False,False,False
P0096,F034,1,63840.1,False,False,False
P0096,F035,2,193465.37,False,False,False
P0096,F040,1,15616.78,False,False,False
P0096,F043,2,279944.76,False,False,False
P0096,F049,3,256086.02000000002,False,False,False
P0096,F054,2,292604.72,False,False,False
P0097,F001,1,241612.75,False,False,False
P0097,F003,1,28200.87,False,False,False
P0097,F010,1,9550.05,False,False,False
P0097,F026,1,34168.89,False,False,False
P0097,F038,1,385501.42,False,False,False
P0097,F039,1,5852.53,False,False,False
P0097,F041,2,741341.6799999999,False,False,False
P0097,F044,1,44059.78,False,False,False
P0097,F048,1,31922.13,False,False,False
P0098,F003,1,249146.28,False,False,False
P0098,F004,1,125528.03,False,False,False
P0098,F005,1,32864.85,False,False,False
P0098,F006,1,106441.13,False,False,False
P0098,F011,1,25903.11,False,False,False
P0098,F019,1,90050.88,False,False,False
P0098,F039,1,78456.13,False,False,False
P0098,F040,1,184387.71,False,False,False
P0098,F044,1,411419.95,False,False,False
P0098,F049,1,1439583.64,False,False,False
P0098,F057,1,29324.56,False,False,False
P0099,F003,5,2414967.41,False,False,False
P0099,F006,1,82675.32,False,False,False
P0099,F012,2,506509.56,False,False,False
P0099,F019,1,71996.06,False,False,False
P0099,F021,1,11409.97,False,False,False
P0099,F026,2,108060.2,False,False,False
P0099,F030,1,79519.62,False,False,False
P0099,F031,4,1228754.3800000001,False,False,False
P0099,F036,2,121515.29,False,False,False
P0099,F037,1,42708.9,False,False,False
P0099,F051,2,218326.69,False,False,False
P0099,F054,1,255783.88,False,False,False
P0099,F058,2,39891.28,False,False,False
P0100,F002,1,16153.15,False,False,False
P0100,F003,1,34968.0,False,False,False
P0100,F006,1,196200.3,False,False,False
P0100,F015,1,209079.54,False,False,False
P0100,F016,2,146502.05,False,False,False
P0100,F017,1,40418.03,False,False,False
P0100,F018,1,20890.06,False,False,False
P0100,F019,1,20971.04,False,False,False
P0100,F027,1,27312.6,False,False,False
P0100,F031,2,101633.76000000001,False,False,False
P0100,F032,1,101132.6,False,False,False
P0100,F035,1,202266.47,False,False,False
P0100,F040,1,39678.83,False,False,False
P0100,F044,1,76201.75,False,False,False
P0100,F048,1,285030.35,False,False,False
P0100,F051,1,43555.6,False,False,False
P0100,F054,1,100349.49,False,False,False
P0100,F056,3,100170.65,False,False,False
P0100,F057,1,59115.23,False,False,False
P0100,F058,1,106230.07,False,False,False
P0101,F000,1,87338.52,False,False,False
P0101,F002,1,64822.23,False,False,False
P0101,F004,1,142512.05,False,False,False
P0101,F014,1,46895.23,False,False,False
P0101,F016,1,43763.39,False,False,False
P0101,F017,1,122639.01,False,False,False
P0101,F025,1,91514.08,False,False,False
P0101,F035,1,71749.53,False,False,False
P0101,F038,1,49266.3,False,False,False
P0101,F039,2,358907.36,False,False,False
P0101,F041,1,5680.7,False,False,False
P0101,F044,1,71013.8,False,False,False
P0101,F048,1,152656.05,False,False,False
P0101,F051,1,114063.9,False,False,False
P0101,F053,2,322519.57,False,False,False
P0101,F055,1,93322.14,False,False,False
P0102,F000,2,431720.55000000005,False,False,False
P0102,F005,1,105553.23,False,False,False
P0102,F006,2,35236.21,False,False,False
P0102,F022,1,250044.11,False,False,False
P0102,F030,1,62096.43,False,False,False
P0102,F031,1,50493.02,False,False,False
P0102,F038,1,69732.06,False,False,False
P0102,F047,1,102333.54,False,False,False
P0102,F048,1,268996.03,False,False,False
P0102,F050,1,117183.87,False,False,False
P0103,F000,2,88826.16,False,False,False
P0103,F010,1,97109.97,False,False,False
P0103,F011,1,108776.33,False,False,False
P0103,F013,1,77378.09,False,False,False
P0103,F021,2,265672.8,False,False,False
P0103,F023,2,341497.31,False,False,False
P0103,F026,1,74404.85,False,False,False
P0103,F029,2,81639.25,False,False,False
P0103,F033,1,34571.86,False,False,False
P0103,F034,1,64771.29,False,False,False
P0103,F035,1,9752.1,False,False,False
P0103,F039,1,235801.24,False,False,False
P0103,F042,1,205968.52,False,False,False
P0103,F048,1,142728.95,False,False,False
P0103,F050,1,8999.77,False,False,False
P0103,F055,1,159569.33,False,False,False
P0103,F056,1,80572.76,False,False,False
P0103,F057,1,126769.0,False,False,False
P0104,F002,1,16469.3,False,False,False
P0104,F003,1,35274.77,False,False,False
P0104,F007,1,166189.31,False,False,False
P0104,F009,1,78406.53,False,False,False
P0104,F019,1,28249.87,False,False,False
P0104,F021,1,10279.24,False,False,False
P0104,F023,1,176135.64,False,False,False
P0104,F027,1,166861.88,False,False,False
P0104,F029,1,53305.82,False,False,False
P0104,F035,1,23925.04,False,False,False
P0104,F038,3,96802.28,False,False,False
P0104,F039,3,123706.35,False,False,False
P0104,F046,1,48498.15,False,False,False
P0104,F048,1,74404.85,False,False,False
P0104,F049,1,11307.73,False,False,False
P0104,F053,1,14792.72,False,False,False
P0104,F057,1,15716.34,False,False,False
P0105,F000,1,20226.82,False,False,False
P0105,F002,1,122316.27,False,False,False
P0105,F005,1,23990.75,False,False,False
P0105,F007,1,37279.42,False,False,False
P0105,F008,1,31350.43,False,False,False
P0105,F010,1,9027.71,False,False,False
P0105,F021,1,31269.43,False,False,False
P0105,F039,1,32328.58,False,False,False
P0105,F042,1,61448.96,False,False,False
P0105,F049,1,66681.73,False,False,False
P0105,F055,1,122783.22,False,False,False
P0105,F056,1,69552.87,False,False,False
P0106,F019,1,74408.21,False,False,False
P0106,F023,1,179165.32,False,False,False
P0106,F031,1,74404.85,False,False,False
P0106,F048,1,48327.47,False,False,False
P0107,F003,5,2310037.51,False,False,False
P0107,F010,5,2271932.83,False,False,False
P0107,F012,5,1528699.8599999999,False,False,False
P0107,F016,1,77762.95,False,False,False
P0107,F026,1,64459.8,False,False,False
P0107,F030,2,308179.61,False,False,False
P0107,F033,2,124620.29000000001,False,False,False
P0107,F035,5,817118.28,False,False,False
P0107,F038,1,67424.5,False,False,False
P0107,F039,1,546822.56,False,False,False
P0107,F040,1,209286.77,False,False,False
P0107,F041,1,650721.35,False,False,False
P0107,F049,1,58245.53,False,False,False
P0107,F050,1,44419.45,False,False,False
P0107,F053,1,197140.4,False,False,False
P0107,F055,1,510653.64,False,False,False
P0107,F056,1,559463.32,False,False,False
P0108,F003,1,104392.39,False,False,False
P0108,F006,4,1139530.02,False,False,False
P0108,F012,2,74795.32,False,False,False
P0108,F016,1,108110.2,False,False,False
P0108,F017,1,103812.86,False,False,False
P0108,F020,1,293568.47,False,False,False
P0108,F021,1,361347.19,False,False,False
P0108,F023,1,69519.2,False,False,False
P0108,F025,1,116845.75,False,False,False
P0108,F034,1,140038.16,False,False,False
P0108,F035,1,447720.92,False,False,False
P0108,F039,8,2287403.5,False,False,False
P0108,F040,1,46317.08,False,False,False
P0108,F041,1,43237.13,False,False,False
P0108,F044,1,19010.25,False,False,False
P0108,F050,2,248620.27000000002,False,False,False
P0108,F051,1,28973.64,False,False,False
P0108,F054,1,43405.94,False,False,False
P0108,F056,1,21178.13,False,False,False
P0108,F059,1,11404.13,False,False,False
P0109,F004,1,34238.73,False,False,False
P0109,F008,1,101224.49,False,False,False
P0109,F011,1,48779.12,False,False,False
P0109,F016,1,50745.18,False,False,False
P0109,F019,1,11032.01,False,False,False
P0109,F020,1,4421.4,False,False,False
P0109,F025,1,129792.45,False,False,False
P0109,F029,1,22032.81,False,False,False
P0109,F030,1,68644.7,False,False,False
P0109,F033,1,213805.24,False,False,False
P0109,F035,1,265588.67,False,False,False
P0109,F039,1,35941.03,False,False,False
P0109,F045,1,14139.63,False,False,False
P0109,F050,1,44594.43,False,False,False
P0109,F055,1,14674.27,False,False,False
P0110,F001,2,283256.12,False,False,False
P0110,F002,1,13107.52,False,False,False
P0110,F004,1,35507.14,False,False,False
P0110,F005,1,87374.84,False,False,False
P0110,F007,1,77588.14,False,False,False
P0110,F010,1,43910.32,False,False,False
P0110,F021,1,21917.76,False,False,False
P0110,F032,1,106634.13,False,False,False
P0110,F033,1,74404.85,False,False,False
P0110,F035,1,113632.99,False,False,False
P0110,F036,1,221081.21,False,False,False
P0110,F039,1,9690.05,False,False,False
P0110,F042,2,181380.34,False,False,False
P0110,F045,1,163261.95,False,False,False
P0110,F050,1,50655.0,False,False,False
P0110,F057,1,95589.65,False,False,False
P0110,F058,1,43139.75,False,False,False
P0110,F059,1,127098.21,False,False,False
P0111,F000,2,100970.57,False,False,False
P0111,F002,1,47275.64,False,False,False
P0111,F004,1,40491.94,False,False,False
P0111,F006,2,103247.84000000001,False,False,False
P0111,F008,1,89349.41,False,False,False
P0111,F010,1,54732.93,False,False,False
P0111,F013,2,197148.16999999998,False,False,False
P0111,F016,3,263802.41000000003,False,False,False
P0111,F018,1,8369.6,False,False,False
P0111,F021,5,1217129.75,False,False,False
P0111,F024,1,36864.72,False,False,False
P0111,F035,2,103220.79000000001,False,False,False
P0111,F036,1,86103.8,False,False,False
P0111,F039,1,43091.46,False,False,False
P0111,F042,1,61682.2,False,False,False
P0111,F050,2,209258.01,False,False,False
P0111,F051,1,24880.7,False,False,False
P0111,F053,2,127413.53,False,False,False
P0111,F054,1,33910.91,False,False,False
P0111,F056,3,93700.95,False,False,False
P0111,F057,1,25240.04,False,False,False
P0111,F059,1,20277.35,False,False,False
P0112,F008,2,258891.4,False,False,False
P0112,F011,1,88840.63,False,False,False
P0112,F013,1,35830.26,False,False,False
P0112,F015,5,1652605.7,False,False,False
P0112,F016,1,52767.69,False,False,False
P0112,F017,2,389322.37,False,False,False
P0112,F018,1,85870.16,False,False,False
P0112,F019,1,407145.87,False,False,False
P0112,F027,1,74404.85,False,False,False
P0112,F028,8,3218120.23,False,False,False
P0112,F029,1,78738.22,False,False,False
P0112,F033,1,14137.03,False,False,False
P0112,F039,1,127106.99,False,False,False
P0112,F040,1,108763.49,False,False,False
P0112,F044,1,175626.04,False,False,False
P0112,F049,1,6132.21,False,False,False
P0112,F055,1,47927.79,False,False,False
P0112,F057,1,85346.86,False,False,False
P0113,F006,2,98183.07,False,False,False
P0113,F007,1,38410.97,False,False,False
P0113,F008,1,137465.52,False,False,False
P0113,F009,1,16938.18,False,False,False
P0113,F010,1,74404.85,False,False,False
P0113,F018,1,137194.28,False,False,False
P0113,F021,2,47925.44,False,False,False
P0113,F022,1,185730.39,False,False,False
P0113,F027,1,32082.88,False,False,False
P0113,F029,1,9085.43,False,False,False
P0113,F035,1,75597.515,False,False,False
P0113,F036,1,20851.01,False,False,False
P0113,F041,1,15363.6,False,False,False
P0113,F048,2,122163.31,False,False,False
P0113,F053,1,54250.36,False,False,False
P0113,F054,2,386053.75,False,False,False
P0114,F000,2,203507.83,False,False,False
P0114,F002,3,332779.23,False,False,False
P0114,F005,1,3116.24,False,False,False
P0114,F007,1,20517.83,False,False,False
P0114,F010,1,43409.75,False,False,False
P0114,F011,1,93274.8,False,False,False
P0114,F021,1,10556.14,False,False,False
P0114,F023,1,73393.67,False,False,False
P0114,F024,1,250479.66,False,False,False
P0114,F025,2,198520.26,False,False,False
P0114,F026,1,297815.4,False,False,False
P0114,F031,1,57905.05,False,False,False
P0114,F036,1,36354.11,False,False,False
P0114,F039,1,67409.03,False,False,False
P0114,F042,3,525647.41,False,False,False
P0114,F050,1,215278.54,False,False,False
P0114,F054,2,316229.73,False,False,False
P0115,F000,2,249970.62,False,False,False
P0115,F004,1,61022.0,False,False,False
P0115,F010,1,210109.16,False,False,False
P0115,F014,1,25590.48,False,False,False
P0115,F017,1,10182.42,False,False,False
P0115,F021,1,31627.2,False,False,False
P0115,F023,2,90847.94,False,False,False
P0115,F024,1,104245.51,False,False,False
P0115,F027,1,4179.87,False,False,False
P0115,F029,1,143478.18,False,False,False
P0115,F035,1,72304.07,False,False,False
P0115,F039,2,158371.35,False,False,False
P0115,F042,1,355741.49,False,False,False
P0115,F044,1,47337.98,False,False,False
P0115,F046,1,26062.14,False,False,False
P0115,F048,1,27070.63,False,False,False
P0115,F049,1,124939.27,False,False,False
P0115,F050,1,74404.85,False,False,False
P0115,F053,1,252696.17,False,False,False
P0116,F010,2,354690.78,False,False,False
P0116,F011,1,14726.96,False,False,False
P0116,F012,1,3195.2,False,False,False
P0116,F017,1,20210.66,False,False,False
P0116,F021,1,264595.24,False,False,False
P0116,F023,1,43837.82,False,False,False
P0116,F029,2,560287.61,False,False,False
P0116,F035,1,33167.89,False,False,False
P0116,F039,1,31306.53,False,False,False
P0116,F048,1,8929.35,False,False,False
P0116,F054,1,92503.83,False,False,False
P0116,F056,1,56369.63,False,False,False
P0116,F058,1,89585.42,False,False,False
P0117,F000,1,134829.25,False,False,False
P0117,F026,1,14588.77,False,False,False
P0117,F029,1,107065.79,False,False,False
P0117,F039,2,138441.27,False,False,False
P0117,F041,1,39922.17,False,False,False
P0117,F049,1,44271.07,False,False,False
P0117,F050,1,40336.12,False,False,False
P0117,F054,1,6616.4,False,False,False
P0117,F055,1,10607.63,False,False,False
P0117,F059,1,11742.88,False,False,False
P0118,F000,4,317207.47,False,False,False
P0118,F001,1,51953.74,False,False,False
P0118,F002,1,131262.48,False,False,False
P0118,F008,1,46074.87,False,False,False
P0118,F011,1,60154.34,False,False,False
P0118,F013,1,140170.33,False,False,False
P0118,F030,2,107430.84,False,False,False
P0118,F035,1,40920.04,False,False,False
P0118,F041,1,186433.49,False,False,False
P0118,F042,1,155314.11,False,False,False
P0118,F043,1,42097.13,False,False,False
P0118,F046,1,60235.47,False,False,False
P0118,F050,2,179314.88,False,False,False
P0118,F053,1,62758.87,False,False,False
P0118,F054,1,275787.53,False,False,False
P0118,F055,1,29616.72,False,False,False
P0118,F056,2,87316.49,False,False,False
P0119,F010,2,87658.615,False,False,False
P0119,F013,1,73376.91,False,False,False
P0119,F016,1,355860.4,False,False,False
P0119,F019,1,174071.67,False,False,False
P0119,F035,1,75024.76,False,False,False
P0119,F040,1,192926.85,False,False,False
P0119,F046,1,204032.36,False,False,False
P0119,F049,1,288710.3,False,False,False
P0119,F053,1,22179.17,False,False,False
P0119,F055,1,63218.58,False,False,False
P0119,F056,1,232858.01,False,False,False
P0119,F058,1,30165.93,False,False,False
P0120,F000,1,19702.18,False,False,False
P0120,F013,1,34302.63,False,False,False
P0120,F016,1,24689.63,False,False,False
P0120,F017,1,34586.74,False,False,False
P0120,F024,1,20719.03,False,False,False
P0120,F025,1,170386.92,False,False,False
P0120,F038,1,74404.85,False,False,False
P0120,F044,1,185779.53,False,False,False
P0120,F048,1,31430.82,False,False,False
P0120,F050,1,72867.25,False,False,False
P0120,F051,4,398854.13,False,False,False
P0120,F053,1,224696.15,False,False,False
P0121,F000,1,52990.61,False,False,False
P0121,F013,1,14110.93,False,False,False
P0121,F015,1,56163.05,False,False,False
P0121,F018,1,23748.29,False,False,False
P0121,F019,2,96416.55,False,False,False
P0121,F029,1,50018.23,False,False,False
P0121,F035,1,44214.07,False,False,False
P0121,F036,1,12201.94,False,False,False
P0121,F038,2,143495.41,False,False,False
P0121,F040,1,52507.65,False,False,False
P0121,F044,1,207240.92,False,False,False
P0121,F049,1,57610.59,False,False,False
P0121,F055,2,198635.54,False,False,False
P0121,F057,1,35408.0,False,False,False
P0122,F000,2,90880.82999999999,False,False,False
P0122,F013,1,45811.44,False,False,False
P0122,F025,1,16328.84,False,False,False
P0122,F036,1,40707.24,False,False,False
P0122,F041,1,214657.11,False,False,False
P0122,F049,1,40834.71,False,False,False
P0122,F055,1,21940.99,False,False,False
P0122,F057,1,98135.73,False,False,False
P0123,F000,1,53343.16,False,False,False
P0123,F003,1,157337.43,False,False,False
P0123,F004,2,103709.81,False,False,False
P0123,F006,1,12245.35,False,False,False
P0123,F010,2,97512.68,False,False,False
P0123,F013,1,162195.05,False,False,False
P0123,F019,1,2928.39,False,False,False
P0123,F021,2,192417.81,False,False,False
P0123,F027,1,46225.83,False,False,False
P0123,F031,1,38505.34,False,False,False
P0123,F035,3,294575.39,False,False,False
P0123,F042,2,369203.58999999997,False,False,False
P0123,F044,1,25785.2,False,False,False
P0123,F050,1,16121.2,False,False,False
P0123,F053,1,173217.27,False,False,False
P0123,F058,1,51204.29,False,False,False
P0124,F001,1,87125.79,False,False,False
P0124,F002,1,125819.67,False,False,False
P0124,F012,1,34845.72,False,False,False
P0124,F013,1,330003.3,False,False,False
P0124,F022,1,53075.52,False,False,False
P0124,F023,2,57814.979999999996,False,False,False
P0124,F026,1,63374.92,False,False,False
P0124,F035,2,82920.18,False,False,False
P0124,F036,2,117550.07,False,False,False
P0124,F040,1,27819.14,False,False,False
P0124,F041,1,33747.65,False,False,False
P0124,F047,1,59240.54,False,False,False
P0124,F048,1,71754.48,False,False,False
P0124,F053,1,42732.41,False,False,False
P0124,F055,1,9663.67,False,False,False
P0124,F058,1,25105.04,False,False,False
P0124,F059,1,35461.36,False,False,False
P0125,F000,1,158122.42,False,False,False
P0125,F003,1,214183.98,False,False,False
P0125,F010,1,37722.31,False,False,False
P0125,F014,1,71996.06,False,False,False
P0125,F016,1,63108.58,False,False,False
P0125,F017,1,203368.22,False,False,False
P0125,F021,1,76798.7,False,False,False
P0125,F022,1,208783.3,False,False,False
P0125,F038,2,154670.53,False,False,False
P0125,F040,1,43991.16,False,False,False
P0125,F048,1,23458.58,False,False,False
P0125,F053,2,61404.27,False,False,False
P0126,F000,1,15960.4,False,False,False
P0126,F008,1,57035.46,False,False,False
P0126,F009,1,28683.24,False,False,False
P0126,F018,1,53343.43,False,False,False
P0126,F030,1,238741.14,False,False,False
P0126,F034,1,74184.72,False,False,False
P0126,F035,10,3968204.09,False,False,False
P0126,F037,1,143875.93,False,False,False
P0126,F038,1,174840.93,False,False,False
P0126,F040,1,44707.82,False,False,False
P0126,F049,1,81393.68,False,False,False
P0127,F000,1,47063.85,False,False,False
P0127,F005,2,154578.20500000002,False,False,False
P0127,F007,3,103507.88,False,False,False
P0127,F010,1,61362.23,False,False,False
P0127,F012,1,24643.45,False,False,False
P0127,F017,2,201497.54,False,False,False
P0127,F019,1,104465.97,False,False,False
P0127,F021,1,28123.29,False,False,False
P0127,F033,1,63869.02,False,False,False
P0127,F034,1,28199.35,False,False,False
P0127,F035,1,69295.25,False,False,False
P0127,F036,1,18608.21,False,False,False
P0127,F048,2,59574.99,False,False,False
P0127,F050,1,377473.49,False,False,False
P0127,F054,2,117760.43,False,False,False
P0127,F058,1,34190.37,False,False,False
P0128,F000,1,50464.67,False,False,False
P0128,F003,3,363981.61,False,False,False
P0128,F011,1,75704.7,False,False,False
P0128,F012,1,136870.0,False,False,False
P0128,F016,2,905115.64,False,False,False
P0128,F021,1,32400.05,False,False,False
P0128,F025,1,70432.22,False,False,False
P0128,F026,1,40334.23,False,False,False
P0128,F028,1,137452.25,False,False,False
P0128,F029,1,330368.24,False,False,False
P0128,F030,1,48348.74,False,False,False
P0128,F031,1,114968.11,False,False,False
P0128,F035,2,216768.28999999998,False,False,False
P0128,F039,1,51758.24,False,False,False
P0128,F041,1,205503.87,False,False,False
P0128,F051,1,22014.89,False,False,False
P0128,F056,1,128764.69,False,False,False
P0128,F057,1,19588.0,False,False,False
P0129,F003,1,27972.19,False,False,False
P0129,F010,1,108147.68,False,False,False
P0129,F017,1,241279.47,False,False,False
P0129,F029,1,80778.45,False,False,False
P0129,F030,1,22817.01,False,False,False
P0129,F032,1,35541.68,False,False,False
P0129,F033,1,11855.84,False,False,False
P0129,F035,2,40471.85,False,False,False
P0129,F039,1,72065.14,False,False,False
P0129,F040,1,8037.33,False,False,False
P0129,F041,1,61277.4,False,False,False
P0129,F050,1,79011.14,False,False,False
P0130,F003,2,123078.11,False,False,False
P0130,F005,1,65173.51,False,False,False
P0130,F007,1,499390.38,False,False,False
P0130,F011,1,106678.76,False,False,False
P0130,F017,5,1851806.99,False,False,False
P0130,F018,2,458053.24,False,False,False
P0130,F021,1,57084.22,False,False,False
P0130,F033,1,347238.27,False,False,False
P0130,F042,1,56466.21,False,False,False
P0130,F045,1,120090.97,False,False,False
P0130,F052,1,177080.54,False,False,False
P0130,F054,1,115956.58,False,False,False
P0131,F004,1,141603.54,False,False,False
P0131,F006,2,538388.26,False,False,False
P0131,F009,1,55481.47,False,False,False
P0131,F019,1,23792.21,False,False,False
P0131,F020,1,74404.85,False,False,False
P0131,F023,1,27315.81,False,False,False
P0131,F024,2,207171.59,False,False,False
P0131,F029,1,73273.72,False,False,False
P0131,F030,1,61804.36,False,False,False
P0131,F031,1,18871.62,False,False,False
P0131,F034,1,77663.09,False,False,False
P0131,F037,1,22176.06,False,False,False
P0131,F040,1,18929.86,False,False,False
P0131,F041,1,110521.5,False,False,False
P0131,F042,1,117738.98,False,False,False
P0131,F045,1,24350.44,False,False,False
P0131,F046,1,26944.28,False,False,False
P0131,F049,6,2700598.52,False,False,False
P0131,F053,1,56932.29,False,False,False
P0131,F054,8,1130176.05,False,False,False
P0132,F000,3,260660.31,False,False,False
P0132,F008,2,181713.88,False,False,False
P0132,F011,1,50461.6,False,False,False
P0132,F019,1,45580.62,False,False,False
P0132,F022,1,33470.04,False,False,False
P0132,F023,1,148538.78,False,False,False
P0132,F024,1,6926.47,False,False,False
P0132,F026,1,37864.61,False,False,False
P0132,F039,1,67578.01,False,False,False
P0132,F043,1,243645.7,False,False,False
P0132,F054,1,99131.99,False,False,False
P0133,F000,1,37215.76,False,False,False
P0133,F004,1,37117.17,False,False,False
P0133,F010,1,9692.76,False,False,False
P0133,F011,1,10745.02,False,False,False
P0133,F013,1,138984.28,False,False,False
P0133,F015,1,112637.55,False,False,False
P0133,F019,1,242282.09,False,False,False
P0133,F021,1,12175.8,False,False,False
P0133,F023,1,190068.81,False,False,False
P0133,F026,1,209544.33,False,False,False
P0133,F030,2,32492.35,False,False,False
P0133,F038,1,66227.97,False,False,False
P0133,F039,1,26600.99,False,False,False
P0133,F040,1,237973.07,False,False,False
P0133,F041,1,27054.17,False,False,False
P0133,F047,1,74404.85,False,False,False
P0133,F059,1,7299.74,False,False,False
P0134,F000,1,85593.53,False,False,False
P0134,F005,1,12089.2,False,False,False
P0134,F006,1,45948.18,False,False,False
P0134,F007,1,143893.81,False,False,False
P0134,F010,1,189815.18,False,False,False
P0134,F012,1,49988.59,False,False,False
P0134,F016,1,17968.94,False,False,False
P0134,F018,1,161850.44,False,False,False
P0134,F023,1,169056.67,False,False,False
P0134,F026,2,136286.13,False,False,False
P0134,F030,1,20036.17,False,False,False
P0134,F035,4,543143.63,False,False,False
P0134,F036,2,101883.79,False,False,False
P0134,F047,1,57859.04,False,False,False
P0134,F050,5,581381.25,False,False,False
P0134,F053,1,38866.51,False,False,False
P0134,F054,3,176730.06999999998,False,False,False
P0134,F055,2,319209.91000000003,False,False,False
P0134,F056,3,257556.29,False,False,False
P0134,F057,1,38255.53,False,False,False
P0134,F058,2,381672.89,False,False,False
P0135,F010,6,2259837.86,False,False,False
P0135,F012,1,11524.41,False,False,False
P0135,F018,1,44967.11,False,False,False
P0135,F019,1,22223.24,False,False,False
P0135,F029,1,57506.75,False,False,False
P0135,F031,1,171394.31,False,False,False
P0135,F033,2,37128.08,False,False,False
P0135,F038,3,1848563.26,False,False,False
P0135,F039,3,210258.19,False,False,False
P0135,F040,2,150487.4,False,False,False
P0135,F041,4,1328522.3,False,False,False
P0135,F045,1,61711.94,False,False,False
P0135,F046,1,153496.15,False,False,False
P0135,F050,1,56766.24,False,False,False
P0136,F000,2,669815.78,False,False,False
P0136,F002,1,326665.42,False,False,False
P0136,F007,1,106082.25,False,False,False
P0136,F018,1,21576.87,False,False,False
P0136,F019,1,32008.69,False,False,False
P0136,F024,1,63373.22,False,False,False
P0136,F026,1,130667.47,False,False,False
P0136,F039,1,157792.46,False,False,False
P0136,F045,1,79464.73,False,False,False
P0136,F054,1,17733.25,False,False,False
P0136,F056,1,138264.36,False,False,False
P0136,F057,1,139861.29,False,False,False
P0137,F000,1,72129.32,False,False,False
P0137,F007,1,140264.55,False,False,False
P0137,F011,1,101728.7,False,False,False
P0137,F012,1,102481.12,False,False,False
P0137,F015,1,10995.5,False,False,False
P0137,F023,1,156153.39,False,False,False
P0137,F035,1,466036.68,False,False,False
P0137,F039,1,111942.94,False,False,False
P0137,F040,1,11527.65,False,False,False
P0137,F041,1,16423.94,False,False,False
P0137,F046,1,46478.19,False,False,False
P0137,F049,1,113079.15,False,False,False
P0137,F050,2,175081.69,False,False,False
P0138,F001,1,3518.38,False,False,False
P0138,F002,1,52413.71,False,False,False
P0138,F026,1,19941.71,False,False,False
P0138,F032,10,4032530.34,False,False,False
P0138,F039,1,16847.98,False,False,False
P0138,F052,3,828962.12,False,False,False
P0138,F055,1,280533.8,False,False,False
P0138,F056,1,44976.11,False,False,False
P0139,F003,2,273191.92,False,False,False
P0139,F008,2,330038.79,False,False,False
P0139,F013,3,1751664.6600000001,False,False,False
P0139,F018,1,163229.08,False,False,False
P0139,F023,5,2622085.65,False,False,False
P0139,F024,2,328028.69999999995,False,False,False
P0139,F026,2,146867.97,False,False,False
P0139,F031,1,64199.6,False,False,False
P0139,F033,1,84186.63,False,False,False
P0139,F035,1,44615.99,False,False,False
P0139,F036,4,1256583.24,False,False,False
P0139,F040,1,176032.26,False,False,False
P0139,F046,1,14993.75,False,False,False
P0139,F053,1,28295.15,False,False,False
P0140,F000,2,202551.57,False,False,False
P0140,F002,1,260556.17,False,False,False
P0140,F005,1,286579.27,False,False,False
P0140,F006,1,189991.02,False,False,False
P0140,F013,1,55472.1,False,False,False
P0140,F017,1,60683.58,False,False,False
P0140,F019,1,170425.28,False,False,False
P0140,F020,1,151243.43,False,False,False
P0140,F023,1,37545.6,False,False,False
P0140,F042,1,136980.69,False,False,False
P0140,F043,1,29935.88,False,False,False
P0140,F044,1,40354.11,False,False,False
P0140,F049,1,10229.57,False,False,False
P0140,F054,1,14849.79,False,False,False
P0141,F003,1,38130.48,False,False,False
P0141,F009,1,34732.44,False,False,False
P0141,F026,1,33736.32,False,False,False
P0141,F027,1,26693.56,False,False,False
P0141,F029,1,46537.91,False,False,False
P0141,F032,1,77087.93,False,False,False
P0141,F033,2,473303.7,False,False,False
P0141,F035,1,87375.57,False,False,False
P0141,F036,1,40836.83,False,False,False
P0141,F039,2,93403.34,False,False,False
P0141,F046,1,9486.41,False,False,False
P0141,F048,1,77423.28,False,False,False
P0141,F053,1,17976.84,False,False,False
P0141,F054,1,109896.27,False,False,False
P0141,F057,1,74696.35,False,False,False
P0141,F059,1,38936.29,False,False,False
P0142,F000,1,59289.6,False,False,False
P0142,F003,4,1325135.58,False,False,False
P0142,F013,1,26407.4,False,False,False
P0142,F019,1,186330.03,False,False,False
P0142,F025,1,569154.64,False,False,False
P0142,F026,1,12868.75,False,False,False
P0142,F031,6,1716875.545,False,False,False
P0142,F040,1,53411.97,False,False,False
P0142,F041,1,188598.87,False,False,False
P0142,F049,1,73378.65,False,False,False
P0142,F050,1,383512.45,False,False,False
P0142,F056,1,33713.58,False,False,False
P0143,F006,8,4478801.17,False,False,False
P0143,F007,7,2715175.54,False,False,False
P0143,F008,1,116797.6,False,False,False
P0143,F011,1,21628.63,False,False,False
P0143,F015,1,115895.31,False,False,False
P0143,F021,1,29548.66,False,False,False
P0143,F029,1,85770.67,False,False,False
P0143,F031,2,101348.14,False,False,False
P0143,F034,1,76805.85,False,False,False
P0143,F035,1,59234.26,False,False,False
P0143,F037,1,134253.79,False,False,False
P0143,F039,4,2260689.1100000003,False,False,False
P0143,F049,1,758726.13,False,False,False
P0143,F051,1,138943.14,False,False,False
P0143,F054,5,1831618.54,False,False,False
P0144,F000,2,155251.72999999998,False,False,False
P0144,F005,1,194499.5,False,False,False
P0144,F008,1,109966.56,False,False,False
P0144,F014,1,282626.11,False,False,False
P0144,F016,1,16045.46,False,False,False
P0144,F019,1,136025.72,False,False,False
