id_proveedor,id_entidad,n_contratos,pct_no_competitiva,score_riesgo_favoritismo,label
P0089,E09,1,0.0,0.0,0
P0160,E12,3,0.6666666666666666,0.0,0
P0018,E11,2,0.0,0.0,0
P0188,E17,1,0.0,0.0,0
P0139,E07,1,1.0,0.0,0
P0184,E12,1,0.0,0.0,0
P0040,E00,2,1.0,0.0,0
P0115,E07,2,0.5,0.0,0
P0126,E05,1,0.0,0.0,0
P0039,E04,1,1.0,0.0,0
P0203,E17,2,0.0,0.0,0
P0133,E11,1,0.0,0.0,0
P0174,E08,2,0.5,0.0,0
P0132,E02,2,0.5,0.0,0
P0056,E10,2,1.0,0.0,0
P0123,E03,5,0.2,0.0,0
P0183,E17,1,1.0,0.0,0
P0114,E09,2,0.5,0.0,0
P0084,E13,1,0.0,0.0,0
P0139,E03,2,0.5,0.0,0
P0194,E15,1,1.0,0.0,0
P0042,E04,2,0.5,0.0,0
P0137,E07,2,0.5,0.0,0
P0214,E10,1,0.0,0.0,0
P0219,E14,1,0.0,0.0,0
P0110,E07,1,0.0,0.0,0
P0152,E15,1,0.0,0.0,0
P0048,E06,1,1.0,0.0,0
P0138,E03,1,1.0,0.0,0
P0190,E06,1,0.0,0.0,0
P0132,E01,1,1.0,0.0,0
P0137,E08,2,1.0,0.0,0
P0010,E14,1,0.0,0.0,0
P0110,E15,1,0.0,0.0,0
P0067,E13,1,1.0,0.0,0
P0047,E09,1,0.0,0.0,0
P0088,E15,1,0.0,0.0,0
P0160,E15,1,1.0,0.0,0
P0060,E17,1,1.0,0.0,0
P0072,E02,1,0.0,0.0,0
P0184,E10,2,0.0,0.0,0
P0216,E10,2,0.0,0.0,0
P0114,E10,2,0.0,0.0,0
P0044,E14,1,1.0,0.0,0
P0191,E04,1,0.0,0.0,0
P0111,E16,2,0.5,0.0,0
P0125,E11,1,0.0,0.0,0
P0168,E07,1,0.0,0.0,0
P0206,E10,1,0.0,0.0,0
P0134,E08,1,1.0,0.0,0
P0049,E11,1,0.0,0.0,0
P0004,E09,2,0.5,0.0,0
P0200,E12,1,0.0,0.0,0
P0036,E14,1,1.0,0.0,0
P0071,E09,1,0.0,0.0,0
P0165,E13,2,0.5,0.0,0
P0018,E09,1,0.0,0.0,0
P0073,E14,2,0.0,0.0,0
P0165,E04,2,0.5,0.0,0
P0092,E02,1,1.0,0.0,0
P0187,E14,2,0.0,0.0,0
P0148,E03,1,1.0,0.0,0
P0197,E06,1,1.0,0.0,0
P0089,E01,1,1.0,0.0,0
P0064,E17,1,0.0,0.0,0
P0096,E13,1,0.0,0.0,0
P0036,E04,1,0.0,0.0,0
P0096,E04,1,1.0,0.0,0
P0213,E08,3,0.3333333333333333,0.0,0
P0172,E17,2,1.0,0.0,0
P0204,E08,1,0.0,0.0,0
P0117,E09,2,0.5,0.0,0
P0219,E12,1,0.0,0.0,0
P0198,E16,1,0.0,0.0,0
P0171,E11,1,0.0,0.0,0
P0144,E02,1,1.0,0.0,0
P0150,E11,1,0.0,0.0,0
P0181,E08,1,0.0,0.0,0
P0109,E06,1,1.0,0.0,0
P0123,E16,1,1.0,0.0,0
P0067,E02,1,1.0,0.0,0
P0170,E13,1,0.0,0.0,0
P0157,E03,1,1.0,0.0,0
P0074,E08,1,0.0,0.0,0
P0144,E11,1,1.0,0.0,0
P0203,E05,1,1.0,0.0,0
P0203,E14,1,1.0,0.0,0
P0180,E00,1,0.0,0.0,0
P0056,E14,1,1.0,0.0,0
P0106,E07,1,1.0,0.0,0
P0217,E06,1,1.0,0.0,0
P0105,E13,2,0.0,0.0,0
P0080,E13,1,1.0,0.0,0
P0172,E03,1,1.0,0.0,0
P0216,E14,1,1.0,0.0,0
P0188,E12,2,0.0,0.0,0
P0126,E01,1,1.0,0.0,0
P0123,E13,1,0.0,0.0,0
P0023,E04,1,0.0,0.0,0
P0177,E07,1,0.0,0.0,0
P0095,E03,1,0.0,0.0,0
P0032,E11,1,1.0,0.0,0
P0043,E03,1,0.0,0.0,0
P0112,E11,1,1.0,0.0,0
P0039,E05,1,1.0,0.0,0
P0083,E07,1,0.0,0.0,0
P0011,E09,1,0.0,0.0,0
P0119,E08,2,0.0,0.0,0
P0132,E15,2,1.0,0.0,0
P0017,E09,2,0.5,0.0,0
P0161,E03,1,0.0,0.0,0
P0018,E06,1,1.0,0.0,0
P0063,E11,3,0.3333333333333333,0.0,0
P0022,E10,1,0.0,0.0,0
P0219,E15,1,0.0,0.0,0
P0011,E04,2,0.5,0.0,0
P0198,E11,1,1.0,0.0,0
P0002,E14,3,0.3333333333333333,0.0,0
P0006,E13,1,1.0,0.0,0
P0022,E07,1,1.0,0.0,0
P0096,E11,1,1.0,0.0,0
P0105,E02,1,1.0,0.0,0
P0158,E01,1,0.0,0.0,0
P0215,E15,1,0.0,0.0,0
P0014,E12,1,0.0,0.0,0
P0113,E14,1,0.0,0.0,0
P0083,E09,2,0.5,0.0,0
P0031,E03,2,0.0,0.0,0
P0123,E07,1,1.0,0.0,0
P0027,E12,1,0.0,0.0,0
P0144,E04,2,0.0,0.0,0
P0205,E04,1,0.0,0.0,0
P0047,E13,1,0.0,0.0,0
P0050,E03,1,1.0,0.0,0
P0078,E16,1,0.0,0.0,0
P0088,E09,1,1.0,0.0,0
P0108,E12,2,0.5,0.0,0
P0018,E05,1,1.0,0.0,0
P0070,E01,1,1.0,0.0,0
P0035,E12,1,0.0,0.0,0
P0169,E07,2,0.0,0.0,0
P0155,E13,2,0.5,0.0,0
P0044,E13,1,0.0,0.0,0
P0191,E15,1,1.0,0.0,0
P0122,E15,1,0.0,0.0,0
P0206,E06,1,0.0,0.0,0
P0084,E15,1,0.0,0.0,0
P0087,E01,1,0.0,0.0,0
P0097,E15,1,0.0,0.0,0
P0219,E09,1,0.0,0.0,0
P0031,E16,2,0.0,0.0,0
P0066,E06,1,1.0,0.0,0
P0056,E05,1,1.0,0.0,0
P0069,E06,1,0.0,0.0,0
P0169,E12,1,1.0,0.0,0
P0169,E01,1,0.0,0.0,0
P0067,E06,1,0.0,0.0,0
P0188,E13,2,0.5,0.0,0
P0158,E14,1,1.0,0.0,0
P0041,E15,1,0.0,0.0,0
P0037,E08,1,0.0,0.0,0
P0024,E01,2,1.0,0.0,0
P0101,E10,3,0.6666666666666666,0.0,0
P0132,E12,1,0.0,0.0,0
P0038,E06,2,0.5,0.0,0
P0007,E09,3,0.6666666666666666,0.0,0
P0159,E11,2,0.0,0.0,0
P0011,E12,1,0.0,0.0,0
P0008,E08,1,1.0,0.0,0
P0057,E00,1,0.0,0.0,0
P0090,E16,1,0.0,0.0,0
P0201,E04,1,1.0,0.0,0
P0184,E13,1,0.0,0.0,0
P0092,E11,1,0.0,0.0,0
P0128,E15,2,0.5,0.0,0
P0042,E00,1,1.0,0.0,0
P0184,E03,1,1.0,0.0,0
P0100,E11,1,1.0,0.0,0
P0182,E13,1,0.0,0.0,0
P0139,E10,2,0.0,0.0,0
P0055,E11,1,1.0,0.0,0
P0199,E09,1,1.0,0.0,0
P0139,E09,2,0.0,0.0,0
P0210,E09,1,1.0,0.0,0
P0197,E12,1,1.0,0.0,0
P0122,E17,1,1.0,0.0,0
P0117,E03,1,0.0,0.0,0
P0209,E08,1,0.0,0.0,0
P0018,E07,1,0.0,0.0,0
P0164,E10,1,0.0,0.0,0
P0050,E01,1,0.0,0.0,0
P0042,E09,2,1.0,0.0,0
P0060,E01,1,0.0,0.0,0
P0037,E07,1,0.0,0.0,0
P0148,E04,2,0.0,0.0,0
P0159,E09,1,0.0,0.0,0
P0114,E11,2,1.0,0.0,0
P0194,E01,1,0.0,0.0,0
P0092,E07,2,1.0,0.0,0
P0009,E04,1,0.0,0.0,0
P0061,E17,1,1.0,0.0,0
P0055,E00,1,1.0,0.0,0
P0212,E14,1,0.0,0.0,0
P0069,E07,1,0.0,0.0,0
P0131,E09,1,0.0,0.0,0
P0072,E09,1,0.0,0.0,0
P0118,E02,1,0.0,0.0,0
P0182,E17,2,0.0,0.0,0
P0031,E02,2,0.5,0.0,0
P0028,E09,1,0.0,0.0,0
P0108,E10,1,0.0,0.0,0
P0008,E09,1,0.0,0.0,0
P0047,E02,2,1.0,0.0,0
P0004,E12,1,0.0,0.0,0
P0184,E05,1,1.0,0.0,0
P0061,E13,1,0.0,0.0,0
P0118,E09,3,0.6666666666666666,0.0,0
P0192,E12,1,0.0,0.0,0
P0135,E16,1,0.0,0.0,0
P0211,E01,1,0.0,0.0,0
P0009,E08,1,0.0,0.0,0
P0029,E05,1,0.0,0.0,0
P0160,E09,1,0.0,0.0,0
P0037,E13,1,0.0,0.0,0
P0041,E03,2,0.5,0.0,0
P0116,E12,1,1.0,0.0,0
P0192,E02,1,0.0,0.0,0
P0022,E00,2,0.0,0.0,0
P0029,E00,1,0.0,0.0,0
P0218,E05,2,0.5,0.0,0
P0008,E13,2,0.5,0.0,0
P0184,E14,3,0.6666666666666666,0.0,0
P0161,E05,1,0.0,0.0,0
P0115,E09,1,0.0,0.0,0
P0140,E04,1,1.0,0.0,0
P0159,E04,1,0.0,0.0,0
P0110,E00,1,1.0,0.0,0
P0124,E07,3,0.3333333333333333,0.0,0
P0176,E10,1,0.0,0.0,0
P0128,E12,1,0.0,0.0,0
P0196,E09,1,0.0,0.0,0
P0143,E01,1,1.0,0.0,0
P0030,E06,1,0.0,0.0,0
P0107,E04,4,0.0,0.0,0
P0199,E13,1,0.0,0.0,0
P0071,E11,1,0.0,0.0,0
P0078,E01,1,1.0,0.0,0
P0200,E00,2,1.0,0.0,0
P0025,E11,1,0.0,0.0,0
P0113,E07,2,0.5,0.0,0
P0088,E02,1,1.0,0.0,0
P0158,E03,1,0.0,0.0,0
P0179,E14,1,1.0,0.0,0
P0126,E03,1,0.0,0.0,0
P0213,E11,2,0.5,0.0,0
P0143,E00,1,0.0,0.0,0
P0029,E10,1,0.0,0.0,0
P0134,E11,1,0.0,0.0,0
P0110,E03,2,0.5,0.0,0
P0157,E13,1,0.0,0.0,0
P0008,E14,1,0.0,0.0,0
P0001,E05,1,0.0,0.0,0
P0162,E08,1,0.0,0.0,0
P0142,E13,1,1.0,0.0,0
P0195,E04,1,0.0,0.0,0
P0158,E12,1,0.0,0.0,0
P0092,E00,1,1.0,0.0,0
P0216,E11,2,0.5,0.0,0
P0048,E05,1,0.0,0.0,0
P0159,E00,1,0.0,0.0,0
P0045,E13,1,1.0,0.0,0
P0143,E06,1,1.0,0.0,0
P0185,E14,1,1.0,0.0,0
P0081,E09,1,1.0,0.0,0
P0049,E13,1,0.0,0.0,0
P0073,E11,1,0.0,0.0,0
P0136,E13,1,1.0,0.0,0
P0029,E12,1,0.0,0.0,0
P0041,E06,1,0.0,0.0,0
P0133,E08,1,0.0,0.0,0
P0121,E05,1,0.0,0.0,0
P0154,E07,1,1.0,0.0,0
P0205,E10,1,0.0,0.0,0
P0102,E03,1,0.0,0.0,0
P0142,E06,1,0.0,0.0,0
P0195,E13,2,1.0,0.0,0
P0211,E17,2,0.5,0.0,0
P0115,E15,2,0.5,0.0,0
P0058,E08,2,0.5,0.0,0
P0021,E16,1,1.0,0.0,0
P0108,E09,1,0.0,0.0,0
P0155,E04,1,0.0,0.0,0
P0016,E15,5,0.6,0.0,0
P0171,E00,1,0.0,0.0,0
P0071,E04,1,0.0,0.0,0
P0217,E14,1,0.0,0.0,0
P0194,E06,1,0.0,0.0,0
P0102,E01,1,1.0,0.0,0
P0053,E02,1,1.0,0.0,0
P0192,E15,1,1.0,0.0,0
P0156,E15,1,0.0,0.0,0
P0005,E01,2,0.0,0.0,0
P0043,E16,1,0.0,0.0,0
P0162,E02,1,0.0,0.0,0
P0126,E04,2,0.5,0.0,0
P0127,E00,2,0.0,0.0,0
P0055,E02,2,0.0,0.0,0
P0163,E14,1,0.0,0.0,0
P0116,E07,2,1.0,0.0,0
P0188,E10,1,0.0,0.0,0
P0072,E12,2,0.5,0.0,0
P0065,E03,3,0.6666666666666666,0.0,0
P0099,E06,1,0.0,0.0,0
P0111,E04,1,1.0,0.0,0
P0020,E13,2,0.5,0.0,0
P0029,E04,5,0.8,0.0,0
P0205,E16,1,0.0,0.0,0
P0175,E15,1,0.0,0.0,0
P0115,E14,1,1.0,0.0,0
P0101,E02,1,0.0,0.0,0
P0197,E15,1,1.0,0.0,0
P0076,E02,1,1.0,0.0,0
P0103,E15,1,0.0,0.0,0
P0213,E17,1,1.0,0.0,0
P0174,E01,1,1.0,0.0,0
P0171,E12,1,1.0,0.0,0
P0075,E15,1,0.0,0.0,0
P0066,E04,1,1.0,0.0,0
P0023,E03,1,1.0,0.0,0
P0161,E02,2,0.0,0.0,0
P0108,E01,1,0.0,0.0,0
P0136,E16,2,0.5,0.0,0
P0022,E15,1,0.0,0.0,0
P0068,E03,1,0.0,0.0,0
P0214,E13,1,0.0,0.0,0
P0008,E07,1,1.0,0.0,0
P0172,E04,1,0.0,0.0,0
P0213,E00,1,0.0,0.0,0
P0093,E03,1,0.0,0.0,0
P0003,E13,1,1.0,0.0,0
P0130,E14,1,0.0,0.0,0
P0168,E03,1,1.0,0.0,0
P0195,E15,1,0.0,0.0,0
P0212,E12,1,0.0,0.0,0
P0009,E03,2,0.0,0.0,0
P0186,E13,2,0.0,0.0,0
P0101,E15,2,1.0,0.0,0
P0096,E14,2,0.0,0.0,0
P0015,E15,1,0.0,0.0,0
P0084,E01,1,0.0,0.0,0
P0143,E14,1,0.0,0.0,0
P0203,E15,1,0.0,0.0,0
P0164,E16,1,1.0,0.0,0
P0216,E07,1,0.0,0.0,0
P0043,E04,2,0.0,0.0,0
P0098,E14,4,0.25,0.0,0
P0074,E11,1,1.0,0.0,0
P0072,E03,1,1.0,0.0,0
P0163,E01,3,1.0,0.0,0
P0173,E04,1,0.0,0.0,0
P0080,E17,1,1.0,0.0,0
P0133,E16,2,0.5,0.0,0
P0205,E17,3,0.0,0.0,0
P0195,E14,2,0.5,0.0,0
P0052,E14,1,0.0,0.0,0
P0213,E02,1,1.0,0.0,0
P0167,E09,2,0.5,0.0,0
P0189,E14,3,0.0,0.0,0
P0033,E17,2,0.5,0.0,0
P0155,E07,2,0.0,0.0,0
P0160,E07,1,1.0,0.0,0
P0093,E05,3,0.6666666666666666,0.0,0
P0029,E13,1,0.0,0.0,0
P0136,E11,4,0.5,0.0,0
P0059,E01,4,0.5,0.0,0
P0157,E05,2,0.5,0.0,0
P0147,E17,4,0.25,0.0,0
P0073,E09,1,0.0,0.0,0
P0121,E10,2,0.5,0.0,0
P0085,E14,2,0.5,0.0,0
P0216,E01,2,0.0,0.0,0
P0095,E14,1,0.0,0.0,0
P0140,E07,1,0.0,0.0,0
P0073,E10,2,0.5,0.0,0
P0020,E02,1,1.0,0.0,0
P0044,E11,1,0.0,0.0,0
P0112,E09,3,0.3333333333333333,0.0,0
P0165,E07,2,0.0,0.0,0
P0058,E00,1,0.0,0.0,0
P0202,E03,2,0.0,0.0,0
P0002,E09,1,1.0,0.0,0
P0003,E16,3,0.6666666666666666,0.0,0
P0060,E02,2,0.0,0.0,0
P0076,E06,2,1.0,0.0,0
P0095,E16,3,0.6666666666666666,0.0,0
P0016,E00,2,0.5,0.0,0
P0117,E08,1,1.0,0.0,0
P0069,E01,1,0.0,0.0,0
P0116,E03,2,0.5,0.0,0
P0026,E00,1,1.0,0.0,0
P0048,E07,1,0.0,0.0,0
P0118,E17,1,0.0,0.0,0
P0088,E00,2,0.0,0.0,0
P0001,E13,3,0.0,0.0,0
P0209,E01,2,1.0,0.0,0
P0084,E16,1,0.0,0.0,0
P0198,E13,1,0.0,0.0,0
P0089,E00,1,0.0,0.0,0
P0159,E10,2,0.5,0.0,0
P0210,E13,2,0.0,0.0,0
P0000,E08,1,1.0,0.0,0
P0159,E07,1,1.0,0.0,0
P0199,E10,1,0.0,0.0,0
P0077,E06,2,0.5,0.0,0
P0196,E16,2,0.5,0.0,0
P0003,E08,1,0.0,0.0,0
P0026,E16,1,0.0,0.0,0
P0105,E06,1,0.0,0.0,0
P0128,E17,1,0.0,0.0,0
P0157,E00,4,0.25,0.0,0
P0127,E13,1,0.0,0.0,0
P0127,E01,3,0.0,0.0,0
P0213,E13,2,1.0,0.0,0
P0107,E16,1,0.0,0.0,0
P0174,E09,1,0.0,0.0,0
P0217,E09,2,0.5,0.0,0
P0147,E15,1,0.0,0.0,0
P0037,E15,1,0.0,0.0,0
P0005,E06,1,1.0,0.0,0
P0122,E09,1,0.0,0.0,0
P0090,E11,1,1.0,0.0,0
P0116,E08,1,1.0,0.0,0
P0174,E14,2,0.5,0.0,0
P0121,E11,2,0.0,0.0,0
P0001,E12,2,1.0,0.0,0
P0160,E11,1,0.0,0.0,0
P0171,E17,1,1.0,0.0,0
P0088,E14,3,0.6666666666666666,0.0,0
P0168,E13,1,0.0,0.0,0
P0139,E11,1,0.0,0.0,0
P0211,E16,3,1.0,0.0,0
P0174,E11,2,0.0,0.0,0
P0180,E17,1,1.0,0.0,0
P0193,E13,1,0.0,0.0,0
P0199,E03,1,1.0,0.0,0
P0120,E11,1,0.0,0.0,0
P0092,E05,2,0.5,0.0,0
P0212,E01,3,0.3333333333333333,0.0,0
P0122,E13,3,0.6666666666666666,0.0,0
P0030,E00,1,1.0,0.0,0
P0173,E00,3,0.6666666666666666,0.0,0
P0096,E12,1,1.0,0.0,0
P0210,E12,2,0.0,0.0,0
P0063,E00,1,0.0,0.0,0
P0165,E10,1,1.0,0.0,0
P0187,E04,1,0.0,0.0,0
P0031,E00,4,0.0,0.0,0
P0006,E17,1,0.0,0.0,0
P0081,E06,3,0.3333333333333333,0.0,0
P0194,E16,4,0.5,0.0,0
P0187,E06,2,0.0,0.0,0
P0059,E00,3,0.6666666666666666,0.0,0
P0060,E13,2,0.0,0.0,0
P0099,E05,3,0.0,0.0,0
P0156,E09,2,0.0,0.0,0
P0171,E07,2,0.5,0.0,0
P0127,E12,2,0.0,0.0,0
P0196,E07,4,0.25,0.0,0
P0122,E14,1,1.0,0.0,0
P0210,E08,1,0.0,0.0,0
P0038,E14,1,0.0,0.0,0
P0140,E01,1,1.0,0.0,0
P0121,E14,2,0.5,0.0,0
P0103,E10,1,0.0,0.0,0
P0217,E10,1,0.0,0.0,0
P0004,E06,3,0.3333333333333333,0.0,0
P0114,E02,3,0.3333333333333333,0.0,0
P0002,E04,1,0.0,0.0,0
P0180,E08,1,0.0,0.0,0
P0056,E17,1,0.0,0.0,0
P0060,E07,1,0.0,0.0,0
P0123,E02,2,0.5,0.0,0
P0102,E17,1,0.0,0.0,0
P0044,E00,1,0.0,0.0,0
P0086,E02,4,0.25,0.0,0
P0078,E14,2,1.0,0.0,0
P0041,E04,1,0.0,0.0,0
P0095,E11,1,0.0,0.0,0
P0202,E13,2,0.5,0.0,0
P0026,E06,1,1.0,0.0,0
P0072,E15,2,0.5,0.0,0
P0167,E02,4,0.25,0.0,0
P0028,E02,3,0.6666666666666666,0.0,0
P0040,E04,1,0.0,0.0,0
P0154,E11,1,0.0,0.0,0
P0019,E05,1,0.0,0.0,0
P0086,E11,2,1.0,0.0,0
P0193,E14,1,0.0,0.0,0
P0107,E09,2,0.0,0.0,0
P0100,E02,2,0.0,0.0,0
P0155,E12,1,0.0,0.0,0
P0057,E14,2,0.5,0.0,0
P0217,E01,2,0.5,0.0,0
P0109,E04,1,0.0,0.0,0
P0025,E03,4,0.75,0.0,0
P0148,E05,1,0.0,0.0,0
P0115,E12,1,0.0,0.0,0
P0127,E05,3,0.6666666666666666,0.0,0
P0130,E15,1,0.0,0.0,0
P0038,E17,1,1.0,0.0,0
P0183,E01,3,0.3333333333333333,0.0,0
P0009,E16,3,0.3333333333333333,0.0,0
P0053,E08,3,0.3333333333333333,0.0,0
P0152,E14,2,0.5,0.0,0
P0014,E11,2,0.0,0.0,0
P0049,E10,2,0.5,0.0,0
P0150,E02,2,0.5,0.0,0
P0064,E05,2,0.5,0.0,0
P0199,E07,3,0.3333333333333333,0.0,0
P0093,E06,5,0.8,0.0,0
P0034,E16,2,0.0,0.0,0
P0076,E00,1,1.0,0.0,0
P0157,E11,1,0.0,0.0,0
P0201,E12,1,0.0,0.0,0
P0015,E11,2,0.0,0.0,0
P0015,E06,2,0.5,0.0,0
P0087,E17,1,0.0,0.0,0
P0148,E13,1,0.0,0.0,0
P0187,E13,4,0.0,0.0,0
P0075,E17,4,0.0,0.0,0
P0085,E07,2,0.0,0.0,0
P0030,E16,3,0.3333333333333333,0.0,0
P0022,E03,2,0.0,0.0,0
P0169,E09,1,0.0,0.0,0
P0067,E12,2,0.5,0.0,0
P0032,E03,2,0.5,0.0,0
P0116,E11,2,0.5,0.0,0
P0085,E15,1,0.0,0.0,0
P0041,E01,1,0.0,0.0,0
P0014,E04,1,0.0,0.0,0
P0145,E00,1,1.0,0.0,0
P0057,E08,4,0.5,0.0,0
P0064,E14,2,0.0,0.0,0
P0156,E12,1,0.0,0.0,0
P0048,E17,2,1.0,0.0,0
P0218,E14,4,0.75,0.0,0
P0068,E08,1,0.0,0.0,0
P0212,E04,1,1.0,0.0,0
P0191,E06,1,0.0,0.0,0
P0104,E02,1,0.0,0.0,0
P0162,E01,3,0.6666666666666666,0.0,0
P0147,E00,1,0.0,0.0,0
P0112,E10,1,1.0,0.0,0
P0178,E07,1,0.0,0.0,0
P0210,E15,1,1.0,0.0,0
P0081,E03,3,0.3333333333333333,0.0,0
P0199,E11,2,0.5,0.0,0
P0151,E12,2,0.5,0.0,0
P0184,E15,1,1.0,0.0,0
P0210,E07,1,0.0,0.0,0
P0147,E08,1,1.0,0.0,0
P0175,E05,1,1.0,0.0,0
P0133,E10,2,1.0,0.0,0
P0134,E01,1,0.0,0.0,0
P0039,E03,1,0.0,0.0,0
P0020,E09,1,0.0,0.0,0
P0163,E02,1,0.0,0.0,0
P0192,E17,2,1.0,0.0,0
P0171,E10,1,1.0,0.0,0
P0183,E06,2,0.0,0.0,0
P0075,E06,2,0.0,0.0,0
P0189,E05,3,0.6666666666666666,0.0,0
P0110,E06,2,1.0,0.0,0
P0052,E13,1,0.0,0.0,0
P0089,E16,2,1.0,0.0,0
P0213,E03,5,0.6,0.0,0
P0114,E12,3,0.6666666666666666,0.0,0
P0174,E00,2,1.0,0.0,0
P0085,E10,1,0.0,0.0,0
P0193,E02,2,0.5,0.0,0
P0045,E02,1,0.0,0.0,0
P0175,E02,2,0.0,0.0,0
P0216,E08,1,0.0,0.0,0
P0009,E12,1,1.0,0.0,0
P0168,E14,1,1.0,0.0,0
P0186,E04,1,0.0,0.0,0
P0125,E14,1,0.0,0.0,0
P0139,E15,2,0.0,0.0,0
P0033,E02,1,1.0,0.0,0
P0082,E15,2,1.0,0.0,0
P0021,E09,1,1.0,0.0,0
P0062,E16,1,0.0,0.0,0
P0008,E05,2,0.5,0.0,0
P0045,E14,2,0.5,0.0,0
P0214,E01,2,0.5,0.0,0
P0041,E07,1,1.0,0.0,0
P0147,E02,1,1.0,0.0,0
P0070,E09,1,0.0,0.0,0
P0043,E00,2,0.5,0.0,0
P0176,E00,1,0.0,0.0,0
P0101,E16,1,0.0,0.0,0
P0004,E16,2,0.0,0.0,0
P0191,E05,1,0.0,0.0,0
P0130,E08,1,0.0,0.0,0
P0164,E15,1,0.0,0.0,0
P0023,E02,3,0.0,0.0,0
P0183,E16,1,1.0,0.0,0
P0062,E15,2,0.0,0.0,0
P0100,E07,1,0.0,0.0,0
P0104,E01,1,0.0,0.0,0
P0185,E13,1,0.0,0.0,0
P0082,E00,1,1.0,0.0,0
P0017,E00,2,0.5,0.0,0
P0124,E10,2,0.5,0.0,0
P0130,E03,1,0.0,0.0,0
P0009,E17,1,1.0,0.0,0
P0027,E05,1,1.0,0.0,0
P0077,E12,1,0.0,0.0,0
P0088,E10,1,0.0,0.0,0
P0165,E08,1,1.0,0.0,0
P0091,E08,1,0.0,0.0,0
P0113,E00,2,0.5,0.0,0
P0051,E16,2,1.0,0.0,0
P0100,E14,1,1.0,0.0,0
P0211,E07,1,1.0,0.0,0
P0016,E10,1,0.0,0.0,0
P0005,E03,1,0.0,0.0,0
P0010,E04,1,0.0,0.0,0
P0094,E09,1,1.0,0.0,0
P0067,E05,1,0.0,0.0,0
P0030,E13,3,0.3333333333333333,0.0,0
P0115,E02,2,0.0,0.0,0
P0158,E08,1,1.0,0.0,0
P0012,E06,2,0.0,0.0,0
P0218,E16,2,0.5,0.0,0
P0068,E13,1,0.0,0.0,0
P0209,E05,1,1.0,0.0,0
P0021,E12,2,0.0,0.0,0
P0141,E07,1,0.0,0.0,0
P0071,E00,1,1.0,0.0,0
P0155,E15,2,0.5,0.0,0
P0204,E10,2,0.0,0.0,0
P0094,E08,1,0.0,0.0,0
P0033,E08,1,0.0,0.0,0
P0118,E00,1,0.0,0.0,0
P0125,E00,2,1.0,0.0,0
P0052,E11,1,0.0,0.0,0
P0131,E16,2,0.0,0.0,0
P0029,E03,1,1.0,0.0,0
P0135,E17,1,0.0,0.0,0
P0098,E01,1,0.0,0.0,0
P0213,E16,1,0.0,0.0,0
P0206,E01,1,0.0,0.0,0
P0146,E06,1,0.0,0.0,0
P0193,E08,1,0.0,0.0,0
P0004,E14,1,0.0,0.0,0
P0096,E07,1,0.0,0.0,0
P0051,E17,1,0.0,0.0,0
P0120,E16,1,0.0,0.0,0
P0139,E14,1,0.0,0.0,0
P0074,E15,1,1.0,0.0,0
P0131,E01,1,0.0,0.0,0
P0048,E02,2,0.5,0.0,0
P0076,E16,1,0.0,0.0,0
P0002,E17,1,0.0,0.0,0
P0152,E03,1,0.0,0.0,0
P0175,E06,1,1.0,0.0,0
P0030,E14,4,0.25,0.0,0
P0142,E03,1,0.0,0.0,0
P0019,E16,1,0.0,0.0,0
P0020,E05,2,0.0,0.0,0
P0083,E11,1,0.0,0.0,0
P0062,E04,1,0.0,0.0,0
P0044,E17,2,0.5,0.0,0
P0126,E10,1,0.0,0.0,0
P0161,E09,1,1.0,0.0,0
P0208,E16,1,1.0,0.0,0
P0060,E00,1,0.0,0.0,0
P0082,E12,1,0.0,0.0,0
P0195,E01,2,0.5,0.0,0
P0011,E02,1,0.0,0.0,0
P0075,E12,1,0.0,0.0,0
P0120,E12,1,1.0,0.0,0
P0024,E06,1,0.0,0.0,0
P0144,E13,1,1.0,0.0,0
P0076,E12,1,0.0,0.0,0
P0188,E11,1,0.0,0.0,0
P0203,E00,2,0.0,0.0,0
P0019,E01,2,0.5,0.0,0
P0115,E01,1,0.0,0.0,0
P0013,E10,1,1.0,0.0,0
P0094,E11,2,0.0,0.0,0
P0141,E11,1,0.0,0.0,0
P0110,E08,1,0.0,0.0,0
P0063,E17,1,1.0,0.0,0
P0046,E02,2,0.0,0.0,0
P0194,E11,1,0.0,0.0,0
P0065,E04,1,0.0,0.0,0
P0073,E04,1,0.0,0.0,0
P0075,E02,3,0.3333333333333333,0.0,0
P0189,E04,1,0.0,0.0,0
P0209,E09,1,0.0,0.0,0
P0092,E13,1,0.0,0.0,0
P0104,E14,1,0.0,0.0,0
P0018,E08,1,1.0,0.0,0
P0038,E03,3,0.0,0.0,0
P0018,E13,2,1.0,0.0,0
P0003,E17,3,0.3333333333333333,0.0,0
P0107,E10,2,0.0,0.0,0
P0026,E04,1,0.0,0.0,0
P0103,E07,4,0.25,0.0,0
P0128,E10,1,0.0,0.0,0
P0135,E09,2,1.0,0.0,0
P0159,E17,1,0.0,0.0,0
P0099,E00,1,1.0,0.0,0
P0190,E17,2,0.5,0.0,0
P0030,E10,1,0.0,0.0,0
P0204,E04,1,1.0,0.0,0
P0052,E01,1,0.0,0.0,0
P0162,E07,2,0.5,0.0,0
P0212,E16,1,1.0,0.0,0
P0072,E00,2,0.0,0.0,0
P0142,E04,1,1.0,0.0,0
P0071,E15,2,0.5,0.0,0
P0139,E04,1,0.0,0.0,0
