id_contrato,id_proveedor,id_entidad,id_funcionario,modalidad,objeto,categoria_principal,monto,fecha_contrato,es_favoritismo_real,es_fraccionamiento_real
CN000358,P0025,E01,F018,Adjudicación Simplificada,Servicio de transporte,services,25696.02,2026-08-18,False,False
CN000566,P0090,E17,F031,Comparación de Precios,Servicio de limpieza y vigilancia,services,105230.96,2026-07-21,False,False
CN000395,P0111,E10,F004,Concurso Público,Servicio de limpieza y vigilancia,services,97081.06,2026-07-11,False,False
CN000426,P0020,E12,F050,Concurso Público,Consultoría en ingeniería,services,150017.86,2026-09-07,False,False
CN000563,P0205,E14,F029,Licitación Pública,Servicio de limpieza y vigilancia,services,33378.31,2026-08-23,False,False
CN000675,P0078,E12,F021,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,14137.17,2026-09-27,False,False
CN000597,P0013,E05,F052,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,79835.34,2026-09-01,False,False
CN000019,P0110,E16,F057,Comparación de Precios,Adquisición de materiales de construcción,goods,204195.33,2026-08-10,False,False
CN000014,P0062,E06,F006,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,65601.97,2026-08-26,False,False
CN000252,P0140,E12,F021,Contratación Directa,Adquisición de bienes de oficina,goods,228419.15,2026-07-14,False,False
CN000238,P0122,E02,F051,Adjudicación Simplificada,Servicio de transporte,services,9612.49,2026-09-29,False,False
CN000328,P0196,E14,F040,Comparación de Precios,Servicio de transporte,services,14605.85,2026-08-28,False,False
CN000120,P0066,E15,F035,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,50887.02,2026-09-08,False,False
CN000332,P0161,E01,F048,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,33045.0,2026-09-18,False,False
CN000285,P0009,E09,F034,Licitación Pública,Servicio de limpieza y vigilancia,services,42993.87,2026-07-07,False,False
CN000333,P0158,E16,F002,Adjudicación Simplificada,Consultoría en ingeniería,services,23009.21,2026-08-05,False,False
CN000042,P0028,E11,F049,Comparación de Precios,Adquisición de equipos informáticos,goods,26306.33,2026-09-03,False,False
CN000196,P0159,E07,F013,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,23734.85,2026-08-09,False,False
CN000345,P0108,E13,F058,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,163492.89,2026-08-31,False,False
CN000250,P0062,E09,F046,Concurso Público,Servicio de limpieza y vigilancia,services,140315.51,2026-07-02,False,False
CN000570,P0210,E06,F039,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,28666.21,2026-07-13,False,False
CN000412,P0175,E17,F003,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,28915.29,2026-07-09,False,False
CN000485,P0144,E17,F003,Licitación Pública,Servicio de mantenimiento de infraestructura,services,104109.87,2026-09-18,False,False
CN000430,P0113,E06,F006,Contratación Directa,Suministro de combustible,goods,10412.87,2026-07-16,False,False
CN000623,P0157,E17,F012,Comparación de Precios,Adquisición de materiales de construcción,goods,38165.28,2026-08-11,False,False
CN000290,P0114,E13,F055,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,147817.02,2026-07-25,False,False
CN000016,P0219,E04,F053,Comparación de Precios,Adquisición de bienes de oficina,goods,103053.9,2026-09-16,False,False
CN000158,P0014,E14,F016,Comparación de Precios,Consultoría en ingeniería,services,24312.81,2026-09-03,False,False
CN000243,P0118,E14,F029,Concurso Público,Adquisición de bienes de oficina,goods,45831.78,2026-07-13,False,False
CN000066,P0168,E13,F058,Licitación Pública,Consultoría en ingeniería,services,37165.11,2026-07-31,False,False
CN000359,P0201,E02,F044,Comparación de Precios,Consultoría en ingeniería,services,162704.1,2026-09-05,False,False
CN000659,P0121,E16,F042,Concurso Público,Servicio de mantenimiento de infraestructura,services,33483.31,2026-07-20,False,False
CN000504,P0211,E13,F058,Licitación Pública,Servicio de limpieza y vigilancia,services,90368.53,2026-07-11,False,False
CN000472,P0202,E04,F030,Comparación de Precios,Adquisición de equipos informáticos,goods,8671.44,2026-09-11,False,False
CN000521,P0164,E13,F056,Adjudicación Simplificada,Obra de rehabilitación vial,works,179031.94,2026-09-04,False,False
CN000603,P0176,E14,F016,Licitación Pública,Consultoría en ingeniería,services,68889.63,2026-08-06,False,False
CN000530,P0089,E05,F047,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,27034.44,2026-08-23,False,False
CN000408,P0030,E04,F053,Comparación de Precios,Servicio de limpieza y vigilancia,services,125682.27,2026-09-17,False,False
CN000601,P0060,E04,F019,Adjudicación Simplificada,Servicio de capacitación,services,101181.76,2026-09-18,False,False
CN000432,P0180,E07,F036,Concurso Público,Servicio de limpieza y vigilancia,services,50006.28,2026-08-26,False,False
CN000431,P0021,E05,F052,Comparación de Precios,Adquisición de materiales de construcción,goods,104417.07,2026-09-13,False,False
CN000484,P0088,E14,F040,Contratación Directa,Obra de rehabilitación vial,works,12997.35,2026-07-05,False,False
CN000151,P0180,E12,F050,Licitación Pública,Suministro de combustible,goods,31030.06,2026-08-29,False,False
CN000327,P0196,E01,F018,Concurso Público,Adquisición de bienes de oficina,goods,107396.74,2026-08-30,False,False
CN000256,P0141,E04,F030,Licitación Pública,Servicio de mantenimiento de infraestructura,services,77249.59,2026-09-27,False,False
CN000311,P0174,E13,F056,Comparación de Precios,Adquisición de bienes de oficina,goods,53880.59,2026-07-31,False,False
CN000304,P0150,E01,F048,Licitación Pública,Suministro de combustible,goods,126906.97,2026-07-03,False,False
CN000413,P0090,E00,F038,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,66570.12,2026-08-21,False,False
CN000133,P0091,E10,F026,Adjudicación Simplificada,Suministro de combustible,goods,103740.04,2026-08-12,False,False
CN000031,P0088,E04,F053,Comparación de Precios,Consultoría en ingeniería,services,44543.93,2026-09-14,False,False
CN000458,P0171,E17,F031,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,66675.11,2026-09-04,False,False
CN000161,P0171,E14,F029,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,43513.38,2026-07-04,False,False
CN000339,P0104,E01,F018,Comparación de Precios,Suministro de combustible,goods,46744.44,2026-07-14,False,False
CN000286,P0157,E00,F041,Contratación Directa,Adquisición de materiales de construcción,goods,181908.1,2026-09-27,False,False
CN000248,P0130,E11,F007,Concurso Público,Servicio de limpieza y vigilancia,services,19813.65,2026-09-04,False,False
CN000648,P0111,E10,F008,Concurso Público,Adquisición de equipos informáticos,goods,50165.81,2026-07-29,False,False
CN000576,P0178,E01,F048,Licitación Pública,Obra de rehabilitación vial,works,292910.38,2026-07-17,False,False
CN000001,P0125,E11,F007,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,32977.47,2026-08-02,False,False
CN000207,P0043,E12,F050,Comparación de Precios,Obra de rehabilitación vial,works,98379.15,2026-09-23,False,False
CN000644,P0113,E11,F054,Concurso Público,Servicio de limpieza y vigilancia,services,48466.65,2026-07-13,False,False
CN000676,P0103,E15,F035,Comparación de Precios,Adquisición de materiales de construcción,goods,32121.72,2026-07-20,False,False
CN000264,P0013,E00,F041,Contratación Directa,Adquisición de materiales de construcción,goods,92423.42,2026-08-12,False,False
CN000274,P0049,E17,F031,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,176545.3,2026-07-24,False,False
CN000070,P0156,E07,F036,Contratación Directa,Servicio de transporte,services,38221.39,2026-09-07,False,False
CN000444,P0207,E14,F040,Contratación Directa,Servicio de capacitación,services,12340.3,2026-09-25,False,False
CN000583,P0065,E17,F012,Comparación de Precios,Adquisición de bienes de oficina,goods,19045.34,2026-08-24,False,False
CN000098,P0174,E16,F042,Licitación Pública,Consultoría en ingeniería,services,35958.97,2026-09-18,False,False
CN000596,P0168,E09,F034,Concurso Público,Consultoría en ingeniería,services,22404.5,2026-09-28,False,False
CN000021,P0176,E06,F006,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,25121.58,2026-08-10,False,False
CN000414,P0144,E04,F019,Concurso Público,Adquisición de materiales de construcción,goods,253869.19,2026-07-17,False,False
CN000517,P0199,E08,F005,Comparación de Precios,Servicio de transporte,services,55942.37,2026-09-12,False,False
CN000149,P0067,E04,F030,Licitación Pública,Obra de rehabilitación vial,works,102096.13,2026-09-13,False,False
CN000354,P0093,E17,F031,Concurso Público,Adquisición de materiales de construcción,goods,48143.18,2026-08-01,False,False
CN000658,P0137,E11,F007,Comparación de Precios,Servicio de limpieza y vigilancia,services,79015.13,2026-09-05,False,False
CN000052,P0082,E15,F035,Comparación de Precios,Servicio de capacitación,services,87715.03,2026-07-26,False,False
CN000198,P0053,E11,F007,Adjudicación Simplificada,Obra de rehabilitación vial,works,107637.94,2026-09-23,False,False
CN000122,P0195,E12,F021,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,121307.0,2026-09-15,False,False
CN000203,P0114,E10,F008,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,173529.45,2026-08-04,False,False
CN000067,P0037,E03,F000,Contratación Directa,Obra de rehabilitación vial,works,36804.29,2026-09-07,False,False
CN000223,P0090,E09,F027,Comparación de Precios,Servicio de transporte,services,47588.59,2026-08-23,False,False
CN000127,P0143,E16,F057,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,14785.06,2026-08-02,False,False
CN000139,P0098,E07,F023,Licitación Pública,Servicio de limpieza y vigilancia,services,36681.7,2026-07-29,False,False
CN000417,P0177,E04,F019,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,68536.89,2026-09-20,False,False
CN000218,P0146,E03,F000,Concurso Público,Obra de rehabilitación vial,works,214972.44,2026-09-16,False,False
CN000546,P0009,E15,F035,Comparación de Precios,Adquisición de materiales de construcción,goods,29689.14,2026-09-01,False,False
CN000157,P0040,E05,F037,Adjudicación Simplificada,Suministro de combustible,goods,238642.17,2026-09-19,False,False
CN000094,P0063,E06,F039,Comparación de Precios,Adquisición de materiales de construcción,goods,18573.52,2026-07-18,False,False
CN000255,P0139,E07,F036,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,77839.76,2026-08-28,False,False
CN000039,P0076,E08,F015,Adjudicación Simplificada,Consultoría en ingeniería,services,233172.43,2026-07-07,False,False
CN000130,P0149,E02,F051,Comparación de Precios,Obra de rehabilitación vial,works,41069.51,2026-08-27,False,False
CN000692,P0194,E00,F010,Licitación Pública,Servicio de mantenimiento de infraestructura,services,38643.76,2026-09-10,False,False
CN000189,P0023,E02,F025,Comparación de Precios,Adquisición de equipos informáticos,goods,17652.81,2026-07-30,False,False
CN000402,P0180,E01,F018,Adjudicación Simplificada,Servicio de transporte,services,43936.09,2026-09-11,False,False
CN000038,P0142,E06,F006,Concurso Público,Obra de rehabilitación vial,works,98788.05,2026-07-12,False,False
CN000242,P0100,E09,F043,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,27722.87,2026-07-21,False,False
CN000353,P0055,E07,F036,Concurso Público,Suministro de combustible,goods,39724.36,2026-07-07,False,False
CN000534,P0216,E12,F050,Concurso Público,Servicio de transporte,services,41318.63,2026-07-20,False,False
CN000503,P0168,E09,F027,Contratación Directa,Servicio de mantenimiento de infraestructura,services,4454.62,2026-08-08,False,False
CN000159,P0043,E00,F010,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,38621.33,2026-08-04,False,False
CN000394,P0047,E14,F016,Concurso Público,Servicio de capacitación,services,40667.34,2026-08-06,False,False
CN000537,P0142,E01,F017,Comparación de Precios,Servicio de limpieza y vigilancia,services,30744.16,2026-07-28,False,False
CN000240,P0085,E16,F002,Concurso Público,Adquisición de equipos informáticos,goods,59352.91,2026-09-07,False,False
CN000013,P0144,E14,F029,Comparación de Precios,Adquisición de bienes de oficina,goods,18507.99,2026-09-20,False,False
CN000475,P0014,E07,F023,Adjudicación Simplificada,Servicio de transporte,services,16130.78,2026-09-24,False,False
CN000608,P0158,E10,F004,Licitación Pública,Servicio de capacitación,services,99005.39,2026-09-12,False,False
CN000314,P0157,E07,F036,Comparación de Precios,Servicio de capacitación,services,29115.84,2026-09-01,False,False
CN000361,P0078,E15,F035,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,149466.48,2026-08-14,False,False
CN000590,P0076,E04,F019,Contratación Directa,Adquisición de equipos informáticos,goods,345526.64,2026-07-20,False,False
CN000320,P0058,E07,F036,Licitación Pública,Adquisición de materiales de construcción,goods,93340.76,2026-08-24,False,False
CN000564,P0075,E10,F004,Comparación de Precios,Adquisición de materiales de construcción,goods,24640.03,2026-07-26,False,False
CN000355,P0036,E16,F057,Comparación de Precios,Consultoría en ingeniería,services,35571.59,2026-08-15,False,False
CN000034,P0131,E17,F003,Comparación de Precios,Suministro de combustible,goods,52675.22,2026-08-07,False,False
CN000334,P0161,E17,F003,Adjudicación Simplificada,Suministro de combustible,goods,58378.66,2026-07-21,False,False
CN000376,P0028,E16,F057,Concurso Público,Adquisición de materiales de construcción,goods,18382.23,2026-09-27,False,False
CN000184,P0122,E05,F009,Comparación de Precios,Servicio de limpieza y vigilancia,services,86919.76,2026-07-26,False,False
CN000423,P0216,E13,F056,Licitación Pública,Consultoría en ingeniería,services,50237.28,2026-08-26,False,False
CN000325,P0195,E16,F057,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,88508.31,2026-09-03,False,False
CN000187,P0064,E14,F029,Licitación Pública,Adquisición de materiales de construcción,goods,28907.98,2026-07-12,False,False
CN000284,P0048,E15,F035,Comparación de Precios,Adquisición de bienes de oficina,goods,43014.4,2026-07-13,False,False
CN000391,P0001,E02,F011,Contratación Directa,Servicio de mantenimiento de infraestructura,services,244494.06,2026-08-08,False,False
CN000670,P0087,E08,F022,Comparación de Precios,Servicio de transporte,services,129208.42,2026-09-28,False,False
CN000165,P0135,E13,F056,Contratación Directa,Adquisición de equipos informáticos,goods,48733.54,2026-08-17,False,False
CN000347,P0125,E09,F033,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,182472.05,2026-08-14,False,False
CN000298,P0017,E15,F035,Adjudicación Simplificada,Consultoría en ingeniería,services,11879.58,2026-08-18,False,False
CN000535,P0002,E02,F025,Concurso Público,Servicio de transporte,services,26029.37,2026-07-31,False,False
CN000229,P0051,E12,F021,Adjudicación Simplificada,Suministro de combustible,goods,13846.87,2026-07-28,False,False
CN000041,P0184,E02,F044,Concurso Público,Servicio de capacitación,services,13779.14,2026-07-05,False,False
CN000587,P0028,E13,F056,Contratación Directa,Adquisición de materiales de construcción,goods,403045.64,2026-09-22,False,False
CN000543,P0056,E11,F007,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,114197.37,2026-09-19,False,False
CN000446,P0152,E09,F027,Comparación de Precios,Servicio de capacitación,services,34050.53,2026-07-27,False,False
CN000447,P0065,E10,F004,Licitación Pública,Adquisición de equipos informáticos,goods,79805.26,2026-07-11,False,False
CN000349,P0073,E17,F031,Licitación Pública,Servicio de transporte,services,9296.21,2026-09-11,False,False
CN000045,P0150,E13,F056,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,8520.03,2026-09-12,False,False
CN000108,P0095,E16,F024,Contratación Directa,Servicio de capacitación,services,29772.95,2026-07-13,False,False
CN000617,P0008,E10,F026,Comparación de Precios,Servicio de transporte,services,184478.57,2026-07-06,False,False
CN000029,P0049,E03,F000,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,19658.83,2026-09-21,False,False
CN000181,P0212,E04,F019,Adjudicación Simplificada,Servicio de transporte,services,30547.62,2026-07-08,False,False
CN000621,P0210,E10,F008,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,123157.18,2026-07-21,False,False
CN000419,P0203,E15,F035,Comparación de Precios,Adquisición de bienes de oficina,goods,103380.5,2026-08-01,False,False
CN000634,P0192,E02,F044,Adjudicación Simplificada,Suministro de combustible,goods,88660.2,2026-07-05,False,False
CN000104,P0038,E04,F053,Comparación de Precios,Servicio de limpieza y vigilancia,services,75339.87,2026-07-13,False,False
CN000060,P0213,E09,F043,Comparación de Precios,Adquisición de equipos informáticos,goods,173609.4,2026-07-06,False,False
CN000083,P0083,E06,F006,Concurso Público,Servicio de mantenimiento de infraestructura,services,17335.25,2026-07-11,False,False
CN000490,P0218,E02,F011,Contratación Directa,Obra de rehabilitación vial,works,289246.17,2026-07-09,False,False
CN000315,P0022,E12,F050,Concurso Público,Consultoría en ingeniería,services,108577.05,2026-08-01,False,False
CN000450,P0075,E09,F034,Licitación Pública,Adquisición de equipos informáticos,goods,65657.64,2026-07-17,False,False
CN000381,P0205,E14,F040,Licitación Pública,Obra de rehabilitación vial,works,43706.01,2026-07-27,False,False
CN000422,P0208,E17,F003,Comparación de Precios,Suministro de combustible,goods,17787.2,2026-09-26,False,False
CN000496,P0188,E17,F031,Concurso Público,Servicio de limpieza y vigilancia,services,52480.25,2026-09-03,False,False
CN000661,P0206,E02,F044,Comparación de Precios,Adquisición de equipos informáticos,goods,235522.82,2026-08-14,False,False
CN000523,P0122,E06,F006,Adjudicación Simplificada,Obra de rehabilitación vial,works,47270.57,2026-08-02,False,False
CN000445,P0035,E07,F023,Adjudicación Simplificada,Servicio de capacitación,services,222861.97,2026-08-09,False,False
CN000000,P0166,E17,F012,Adjudicación Simplificada,Suministro de combustible,goods,118922.92,2026-08-21,False,False
CN000678,P0173,E06,F006,Contratación Directa,Consultoría en ingeniería,services,29562.32,2026-09-29,False,False
CN000626,P0109,E11,F054,Comparación de Precios,Suministro de combustible,goods,16036.56,2026-08-23,False,False
CN000457,P0042,E06,F039,Contratación Directa,Adquisición de bienes de oficina,goods,32456.72,2026-08-20,False,False
CN000488,P0149,E01,F018,Licitación Pública,Obra de rehabilitación vial,works,39288.98,2026-09-16,False,False
CN000088,P0172,E03,F000,Comparación de Precios,Servicio de capacitación,services,150876.97,2026-09-19,False,False
CN000483,P0171,E17,F003,Adjudicación Simplificada,Obra de rehabilitación vial,works,41343.67,2026-09-15,False,False
CN000460,P0178,E02,F025,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,13683.43,2026-09-26,False,False
CN000077,P0175,E07,F013,Adjudicación Simplificada,Obra de rehabilitación vial,works,14079.77,2026-08-18,False,False
CN000268,P0020,E14,F016,Licitación Pública,Consultoría en ingeniería,services,10253.42,2026-09-17,False,False
CN000123,P0124,E08,F005,Concurso Público,Servicio de limpieza y vigilancia,services,39725.9,2026-07-09,False,False
CN000297,P0197,E05,F059,Adjudicación Simplificada,Consultoría en ingeniería,services,69437.67,2026-09-22,False,False
CN000095,P0172,E16,F057,Concurso Público,Adquisición de materiales de construcción,goods,130186.0,2026-07-19,False,False
CN000011,P0147,E12,F050,Comparación de Precios,Adquisición de equipos informáticos,goods,60551.66,2026-07-16,False,False
CN000114,P0122,E04,F053,Contratación Directa,Suministro de combustible,goods,57475.07,2026-08-03,False,False
CN000428,P0000,E16,F057,Comparación de Precios,Adquisición de bienes de oficina,goods,46238.09,2026-09-20,False,False
CN000257,P0006,E14,F029,Contratación Directa,Adquisición de materiales de construcción,goods,123888.18,2026-08-11,False,False
CN000352,P0054,E09,F027,Concurso Público,Consultoría en ingeniería,services,253470.12,2026-08-21,False,False
CN000681,P0162,E16,F057,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,33835.37,2026-07-16,False,False
CN000531,P0208,E17,F003,Licitación Pública,Adquisición de equipos informáticos,goods,51961.71,2026-07-05,False,False
CN000169,P0096,E13,F058,Comparación de Precios,Adquisición de bienes de oficina,goods,56364.94,2026-09-21,False,False
CN000239,P0006,E04,F019,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,31419.04,2026-09-09,False,False
CN000277,P0206,E08,F028,Licitación Pública,Servicio de capacitación,services,36451.88,2026-08-20,False,False
CN000160,P0031,E16,F057,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,8619.57,2026-09-01,False,False
CN000073,P0137,E01,F048,Contratación Directa,Suministro de combustible,goods,229546.21,2026-09-24,False,False
CN000529,P0152,E07,F013,Licitación Pública,Servicio de limpieza y vigilancia,services,112781.49,2026-09-13,False,False
CN000062,P0219,E14,F029,Comparación de Precios,Suministro de combustible,goods,158899.02,2026-09-13,False,False
CN000492,P0080,E07,F013,Adjudicación Simplificada,Servicio de capacitación,services,381815.15,2026-07-15,False,False
CN000047,P0048,E11,F049,Licitación Pública,Servicio de limpieza y vigilancia,services,46053.37,2026-07-20,False,False
CN000591,P0075,E09,F033,Adjudicación Simplificada,Servicio de transporte,services,397106.37,2026-09-09,False,False
CN000687,P0216,E13,F055,Licitación Pública,Servicio de transporte,services,43789.9,2026-07-21,False,False
CN000505,P0109,E06,F006,Adjudicación Simplificada,Servicio de transporte,services,233989.47,2026-07-28,False,False
CN000020,P0165,E00,F041,Adjudicación Simplificada,Obra de rehabilitación vial,works,67084.98,2026-07-16,False,False
CN000424,P0074,E08,F005,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,39894.6,2026-09-21,False,False
CN000652,P0049,E08,F022,Concurso Público,Servicio de limpieza y vigilancia,services,77852.18,2026-09-08,False,False
CN000192,P0168,E00,F041,Concurso Público,Servicio de limpieza y vigilancia,services,39745.52,2026-07-23,False,False
CN000642,P0070,E10,F004,Adjudicación Simplificada,Suministro de combustible,goods,248590.52,2026-08-18,False,False
CN000215,P0077,E05,F052,Adjudicación Simplificada,Servicio de transporte,services,26320.17,2026-09-15,False,False
CN000244,P0123,E07,F013,Adjudicación Simplificada,Servicio de capacitación,services,156189.57,2026-07-26,False,False
CN000363,P0119,E16,F002,Adjudicación Simplificada,Consultoría en ingeniería,services,228965.9,2026-09-04,False,False
CN000059,P0034,E17,F003,Licitación Pública,Servicio de transporte,services,152705.03,2026-08-31,False,False
CN000221,P0114,E12,F050,Comparación de Precios,Adquisición de materiales de construcción,goods,33773.81,2026-08-20,False,False
CN000176,P0215,E05,F009,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,24459.49,2026-09-21,False,False
CN000449,P0147,E04,F030,Adjudicación Simplificada,Servicio de capacitación,services,10696.53,2026-07-26,False,False
CN000055,P0142,E13,F058,Concurso Público,Adquisición de equipos informáticos,goods,46757.55,2026-09-22,False,False
CN000254,P0098,E17,F012,Licitación Pública,Adquisición de equipos informáticos,goods,88355.33,2026-09-05,False,False
CN000385,P0147,E10,F008,Comparación de Precios,Servicio de limpieza y vigilancia,services,51415.14,2026-07-21,False,False
CN000197,P0032,E10,F008,Licitación Pública,Obra de rehabilitación vial,works,21939.69,2026-07-19,False,False
CN000068,P0168,E15,F035,Concurso Público,Adquisición de equipos informáticos,goods,89697.08,2026-08-01,False,False
CN000168,P0193,E07,F036,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,112770.33,2026-07-28,False,False
CN000185,P0206,E00,F041,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,9318.93,2026-07-08,False,False
CN000035,P0107,E15,F035,Comparación de Precios,Adquisición de bienes de oficina,goods,58160.2,2026-09-09,False,False
CN000641,P0073,E13,F056,Concurso Público,Consultoría en ingeniería,services,47214.89,2026-09-18,False,False
