id_proveedor,id_entidad,n_contratos,monto_total,monto_promedio,n_objetos_unicos,pct_no_competitiva,n_funcionarios_distintos,label_favoritismo_real,dias_actividad,concentracion_objeto,contratos_por_mes,monto_por_funcionario
P0056,E08,1,117017.55,117017.55,1,0.0,1,False,1,0.0,30.0,117017.55
P0056,E09,4,298019.78,74504.945,4,0.5,2,False,567,0.0,0.21164021164021166,149009.89
P0056,E10,2,332381.69,166190.845,2,1.0,2,False,60,0.0,1.0,166190.845
P0056,E13,1,75144.09,75144.09,1,1.0,1,False,1,0.0,30.0,75144.09
P0056,E14,1,34073.3,34073.3,1,1.0,1,False,1,0.0,30.0,34073.3
P0056,E17,1,491528.45,491528.45,1,0.0,1,False,1,0.0,30.0,491528.45
P0057,E00,1,28392.48,28392.48,1,0.0,1,False,1,0.0,30.0,28392.48
P0057,E04,1,61697.98,61697.98,1,0.0,1,False,1,0.0,30.0,61697.98
P0057,E06,2,104362.59999999999,52181.299999999996,2,0.5,1,False,207,0.0,0.2898550724637681,104362.59999999999
P0057,E08,4,313560.16,78390.04,3,0.5,3,False,920,0.25,0.13043478260869565,104520.05333333333
P0057,E09,1,67890.64,67890.64,1,1.0,1,False,1,0.0,30.0,67890.64
P0057,E12,2,359612.43,179806.215,2,0.0,1,False,615,0.0,0.0975609756097561,359612.43
P0057,E14,2,85271.22,42635.61,2,0.5,1,False,68,0.0,0.8823529411764706,85271.22
P0057,E15,1,36256.41,36256.41,1,1.0,1,False,1,0.0,30.0,36256.41
P0057,E16,1,13281.24,13281.24,1,1.0,1,False,1,0.0,30.0,13281.24
P0057,E17,1,30327.73,30327.73,1,0.0,1,False,1,0.0,30.0,30327.73
P0058,E00,1,12121.57,12121.57,1,0.0,1,False,1,0.0,30.0,12121.57
P0058,E01,1,37719.5,37719.5,1,0.0,1,False,1,0.0,30.0,37719.5
P0058,E02,1,361335.14,361335.14,1,0.0,1,False,1,0.0,30.0,361335.14
P0058,E04,2,86678.48000000001,43339.240000000005,2,0.5,2,False,749,0.0,0.0801068090787717,43339.240000000005
P0058,E06,2,240643.36,120321.68,2,0.5,2,False,153,0.0,0.3921568627450981,120321.68
P0058,E07,1,57162.1,57162.1,1,1.0,1,False,1,0.0,30.0,57162.1
P0058,E08,2,523657.32,261828.66,2,0.5,2,False,330,0.0,0.18181818181818182,261828.66
P0058,E09,1,118065.7,118065.7,1,0.0,1,False,1,0.0,30.0,118065.7
P0058,E11,4,181523.91999999998,45380.979999999996,3,0.25,3,False,766,0.25,0.15665796344647517,60507.97333333333
P0058,E15,1,68440.28,68440.28,1,1.0,1,False,1,0.0,30.0,68440.28
P0058,E17,2,87026.70999999999,43513.354999999996,2,0.0,1,False,871,0.0,0.06888633754305395,87026.70999999999
P0059,E00,3,110570.03,36856.676666666666,3,0.6666666666666666,1,False,460,0.0,0.19565217391304346,110570.03
P0059,E01,4,181802.07,45450.5175,4,0.5,2,False,899,0.0,0.13348164627363737,90901.035
P0059,E05,2,51706.899999999994,25853.449999999997,2,0.5,2,False,260,0.0,0.23076923076923078,25853.449999999997
P0059,E07,1,125920.6,125920.6,1,0.0,1,False,1,0.0,30.0,125920.6
P0059,E09,1,375838.02,375838.02,1,1.0,1,False,1,0.0,30.0,375838.02
P0059,E10,2,361530.725,180765.3625,2,1.0,2,False,196,0.0,0.30612244897959184,180765.3625
P0059,E11,1,165845.39,165845.39,1,1.0,1,False,1,0.0,30.0,165845.39
P0059,E13,2,210762.055,105381.0275,2,0.0,2,False,699,0.0,0.08583690987124463,105381.0275
P0059,E17,1,13009.23,13009.23,1,1.0,1,False,1,0.0,30.0,13009.23
P0060,E00,1,219104.43,219104.43,1,0.0,1,False,1,0.0,30.0,219104.43
P0060,E01,1,75415.85,75415.85,1,0.0,1,False,1,0.0,30.0,75415.85
P0060,E02,2,271542.77,135771.385,2,0.0,2,False,422,0.0,0.14218009478672985,135771.385
P0060,E06,1,52626.65,52626.65,1,1.0,1,False,1,0.0,30.0,52626.65
P0060,E07,1,54054.76,54054.76,1,0.0,1,False,1,0.0,30.0,54054.76
P0060,E08,2,158957.12,79478.56,2,0.5,2,False,646,0.0,0.09287925696594426,79478.56
P0060,E09,3,505815.51,168605.17,3,0.3333333333333333,1,False,202,0.0,0.44554455445544555,505815.51
P0060,E11,1,115149.46,115149.46,1,0.0,1,False,1,0.0,30.0,115149.46
P0060,E12,1,38132.59,38132.59,1,0.0,1,False,1,0.0,30.0,38132.59
P0060,E13,2,158299.78,79149.89,1,0.0,2,False,123,0.5,0.48780487804878053,79149.89
P0060,E15,2,74450.39,37225.195,2,0.5,1,False,527,0.0,0.11385199240986718,74450.39
P0060,E16,1,118771.24,118771.24,1,0.0,1,False,1,0.0,30.0,118771.24
P0060,E17,1,17313.54,17313.54,1,1.0,1,False,1,0.0,30.0,17313.54
P0061,E00,1,67380.0,67380.0,1,1.0,1,False,1,0.0,30.0,67380.0
P0061,E01,1,32236.8,32236.8,1,1.0,1,False,1,0.0,30.0,32236.8
P0061,E08,2,33984.119999999995,16992.059999999998,2,0.0,1,False,104,0.0,0.5769230769230769,33984.119999999995
P0061,E09,2,159981.46,79990.73,2,0.0,2,False,165,0.0,0.36363636363636365,79990.73
P0061,E11,1,5684.22,5684.22,1,1.0,1,False,1,0.0,30.0,5684.22
P0061,E12,2,547114.67,273557.335,2,0.5,2,False,783,0.0,0.07662835249042145,273557.335
P0061,E13,1,43764.32,43764.32,1,0.0,1,False,1,0.0,30.0,43764.32
P0061,E14,1,200690.8,200690.8,1,1.0,1,False,1,0.0,30.0,200690.8
P0061,E15,2,165570.47999999998,82785.23999999999,2,0.5,1,False,721,0.0,0.08321775312066573,165570.47999999998
P0061,E17,1,10807.08,10807.08,1,1.0,1,False,1,0.0,30.0,10807.08
P0062,E00,1,110650.9,110650.9,1,0.0,1,False,1,0.0,30.0,110650.9
P0062,E01,2,105818.06,52909.03,2,0.0,2,False,136,0.0,0.4411764705882353,52909.03
P0062,E04,1,58895.89,58895.89,1,0.0,1,False,1,0.0,30.0,58895.89
P0062,E07,1,55965.4,55965.4,1,0.0,1,False,1,0.0,30.0,55965.4
P0062,E13,2,97753.78,48876.89,2,1.0,2,False,54,0.0,1.1111111111111112,48876.89
P0062,E15,2,155848.61000000002,77924.30500000001,2,0.0,1,False,699,0.0,0.08583690987124463,155848.61000000002
P0062,E16,1,185606.99,185606.99,1,0.0,1,False,1,0.0,30.0,185606.99
P0063,E00,1,117332.0,117332.0,1,0.0,1,False,1,0.0,30.0,117332.0
P0063,E02,2,440959.78,220479.89,2,0.0,2,False,445,0.0,0.1348314606741573,220479.89
P0063,E04,1,70981.67,70981.67,1,0.0,1,False,1,0.0,30.0,70981.67
P0063,E05,1,42208.48,42208.48,1,1.0,1,False,1,0.0,30.0,42208.48
P0063,E06,2,214169.27000000002,107084.63500000001,1,0.0,1,False,23,0.5,2.608695652173913,214169.27000000002
P0063,E07,2,119466.68,59733.34,2,0.0,2,False,100,0.0,0.6,59733.34
P0063,E09,1,11576.74,11576.74,1,1.0,1,False,1,0.0,30.0,11576.74
P0063,E10,1,331023.27,331023.27,1,0.0,1,False,1,0.0,30.0,331023.27
P0063,E11,3,136462.22,45487.40666666667,2,0.3333333333333333,2,False,421,0.33333333333333337,0.21377672209026127,68231.11
P0063,E12,1,64034.75,64034.75,1,1.0,1,False,1,0.0,30.0,64034.75
P0063,E17,1,35688.44,35688.44,1,1.0,1,False,1,0.0,30.0,35688.44
P0064,E04,1,130232.03,130232.03,1,1.0,1,False,1,0.0,30.0,130232.03
P0064,E05,2,80266.23,40133.115,2,0.5,2,False,315,0.0,0.19047619047619047,40133.115
P0064,E06,1,5911.89,5911.89,1,0.0,1,False,1,0.0,30.0,5911.89
P0064,E08,2,86252.1,43126.05,2,0.5,2,False,30,0.0,2.0,43126.05
P0064,E09,1,25674.56,25674.56,1,1.0,1,False,1,0.0,30.0,25674.56
P0064,E11,1,181750.65,181750.65,1,0.0,1,False,1,0.0,30.0,181750.65
P0064,E13,1,128327.72,128327.72,1,1.0,1,False,1,0.0,30.0,128327.72
P0064,E14,2,36033.369999999995,18016.684999999998,1,0.0,2,False,543,0.5,0.11049723756906077,18016.684999999998
P0064,E15,2,39534.25,19767.125,2,0.0,1,False,1125,0.0,0.05333333333333334,39534.25
P0064,E17,1,75280.01,75280.01,1,0.0,1,False,1,0.0,30.0,75280.01
P0065,E02,2,322626.48,161313.24,2,0.0,2,False,272,0.0,0.22058823529411764,161313.24
P0065,E03,3,217791.76,72597.25333333334,3,0.6666666666666666,1,False,680,0.0,0.1323529411764706,217791.76
P0065,E04,1,30792.44,30792.44,1,0.0,1,False,1,0.0,30.0,30792.44
P0065,E06,1,18835.17,18835.17,1,0.0,1,False,1,0.0,30.0,18835.17
P0065,E07,1,137145.18,137145.18,1,1.0,1,False,1,0.0,30.0,137145.18
P0065,E10,4,441259.52999999997,110314.88249999999,4,0.5,3,False,355,0.0,0.3380281690140845,147086.50999999998
P0065,E11,1,10670.71,10670.71,1,1.0,1,False,1,0.0,30.0,10670.71
P0065,E12,1,7735.46,7735.46,1,0.0,1,False,1,0.0,30.0,7735.46
P0065,E13,1,12267.95,12267.95,1,1.0,1,False,1,0.0,30.0,12267.95
P0065,E14,1,26052.22,26052.22,1,0.0,1,False,1,0.0,30.0,26052.22
P0065,E16,2,230653.52,115326.76,2,0.0,2,False,644,0.0,0.09316770186335405,115326.76
P0065,E17,2,84255.87,42127.935,2,0.0,2,False,941,0.0,0.06376195536663125,42127.935
P0066,E00,1,55937.88,55937.88,1,0.0,1,False,1,0.0,30.0,55937.88
P0066,E03,3,434598.26,144866.08666666667,3,0.6666666666666666,1,False,836,0.0,0.10765550239234449,434598.26
P0066,E04,1,167030.57,167030.57,1,1.0,1,False,1,0.0,30.0,167030.57
P0066,E05,1,99606.09,99606.09,1,0.0,1,False,1,0.0,30.0,99606.09
P0066,E06,1,178022.43,178022.43,1,1.0,1,False,1,0.0,30.0,178022.43
P0066,E07,2,106229.78,53114.89,2,0.0,2,False,137,0.0,0.43795620437956206,53114.89
P0066,E08,2,57035.93,28517.965,2,0.5,2,False,450,0.0,0.13333333333333333,28517.965
P0066,E10,2,163038.97,81519.485,2,0.5,1,False,18,0.0,3.3333333333333335,163038.97
P0066,E11,2,52228.060000000005,26114.030000000002,1,0.5,1,False,236,0.5,0.2542372881355932,52228.060000000005
P0066,E13,3,906095.78,302031.9266666667,1,0.0,1,False,3,0.6666666666666667,30.0,906095.78
P0066,E14,2,375910.53,187955.265,1,0.5,2,False,637,0.5,0.09419152276295133,187955.265
P0066,E15,1,49596.83,49596.83,1,0.0,1,False,1,0.0,30.0,49596.83
P0066,E16,1,96923.28,96923.28,1,1.0,1,False,1,0.0,30.0,96923.28
P0067,E00,5,753219.21,150643.842,2,0.0,2,False,298,0.6,0.5033557046979865,376609.605
P0067,E02,1,106531.36,106531.36,1,1.0,1,False,1,0.0,30.0,106531.36
P0067,E03,1,53869.79,53869.79,1,1.0,1,False,1,0.0,30.0,53869.79
P0067,E05,1,68189.83,68189.83,1,0.0,1,False,1,0.0,30.0,68189.83
P0067,E06,1,253786.95,253786.95,1,0.0,1,False,1,0.0,30.0,253786.95
P0067,E07,1,11572.58,11572.58,1,1.0,1,False,1,0.0,30.0,11572.58
P0067,E09,2,103700.44,51850.22,2,0.5,2,False,958,0.0,0.06263048016701461,51850.22
P0067,E12,2,147797.73,73898.865,2,0.5,1,False,336,0.0,0.17857142857142858,147797.73
P0067,E13,1,116613.3,116613.3,1,1.0,1,False,1,0.0,30.0,116613.3
P0067,E14,1,9816.85,9816.85,1,1.0,1,False,1,0.0,30.0,9816.85
P0067,E15,1,182263.39,182263.39,1,0.0,1,False,1,0.0,30.0,182263.39
P0067,E16,1,56009.51,56009.51,1,0.0,1,False,1,0.0,30.0,56009.51
P0067,E17,2,360773.54000000004,180386.77000000002,2,0.0,2,False,112,0.0,0.5357142857142857,180386.77000000002
P0068,E00,1,271817.64,271817.64,1,1.0,1,False,1,0.0,30.0,271817.64
P0068,E01,1,41603.12,41603.12,1,0.0,1,False,1,0.0,30.0,41603.12
P0068,E03,1,26893.38,26893.38,1,0.0,1,False,1,0.0,30.0,26893.38
P0068,E04,1,99546.02,99546.02,1,0.0,1,False,1,0.0,30.0,99546.02
P0068,E07,1,32230.96,32230.96,1,0.0,1,False,1,0.0,30.0,32230.96
P0068,E08,1,87209.59,87209.59,1,0.0,1,False,1,0.0,30.0,87209.59
P0068,E09,1,162726.19,162726.19,1,0.0,1,False,1,0.0,30.0,162726.19
P0068,E11,1,555964.38,555964.38,1,1.0,1,False,1,0.0,30.0,555964.38
P0068,E12,1,28688.4,28688.4,1,0.0,1,False,1,0.0,30.0,28688.4
P0068,E13,1,63325.85,63325.85,1,0.0,1,False,1,0.0,30.0,63325.85
P0068,E15,1,5625.8,5625.8,1,0.0,1,False,1,0.0,30.0,5625.8
P0069,E01,1,73435.88,73435.88,1,0.0,1,False,1,0.0,30.0,73435.88
P0069,E06,1,62648.5,62648.5,1,0.0,1,False,1,0.0,30.0,62648.5
P0069,E07,1,72198.49,72198.49,1,0.0,1,False,1,0.0,30.0,72198.49
P0069,E10,1,27859.17,27859.17,1,1.0,1,False,1,0.0,30.0,27859.17
P0069,E12,2,271687.58,135843.79,2,1.0,2,False,49,0.0,1.2244897959183674,135843.79
P0069,E13,1,31857.83,31857.83,1,0.0,1,False,1,0.0,30.0,31857.83
P0069,E14,1,1530735.78,1530735.78,1,0.0,1,False,1,0.0,30.0,1530735.78
P0069,E15,3,425775.57,141925.19,3,0.3333333333333333,1,False,521,0.0,0.1727447216890595,425775.57
P0069,E16,1,188492.41,188492.41,1,1.0,1,False,1,0.0,30.0,188492.41
P0069,E17,2,107068.875,53534.4375,2,0.0,2,False,762,0.0,0.07874015748031496,53534.4375
P0070,E01,1,19645.63,19645.63,1,1.0,1,False,1,0.0,30.0,19645.63
P0070,E07,2,92239.29000000001,46119.645000000004,2,0.0,2,False,350,0.0,0.17142857142857143,46119.645000000004
P0070,E08,1,53665.26,53665.26,1,0.0,1,False,1,0.0,30.0,53665.26
P0070,E09,1,244861.7,244861.7,1,0.0,1,False,1,0.0,30.0,244861.7
P0070,E12,1,807722.69,807722.69,1,1.0,1,False,1,0.0,30.0,807722.69
P0070,E13,1,1613399.67,1613399.67,1,0.0,1,False,1,0.0,30.0,1613399.67
P0070,E14,2,328741.57999999996,164370.78999999998,2,1.0,2,False,532,0.0,0.11278195488721804,164370.78999999998
P0070,E15,1,60496.18,60496.18,1,0.0,1,False,1,0.0,30.0,60496.18
P0070,E16,2,44076.2,22038.1,2,0.0,1,False,556,0.0,0.1079136690647482,44076.2
P0071,E00,1,1911.06,1911.06,1,1.0,1,False,1,0.0,30.0,1911.06
P0071,E01,1,92402.02,92402.02,1,0.0,1,False,1,0.0,30.0,92402.02
P0071,E04,1,63373.22,63373.22,1,0.0,1,False,1,0.0,30.0,63373.22
P0071,E05,2,97409.19,48704.595,2,0.5,2,False,818,0.0,0.07334963325183375,48704.595
P0071,E07,1,316052.52,316052.52,1,1.0,1,False,1,0.0,30.0,316052.52
P0071,E08,1,35476.59,35476.59,1,1.0,1,False,1,0.0,30.0,35476.59
P0071,E09,1,42186.82,42186.82,1,0.0,1,False,1,0.0,30.0,42186.82
P0071,E11,1,204704.95,204704.95,1,0.0,1,False,1,0.0,30.0,204704.95
P0071,E14,2,144620.97499999998,72310.48749999999,2,0.5,2,False,574,0.0,0.10452961672473868,72310.48749999999
P0071,E15,2,128619.36,64309.68,2,0.5,1,False,272,0.0,0.22058823529411764,128619.36
P0072,E00,2,52311.23,26155.615,2,0.0,2,False,203,0.0,0.2955665024630542,26155.615
P0072,E02,1,85656.78,85656.78,1,0.0,1,False,1,0.0,30.0,85656.78
P0072,E03,1,59836.57,59836.57,1,1.0,1,False,1,0.0,30.0,59836.57
P0072,E04,2,117021.41,58510.705,2,0.5,2,False,685,0.0,0.08759124087591241,58510.705
P0072,E07,5,275420.2,55084.04,4,0.4,2,False,800,0.19999999999999996,0.1875,137710.1
P0072,E09,1,28223.26,28223.26,1,0.0,1,False,1,0.0,30.0,28223.26
P0072,E10,2,122176.17000000001,61088.08500000001,2,0.5,2,False,265,0.0,0.22641509433962262,61088.08500000001
P0072,E12,2,332701.9,166350.95,2,0.5,1,False,281,0.0,0.21352313167259784,332701.9
P0072,E15,2,518582.83999999997,259291.41999999998,2,0.5,1,False,95,0.0,0.6315789473684211,518582.83999999997
P0072,E16,1,65443.05,65443.05,1,0.0,1,False,1,0.0,30.0,65443.05
P0072,E17,2,74936.56,37468.28,2,0.5,2,False,3,0.0,20.0,37468.28
P0073,E00,2,331063.44,165531.72,2,0.5,1,False,734,0.0,0.08174386920980926,331063.44
P0073,E01,1,124960.07,124960.07,1,1.0,1,False,1,0.0,30.0,124960.07
P0073,E02,2,303081.61,151540.805,1,0.5,1,False,335,0.5,0.17910447761194032,303081.61
P0073,E03,2,99736.15,49868.075,2,0.5,1,False,33,0.0,1.8181818181818181,99736.15
P0073,E04,1,262882.42,262882.42,1,0.0,1,False,1,0.0,30.0,262882.42
P0073,E05,1,152595.69,152595.69,1,0.0,1,False,1,0.0,30.0,152595.69
P0073,E06,1,164853.7,164853.7,1,0.0,1,False,1,0.0,30.0,164853.7
P0073,E09,1,88634.84,88634.84,1,0.0,1,False,1,0.0,30.0,88634.84
P0073,E10,2,144591.91999999998,72295.95999999999,2,0.5,2,False,958,0.0,0.06263048016701461,72295.95999999999
P0073,E11,1,252542.74,252542.74,1,0.0,1,False,1,0.0,30.0,252542.74
P0073,E13,3,59679.229999999996,19893.076666666664,2,0.6666666666666666,2,False,699,0.33333333333333337,0.12875536480686695,29839.614999999998
P0073,E14,2,82213.04000000001,41106.520000000004,2,0.0,2,False,1136,0.0,0.0528169014084507,41106.520000000004
P0074,E03,1,347338.36,347338.36,1,1.0,1,False,1,0.0,30.0,347338.36
P0074,E04,1,129273.62,129273.62,1,0.0,1,False,1,0.0,30.0,129273.62
P0074,E06,1,89972.91,89972.91,1,0.0,1,False,1,0.0,30.0,89972.91
P0074,E07,1,126874.83,126874.83,1,1.0,1,False,1,0.0,30.0,126874.83
P0074,E08,1,2290.98,2290.98,1,0.0,1,False,1,0.0,30.0,2290.98
P0074,E11,1,34230.79,34230.79,1,1.0,1,False,1,0.0,30.0,34230.79
P0074,E14,1,99973.11,99973.11,1,0.0,1,False,1,0.0,30.0,99973.11
P0074,E15,1,111768.41,111768.41,1,1.0,1,False,1,0.0,30.0,111768.41
P0074,E16,2,187544.65000000002,93772.32500000001,2,0.5,1,False,925,0.0,0.06486486486486487,187544.65000000002
P0074,E17,1,395276.56,395276.56,1,0.0,1,False,1,0.0,30.0,395276.56
P0075,E02,3,175748.89,58582.96333333334,3,0.3333333333333333,2,False,237,0.0,0.37974683544303794,87874.445
P0075,E04,2,124049.98000000001,62024.990000000005,2,0.0,1,False,531,0.0,0.11299435028248588,124049.98000000001
P0075,E05,1,61530.634999999995,61530.634999999995,1,0.0,1,False,1,0.0,30.0,61530.634999999995
P0075,E06,2,119676.625,59838.3125,2,0.0,2,False,13,0.0,4.615384615384615,59838.3125
P0075,E08,1,64683.825,64683.825,1,0.0,1,False,1,0.0,30.0,64683.825
P0075,E10,1,184792.02,184792.02,1,1.0,1,False,1,0.0,30.0,184792.02
P0075,E12,1,267913.72,267913.72,1,0.0,1,False,1,0.0,30.0,267913.72
P0075,E13,1,79314.26,79314.26,1,1.0,1,False,1,0.0,30.0,79314.26
P0075,E15,1,11026.29,11026.29,1,0.0,1,False,1,0.0,30.0,11026.29
P0075,E16,1,12012.8,12012.8,1,1.0,1,False,1,0.0,30.0,12012.8
P0075,E17,4,516530.65,129132.6625,3,0.0,3,False,860,0.25,0.13953488372093023,172176.88333333333
P0076,E00,1,76722.29,76722.29,1,1.0,1,False,1,0.0,30.0,76722.29
P0076,E01,1,1226.84,1226.84,1,0.0,1,False,1,0.0,30.0,1226.84
P0076,E02,1,64722.02,64722.02,1,1.0,1,False,1,0.0,30.0,64722.02
P0076,E04,1,100186.05,100186.05,1,1.0,1,False,1,0.0,30.0,100186.05
P0076,E05,2,145728.71000000002,72864.35500000001,2,0.0,1,False,394,0.0,0.15228426395939088,145728.71000000002
P0076,E06,2,112105.16999999998,56052.58499999999,2,1.0,1,False,319,0.0,0.18808777429467086,112105.16999999998
P0076,E09,1,14908.92,14908.92,1,1.0,1,False,1,0.0,30.0,14908.92
P0076,E12,1,94945.28,94945.28,1,0.0,1,False,1,0.0,30.0,94945.28
P0076,E13,3,414924.73,138308.24333333332,3,0.3333333333333333,2,False,215,0.0,0.41860465116279066,207462.365
P0076,E16,1,168302.21,168302.21,1,0.0,1,False,1,0.0,30.0,168302.21
P0076,E17,1,64683.825,64683.825,1,0.0,1,False,1,0.0,30.0,64683.825
P0077,E00,3,359346.07,119782.02333333333,3,0.3333333333333333,1,False,999,0.0,0.0900900900900901,359346.07
P0077,E01,2,75455.15,37727.575,2,0.0,2,False,126,0.0,0.47619047619047616,37727.575
P0077,E06,2,96971.62000000001,48485.810000000005,2,0.5,2,False,235,0.0,0.25531914893617025,48485.810000000005
P0077,E08,1,21418.08,21418.08,1,0.0,1,False,1,0.0,30.0,21418.08
P0077,E09,1,31631.4,31631.4,1,0.0,1,False,1,0.0,30.0,31631.4
P0077,E11,1,71657.04,71657.04,1,0.0,1,False,1,0.0,30.0,71657.04
P0077,E12,1,176725.32,176725.32,1,0.0,1,False,1,0.0,30.0,176725.32
P0077,E14,1,57845.16,57845.16,1,0.0,1,False,1,0.0,30.0,57845.16
P0077,E15,2,106440.34,53220.17,2,0.5,1,False,357,0.0,0.1680672268907563,106440.34
P0078,E01,1,12784.47,12784.47,1,1.0,1,False,1,0.0,30.0,12784.47
P0078,E02,1,125520.34,125520.34,1,1.0,1,False,1,0.0,30.0,125520.34
P0078,E03,1,49693.73,49693.73,1,1.0,1,False,1,0.0,30.0,49693.73
P0078,E05,1,44371.25,44371.25,1,0.0,1,False,1,0.0,30.0,44371.25
P0078,E11,2,138309.47,69154.735,2,0.0,2,False,826,0.0,0.07263922518159806,69154.735
P0078,E12,2,201559.9,100779.95,2,0.0,1,False,392,0.0,0.15306122448979592,201559.9
P0078,E14,2,126696.29999999999,63348.149999999994,2,1.0,2,False,880,0.0,0.06818181818181819,63348.149999999994
P0078,E15,1,95860.53,95860.53,1,0.0,1,False,1,0.0,30.0,95860.53
P0078,E16,1,75210.9,75210.9,1,0.0,1,False,1,0.0,30.0,75210.9
P0078,E17,2,273556.45,136778.225,2,0.5,1,False,42,0.0,1.4285714285714286,273556.45
P0079,E00,2,92524.41,46262.205,1,1.0,1,False,811,0.5,0.07398273736128236,92524.41
P0079,E04,1,35763.27,35763.27,1,0.0,1,False,1,0.0,30.0,35763.27
P0079,E08,1,6621.2,6621.2,1,1.0,1,False,1,0.0,30.0,6621.2
P0079,E09,1,60767.3,60767.3,1,0.0,1,False,1,0.0,30.0,60767.3
P0079,E10,1,11225.44,11225.44,1,0.0,1,False,1,0.0,30.0,11225.44
P0079,E12,2,284157.54000000004,142078.77000000002,2,0.0,1,False,232,0.0,0.25862068965517243,284157.54000000004
P0079,E13,2,148379.7,74189.85,2,0.5,1,False,1026,0.0,0.05847953216374269,148379.7
P0079,E14,2,81269.53,40634.765,2,1.0,1,False,79,0.0,0.759493670886076,81269.53
P0079,E16,1,238122.9,238122.9,1,0.0,1,False,1,0.0,30.0,238122.9
P0080,E00,1,20053.38,20053.38,1,1.0,1,False,1,0.0,30.0,20053.38
P0080,E01,1,8651.34,8651.34,1,1.0,1,False,1,0.0,30.0,8651.34
P0080,E02,3,245451.24,81817.08,3,0.0,3,False,205,0.0,0.43902439024390244,81817.08
P0080,E04,4,298975.31,74743.8275,3,0.0,3,False,934,0.25,0.1284796573875803,99658.43666666666
P0080,E06,2,149895.96,74947.98,2,0.5,1,False,180,0.0,0.3333333333333333,149895.96
P0080,E07,1,13922.89,13922.89,1,0.0,1,False,1,0.0,30.0,13922.89
P0080,E08,2,49009.99,24504.995,2,0.5,2,False,650,0.0,0.0923076923076923,24504.995
P0080,E13,1,244111.86,244111.86,1,1.0,1,False,1,0.0,30.0,244111.86
P0080,E17,1,25268.88,25268.88,1,1.0,1,False,1,0.0,30.0,25268.88
P0081,E02,1,54837.16,54837.16,1,0.0,1,False,1,0.0,30.0,54837.16
P0081,E03,3,255858.46000000002,85286.15333333334,3,0.3333333333333333,1,False,648,0.0,0.13888888888888887,255858.46000000002
P0081,E05,2,171770.66,85885.33,2,0.0,2,False,349,0.0,0.17191977077363899,85885.33
P0081,E06,3,334822.44,111607.48,3,0.3333333333333333,2,False,357,0.0,0.25210084033613445,167411.22
P0081,E08,2,429468.64,214734.32,2,0.0,2,False,243,0.0,0.2469135802469136,214734.32
P0081,E09,1,45421.99,45421.99,1,1.0,1,False,1,0.0,30.0,45421.99
P0081,E11,1,39380.4,39380.4,1,0.0,1,False,1,0.0,30.0,39380.4
P0081,E12,1,61530.634999999995,61530.634999999995,1,1.0,1,False,1,0.0,30.0,61530.634999999995
P0081,E13,2,171435.02,85717.51,2,0.5,2,False,370,0.0,0.16216216216216214,85717.51
P0081,E15,1,173478.97,173478.97,1,0.0,1,False,1,0.0,30.0,173478.97
P0081,E17,2,54594.880000000005,27297.440000000002,2,1.0,2,False,660,0.0,0.09090909090909091,27297.440000000002
P0082,E00,1,36485.23,36485.23,1,1.0,1,False,1,0.0,30.0,36485.23
P0082,E01,4,370144.24,92536.06,4,1.0,3,False,1078,0.0,0.11131725417439704,123381.41333333333
P0082,E03,1,49475.83,49475.83,1,1.0,1,False,1,0.0,30.0,49475.83
P0082,E04,1,60259.78,60259.78,1,1.0,1,False,1,0.0,30.0,60259.78
P0082,E05,2,147281.62,73640.81,1,0.5,2,False,601,0.5,0.09983361064891846,73640.81
P0082,E06,1,80028.21,80028.21,1,1.0,1,False,1,0.0,30.0,80028.21
P0082,E08,1,42252.26,42252.26,1,0.0,1,False,1,0.0,30.0,42252.26
P0082,E09,1,219584.62,219584.62,1,1.0,1,False,1,0.0,30.0,219584.62
P0082,E10,1,411902.79,411902.79,1,1.0,1,False,1,0.0,30.0,411902.79
P0082,E12,1,86207.78,86207.78,1,0.0,1,False,1,0.0,30.0,86207.78
P0082,E13,3,228086.14,76028.71333333333,2,0.3333333333333333,2,False,946,0.33333333333333337,0.09513742071881606,114043.07
P0082,E14,2,314392.96,157196.48,2,0.5,2,False,379,0.0,0.158311345646438,157196.48
P0082,E15,2,123071.1,61535.55,2,1.0,1,False,387,0.0,0.15503875968992248,123071.1
P0082,E17,1,9227.09,9227.09,1,0.0,1,False,1,0.0,30.0,9227.09
P0083,E05,1,21012.1,21012.1,1,0.0,1,False,1,0.0,30.0,21012.1
P0083,E06,3,188956.905,62985.635,3,0.0,1,False,322,0.0,0.27950310559006214,188956.905
P0083,E07,1,240228.33,240228.33,1,0.0,1,False,1,0.0,30.0,240228.33
P0083,E08,1,28931.3,28931.3,1,1.0,1,False,1,0.0,30.0,28931.3
P0083,E09,2,346399.05,173199.525,2,0.5,2,False,268,0.0,0.22388059701492538,173199.525
P0083,E11,1,11524.41,11524.41,1,0.0,1,False,1,0.0,30.0,11524.41
P0083,E13,1,322464.43,322464.43,1,0.0,1,False,1,0.0,30.0,322464.43
P0083,E14,2,515822.05,257911.025,2,1.0,2,False,436,0.0,0.13761467889908258,257911.025
P0083,E16,1,196929.42,196929.42,1,1.0,1,False,1,0.0,30.0,196929.42
P0083,E17,2,64176.119999999995,32088.059999999998,2,0.0,2,False,376,0.0,0.1595744680851064,32088.059999999998
P0084,E00,2,116013.87,58006.935,2,0.5,2,False,70,0.0,0.8571428571428571,58006.935
