id_pago,id_contrato,fecha_devengado,fecha_girado,fecha_pagado,monto_devengado,monto_pagado,estado,escenario_sintetico
PG00003551,C003382,2023-10-20,2023-10-25,2023-11-03,356028.74,356028.74,PAGADO,completo
PG00003552,C001967,2026-05-18,2026-05-23,2026-05-29,48871.17,48871.17,PAGADO,completo
PG00003553,C002428,2024-08-26,2024-09-04,2024-09-13,162860.61,162860.61,PAGADO,parcial
PG00003554,C002148,2024-12-21,2024-12-25,2025-01-06,29302.34,29302.34,PAGADO,parcial
PG00003555,C001763,2024-10-23,2024-10-23,2024-10-31,146607.22,118276.37,PAGADO,completo
PG00003556,C001763,2024-10-14,2024-10-20,2024-11-06,68839.47,80280.63,PAGADO,completo
PG00003557,C001763,2024-11-23,2024-12-01,2024-12-11,58572.59,75462.28,PAGADO,completo
PG00003558,C003319,2023-06-27,2023-07-01,2023-07-01,155743.3,155743.3,PAGADO,parcial
PG00003559,C001259,2024-07-06,2024-07-09,2024-09-11,140038.16,140038.16,PAGADO,demorado
PG00003560,C002629,2023-07-05,2023-07-11,2023-07-25,73273.72,73273.72,PAGADO,completo
PG00003561,C002304,2023-07-26,2023-08-04,2023-08-06,16436.87,43927.4,PAGADO,completo
PG00003562,C002304,2023-07-23,2023-08-01,2023-08-11,36734.36,9243.83,PAGADO,completo
PG00003563,C002334,2024-02-14,2024-02-14,2024-03-01,1416.27,208.97,PAGADO,completo
PG00003564,C002334,2024-03-21,2024-03-28,2024-04-16,1466.36,7185.54,PAGADO,completo
PG00003565,C002334,2024-03-08,2024-03-16,2024-03-19,12324.17,7812.29,PAGADO,completo
PG00003566,C000205,2026-02-11,2026-02-14,2026-03-01,440985.09,127516.23,PAGADO,completo
PG00003567,C000205,2026-03-02,2026-03-05,2026-03-17,552735.01,866203.87,PAGADO,completo
PG00003568,C000733,2025-10-21,2025-10-24,2025-11-07,5350.25,8383.89,PAGADO,completo
PG00003569,C000733,2025-11-10,2025-11-16,2025-12-05,6924.43,19112.03,PAGADO,completo
PG00003570,C000733,2025-12-02,2025-12-03,2025-12-22,23649.48,8428.24,PAGADO,completo
PG00003571,C001176,2025-12-01,2025-12-11,2025-12-18,16732.08,1806.36,PAGADO,completo
PG00003572,C001176,2025-12-21,2025-12-25,2026-01-10,6531.83,26770.03,PAGADO,completo
PG00003573,C001176,2026-02-11,2026-02-15,2026-02-28,7840.48,2528.0,PAGADO,completo
PG00003574,C000526,2023-03-06,2023-03-06,2023-03-14,17261.55,9572.77,PAGADO,completo
PG00003575,C000526,2023-04-24,2023-04-26,2023-04-28,21132.99,22355.14,PAGADO,completo
PG00003576,C000526,2023-05-06,2023-05-07,2023-05-07,21345.02,27811.65,PAGADO,completo
PG00003577,C002898,2023-07-03,2023-07-10,2023-07-21,5338.62,5772.89,PAGADO,completo
PG00003578,C002898,2023-06-24,2023-06-25,2023-07-07,3885.18,3450.91,PAGADO,completo
PG00003579,C000915,2026-06-24,2026-06-27,2026-07-13,31508.62,35545.58,PAGADO,completo
PG00003580,C000915,2026-07-03,2026-07-06,2026-07-25,12179.2,24287.27,PAGADO,completo
PG00003581,C000915,2026-08-07,2026-08-07,2026-08-07,21122.17,4977.14,PAGADO,completo
PG00003582,C000898,2025-03-09,2025-03-09,2025-03-24,23814.18,32898.32,PAGADO,completo
PG00003583,C000898,2025-03-20,2025-03-22,2025-04-02,37873.15,28789.01,PAGADO,completo
PG00003584,C000377,2025-04-08,2025-04-14,2025-04-22,4317.13,3682.99,PAGADO,completo
PG00003585,C000377,2025-05-04,2025-05-11,2025-05-27,10156.79,6021.01,PAGADO,completo
PG00003586,C000377,2025-05-20,2025-05-30,2025-06-19,5114.08,9884.0,PAGADO,completo
PG00003587,C002678,2023-08-16,2023-08-25,2023-11-05,22734.03,27261.11,PAGADO,demorado
PG00003588,C002678,2023-08-27,2023-09-03,2023-11-22,21130.03,16602.95,PAGADO,demorado
PG00003589,C001559,2025-02-08,2025-02-14,2025-02-23,97567.23,65895.79,PAGADO,completo
PG00003590,C001559,2025-02-03,2025-02-07,2025-02-08,27960.8,59632.24,PAGADO,completo
PG00003591,C003288,2025-09-12,2025-09-13,2025-09-29,66898.65,72300.48,PAGADO,completo
PG00003592,C003288,2025-10-23,2025-10-29,2025-11-18,15001.03,48507.88,PAGADO,completo
PG00003593,C003288,2025-11-05,2025-11-10,2025-11-13,108157.45,69248.77,PAGADO,completo
PG00003594,C001963,2025-01-13,2025-01-15,2025-03-27,22477.74,7390.16,PAGADO,demorado
PG00003595,C001963,2025-01-30,2025-02-04,2025-04-23,14575.0,29662.58,PAGADO,demorado
PG00003596,C003307,2025-09-18,2025-09-27,2025-10-08,45295.26,45295.26,PAGADO,completo
PG00003597,C000348,2026-04-28,2026-05-08,2026-08-07,5852.53,5852.53,PAGADO,demorado
PG00003598,C000386,2023-10-12,2023-10-12,2023-12-11,32331.82,32331.82,PAGADO,demorado
PG00003599,C000198,2023-11-28,2023-12-08,2023-12-22,16436.38,77335.33,PAGADO,sobrepago_senal
PG00003600,C000198,2023-12-24,2023-12-30,2024-01-10,94304.59,33405.64,PAGADO,sobrepago_senal
PG00003601,C900013,2024-11-07,2024-11-13,2024-11-21,15184.44,138559.55,PAGADO,completo
PG00003602,C900013,2024-12-02,2024-12-03,2024-12-23,47502.47,43138.39,PAGADO,completo
PG00003603,C900013,2024-12-15,2024-12-24,2025-01-04,175841.96,56830.93,PAGADO,completo
PG00003604,C001709,2024-07-22,2024-07-25,2024-08-11,2918.66,3229.58,PAGADO,completo
PG00003605,C001709,2024-08-07,2024-08-13,2024-08-26,3702.54,3391.62,PAGADO,completo
PG00003606,C001050,2023-06-23,2023-06-29,2023-07-07,6087.26,2715.07,PAGADO,sobrepago_senal
PG00003607,C001050,2023-07-21,2023-07-29,2023-08-18,7716.19,11088.38,PAGADO,sobrepago_senal
PG00003608,C000590,2026-02-07,2026-02-08,2026-04-01,209293.07,217120.76,PAGADO,demorado
PG00003609,C000590,2026-02-08,2026-02-13,2026-04-20,136172.25,128344.56,PAGADO,demorado
PG00003610,C000519,2024-09-25,2024-09-28,2024-10-08,62185.65,62185.65,PAGADO,completo
PG00003611,C002490,2025-02-17,2025-02-18,2025-05-30,44975.19,34619.86,PAGADO,demorado
PG00003612,C002490,2025-02-20,2025-02-23,2025-05-29,25712.1,36067.43,PAGADO,demorado
PG00003613,C001628,2025-11-14,2025-11-17,2025-11-26,25566.98,25566.98,PAGADO,completo
PG00003614,C002988,2026-03-27,2026-04-06,2026-04-07,91751.63,137795.71,PAGADO,completo
PG00003615,C002988,2026-04-04,2026-04-14,2026-04-28,89105.8,82637.07,PAGADO,completo
PG00003616,C002988,2026-05-15,2026-05-16,2026-05-26,80010.43,40435.08,PAGADO,completo
PG00003617,C002512,2023-03-16,2023-03-26,2023-03-29,5149.12,5795.34,PAGADO,completo
PG00003618,C002512,2023-04-04,2023-04-08,2023-04-25,9531.93,8885.71,PAGADO,completo
PG00003619,C000429,2024-04-04,2024-04-07,2024-04-08,6606.54,33006.18,PAGADO,completo
PG00003620,C000429,2024-04-11,2024-04-15,2024-04-23,59866.4,38519.15,PAGADO,completo
PG00003621,C000429,2024-04-29,2024-05-08,2024-05-26,21052.75,16000.36,PAGADO,completo
PG00003622,C001083,2025-10-03,2025-10-12,2025-10-18,64817.89,64817.89,PAGADO,parcial
PG00003623,C002183,2025-12-02,2025-12-12,2025-12-31,30277.65,30277.65,PAGADO,parcial
PG00003624,C002043,2023-05-10,2023-05-11,2023-07-04,71335.5,71335.5,PAGADO,demorado
PG00003625,C000207,2025-07-17,2025-07-19,2025-07-19,3075.02,2074.45,PAGADO,completo
PG00003626,C000207,2025-08-08,2025-08-18,2025-08-24,11717.7,12718.27,PAGADO,completo
PG00003627,C000491,2023-04-14,2023-04-15,2023-04-24,699725.79,699725.79,PAGADO,parcial
PG00003628,C800027,2025-10-09,2025-10-15,2025-10-23,140383.01,140383.01,PAGADO,sobrepago_senal
PG00003629,C001809,2024-09-11,2024-09-17,2024-09-27,10765.03,24364.14,PAGADO,completo
PG00003630,C001809,2024-09-29,2024-10-01,2024-10-03,38414.46,24815.35,PAGADO,completo
PG00003631,C002102,2025-12-01,2025-12-02,2025-12-09,36613.19,35710.18,PAGADO,completo
PG00003632,C002102,2025-11-25,2025-11-30,2025-12-12,36481.67,40457.21,PAGADO,completo
PG00003633,C002102,2026-01-12,2026-01-17,2026-01-25,52597.17,49524.64,PAGADO,completo
PG00003634,C700096,2025-05-26,2025-05-27,2025-05-28,282292.01,238179.07,PAGADO,completo
PG00003635,C700096,2025-07-16,2025-07-24,2025-08-12,280151.81,197121.18,PAGADO,completo
PG00003636,C700096,2025-07-25,2025-07-29,2025-08-13,230223.87,357367.44,PAGADO,completo
PG00003637,C000792,2025-10-05,2025-10-12,2025-12-06,22990.6,16397.11,PAGADO,demorado
PG00003638,C000792,2025-10-05,2025-10-07,2025-12-02,22534.01,29127.5,PAGADO,demorado
PG00003639,C003063,2026-03-16,2026-03-16,2026-04-01,24415.78,24415.78,PAGADO,parcial
PG00003640,C002668,2025-04-17,2025-04-19,2025-04-27,81784.85,113844.71,PAGADO,completo
PG00003641,C002668,2025-05-13,2025-05-19,2025-05-22,44930.51,32269.93,PAGADO,completo
PG00003642,C002668,2025-06-13,2025-06-21,2025-07-10,82828.97,63429.69,PAGADO,completo
PG00003643,C001186,2024-09-13,2024-09-17,2024-09-30,8776.49,24443.58,PAGADO,completo
PG00003644,C001186,2024-09-04,2024-09-12,2024-09-24,17986.01,9700.37,PAGADO,completo
PG00003645,C001186,2024-10-15,2024-10-18,2024-10-29,7781.34,399.89,PAGADO,completo
PG00003646,C001980,2023-04-09,2023-04-17,2023-04-26,19880.72,7562.92,PAGADO,completo
PG00003647,C001980,2023-04-21,2023-04-22,2023-04-23,24194.14,17468.12,PAGADO,completo
PG00003648,C001980,2023-05-20,2023-05-29,2023-06-06,9156.64,28200.46,PAGADO,completo
PG00003649,C001185,2023-07-12,2023-07-22,2023-09-27,409883.08,409883.08,PAGADO,demorado
PG00003650,C001550,2026-05-21,2026-05-29,2026-06-03,64635.94,35628.0,PAGADO,completo
PG00003651,C001550,2026-06-11,2026-06-16,2026-07-01,31283.79,32660.08,PAGADO,completo
PG00003652,C001550,2026-07-19,2026-07-19,2026-08-07,32022.46,59654.11,PAGADO,completo
PG00003653,C002375,2023-07-27,2023-08-03,2023-08-23,3124.69,10144.07,PAGADO,parcial
PG00003654,C002375,2023-08-23,2023-08-27,2023-09-13,8229.8,1210.42,PAGADO,parcial
PG00003655,C001915,2025-11-12,2025-11-19,2025-11-25,27698.51,27698.51,PAGADO,completo
PG00003656,C002321,2025-12-21,2025-12-22,2026-01-03,64587.41,64587.41,PAGADO,completo
PG00003657,C002746,2025-03-01,2025-03-07,2025-03-10,21691.58,4787.86,PAGADO,completo
PG00003658,C002746,2025-03-07,2025-03-08,2025-03-09,5602.02,22505.74,PAGADO,completo
PG00003659,C001530,2023-10-05,2023-10-13,2023-10-25,74265.11,26833.92,PAGADO,sobrepago_senal
PG00003660,C001530,2023-10-25,2023-11-01,2023-11-12,29316.48,76747.67,PAGADO,sobrepago_senal
PG00003661,C001410,2023-06-08,2023-06-12,2023-06-26,47258.16,113091.25,PAGADO,completo
PG00003662,C001410,2023-05-22,2023-05-26,2023-05-31,205284.58,139451.49,PAGADO,completo
PG00003663,C001476,2024-05-19,2024-05-20,2024-05-30,40903.04,8747.76,PAGADO,completo
PG00003664,C001476,2024-06-24,2024-07-03,2024-07-11,21282.61,53437.89,PAGADO,completo
PG00003665,C700053,2025-12-10,2025-12-16,2026-03-22,32328.11,274810.57,PAGADO,demorado
PG00003666,C700053,2025-12-29,2026-01-06,2026-04-15,463699.3,221216.84,PAGADO,demorado
PG00003667,C002935,2025-05-24,2025-05-26,2025-06-02,187997.94,187997.94,PAGADO,completo
PG00003668,C001797,2024-08-21,2024-08-31,2024-09-14,37920.93,31322.85,PAGADO,completo
PG00003669,C001797,2024-09-12,2024-09-20,2024-09-26,31524.82,61732.53,PAGADO,completo
PG00003670,C001797,2024-10-02,2024-10-07,2024-10-22,33438.09,9828.46,PAGADO,completo
PG00003671,C000083,2025-05-23,2025-05-27,2025-07-24,73378.65,73378.65,PAGADO,demorado
PG00003672,C001978,2024-03-21,2024-03-28,2024-04-03,30262.18,2020.15,PAGADO,completo
PG00003673,C001978,2024-04-12,2024-04-16,2024-04-23,15122.54,43364.57,PAGADO,completo
PG00003674,C002910,2025-10-25,2025-10-27,2025-11-02,56663.9,56663.9,PAGADO,parcial
PG00003675,C001999,2025-06-11,2025-06-14,2025-07-02,118743.65,111169.26,PAGADO,completo
PG00003676,C001999,2025-08-01,2025-08-05,2025-08-16,54390.91,61965.3,PAGADO,completo
PG00003677,C002740,2023-05-14,2023-05-14,2023-06-03,22176.06,22176.06,PAGADO,completo
PG00003678,C000020,2023-11-24,2023-12-03,2023-12-11,68427.79,151181.45,PAGADO,parcial
PG00003679,C000020,2023-11-15,2023-11-19,2023-11-19,493318.96,410565.3,PAGADO,parcial
PG00003680,C002080,2023-07-12,2023-07-13,2023-07-27,49228.39,49228.39,PAGADO,completo
PG00003681,C001627,2024-01-08,2024-01-08,2024-01-26,25798.07,22538.58,PAGADO,completo
PG00003682,C001627,2024-02-20,2024-02-22,2024-03-12,14478.86,17738.35,PAGADO,completo
PG00003683,C002571,2024-09-05,2024-09-06,2024-09-15,7460.83,10918.77,PAGADO,completo
PG00003684,C002571,2024-10-30,2024-11-01,2024-11-19,13119.48,22941.75,PAGADO,completo
PG00003685,C002571,2024-11-04,2024-11-12,2024-11-17,34891.79,21611.58,PAGADO,completo
PG00003686,C900022,2025-04-15,2025-04-21,,29730.68,0.0,PENDIENTE,pendiente
PG00003687,C001405,2025-05-27,2025-06-06,,5928.17,0.0,PENDIENTE,pendiente
PG00003688,C003245,2024-03-04,2024-03-10,2024-03-30,30609.53,68407.33,PAGADO,completo
PG00003689,C003245,2024-03-26,2024-03-31,2024-04-18,71170.11,15039.74,PAGADO,completo
PG00003690,C003245,2024-03-24,2024-03-31,2024-04-05,40840.48,59173.05,PAGADO,completo
PG00003691,C001730,2023-11-04,2023-11-10,2023-11-14,45642.49,2650.17,PAGADO,completo
PG00003692,C001730,2023-11-06,2023-11-08,2023-11-27,7032.02,50959.96,PAGADO,completo
PG00003693,C001730,2023-12-03,2023-12-07,2023-12-13,9511.14,8575.52,PAGADO,completo
PG00003694,C001562,2023-02-16,2023-02-24,2023-03-16,13894.87,13894.87,PAGADO,completo
PG00003695,C800018,2026-05-22,2026-05-24,2026-06-01,28406.8,27197.27,PAGADO,completo
PG00003696,C800018,2026-06-19,2026-06-29,2026-07-01,33337.4,45933.97,PAGADO,completo
PG00003697,C800018,2026-07-06,2026-07-13,2026-07-29,82487.33,71100.29,PAGADO,completo
PG00003698,C003320,2025-06-18,2025-06-19,2025-07-03,415836.78,415836.78,PAGADO,completo
PG00003699,C700057,2026-02-23,2026-03-05,2026-03-19,43650.54,87798.91,PAGADO,completo
PG00003700,C700057,2026-03-17,2026-03-27,2026-03-30,97122.17,52973.8,PAGADO,completo
PG00003701,C000973,2025-06-18,2025-06-18,2025-08-19,18375.1,115091.67,PAGADO,demorado
PG00003702,C000973,2025-07-26,2025-07-29,2025-10-08,117307.02,20590.45,PAGADO,demorado
PG00003703,C001710,2025-07-30,2025-08-06,2025-08-13,2732.39,2153.94,PAGADO,completo
PG00003704,C001710,2025-09-04,2025-09-11,2025-09-22,10240.46,10818.91,PAGADO,completo
PG00003705,C002416,2025-07-05,2025-07-14,2025-08-01,7342.82,7342.82,PAGADO,completo
PG00003706,C001098,2023-12-03,2023-12-03,2023-12-03,184751.1,184751.1,PAGADO,completo
PG00003707,C000886,2024-09-01,2024-09-08,2024-09-19,110175.24,110175.24,PAGADO,parcial
PG00003708,C002240,2025-04-01,2025-04-10,2025-04-15,68974.64,68974.64,PAGADO,parcial
PG00003709,C003368,2023-02-21,2023-02-24,2023-06-12,137179.16,137179.16,PAGADO,demorado
PG00003710,C700059,2026-05-11,2026-05-16,2026-06-03,108105.49,416360.43,PAGADO,completo
PG00003711,C700059,2026-06-14,2026-06-18,2026-06-30,409300.76,39038.36,PAGADO,completo
PG00003712,C700059,2026-06-23,2026-06-24,2026-07-03,182857.57,244865.03,PAGADO,completo
PG00003713,C000737,2025-01-21,2025-01-22,2025-02-02,242327.77,54889.56,PAGADO,completo
PG00003714,C000737,2025-01-20,2025-01-28,2025-02-09,76090.54,263528.75,PAGADO,completo
PG00003715,C001453,2026-02-13,2026-02-18,2026-03-04,80100.32,50407.86,PAGADO,parcial
PG00003716,C001453,2026-03-03,2026-03-10,2026-03-29,19885.07,49577.53,PAGADO,parcial
PG00003717,C002915,2024-10-04,2024-10-06,2024-10-12,18295.36,24821.52,PAGADO,completo
PG00003718,C002915,2024-11-04,2024-11-07,2024-11-20,49325.86,45772.4,PAGADO,completo
PG00003719,C002915,2024-11-08,2024-11-14,2024-11-18,42574.97,39602.27,PAGADO,completo
PG00003720,C003268,2026-02-24,2026-02-27,2026-05-19,51228.02,48205.61,PAGADO,demorado
PG00003721,C003268,2026-03-14,2026-03-15,2026-06-14,15333.84,18356.25,PAGADO,demorado
PG00003722,C000906,2026-07-05,2026-07-15,2026-07-21,18310.46,3100.91,PAGADO,completo
PG00003723,C000906,2026-07-10,2026-07-17,2026-08-02,1813.0,26529.15,PAGADO,completo
PG00003724,C000906,2026-08-07,2026-08-07,2026-08-07,20796.58,11289.98,PAGADO,completo
PG00003725,C002223,2023-06-16,2023-06-24,2023-07-14,6654.01,16674.72,PAGADO,completo
PG00003726,C002223,2023-07-20,2023-07-22,2023-08-01,16918.44,8749.43,PAGADO,completo
PG00003727,C002223,2023-08-17,2023-08-21,2023-09-07,8475.74,6624.04,PAGADO,completo
PG00003728,C002727,2023-09-18,2023-09-24,2023-09-28,8440.27,15150.89,PAGADO,completo
PG00003729,C002727,2023-10-12,2023-10-17,2023-10-18,7344.97,14015.27,PAGADO,completo
PG00003730,C002727,2023-11-17,2023-11-24,2023-12-02,31639.14,18258.22,PAGADO,completo
PG00003731,C000947,2024-12-01,2024-12-11,2025-01-26,10565.51,25750.72,PAGADO,demorado
PG00003732,C000947,2025-01-16,2025-01-26,2025-03-30,55615.11,40429.9,PAGADO,demorado
PG00003733,C002318,2023-08-17,2023-08-23,2023-09-08,12713.74,10485.39,PAGADO,completo
PG00003734,C002318,2023-09-10,2023-09-11,2023-09-16,4841.79,3639.86,PAGADO,completo
PG00003735,C002318,2023-09-13,2023-09-15,2023-10-03,15391.45,18821.73,PAGADO,completo
PG00003736,C002473,2024-08-06,2024-08-10,2024-08-21,4492.54,4492.54,PAGADO,parcial
PG00003737,C000715,2026-05-06,2026-05-12,,26378.84,0.0,PENDIENTE,pendiente
PG00003738,C002462,2023-11-14,2023-11-15,2023-11-20,89310.62,89310.62,PAGADO,completo
PG00003739,C000686,2025-11-13,2025-11-23,2025-12-10,11154.99,9828.47,PAGADO,completo
PG00003740,C000686,2025-11-23,2025-11-23,2025-12-11,8376.85,5516.41,PAGADO,completo
PG00003741,C000686,2026-01-02,2026-01-09,2026-01-20,9844.53,14031.49,PAGADO,completo
PG00003742,C003161,2025-03-29,2025-04-01,2025-04-13,87112.61,256847.9,PAGADO,completo
PG00003743,C003161,2025-03-31,2025-04-07,2025-04-12,210102.0,40366.71,PAGADO,completo
PG00003744,C003324,2024-06-18,2024-06-18,2024-06-23,44829.07,66297.1,PAGADO,completo
PG00003745,C003324,2024-07-28,2024-08-03,2024-08-11,48870.79,62526.31,PAGADO,completo
PG00003746,C003324,2024-08-21,2024-08-21,2024-09-09,83783.8,48660.25,PAGADO,completo
PG00003747,C900065,2026-01-28,2026-02-02,2026-02-04,184239.76,116337.39,PAGADO,completo
PG00003748,C900065,2026-02-26,2026-03-05,2026-03-19,263930.58,331832.95,PAGADO,completo
PG00003749,C000885,2024-09-29,2024-10-01,2024-10-07,66128.96,54718.84,PAGADO,completo
PG00003750,C000885,2024-09-26,2024-09-27,2024-10-17,23112.7,34522.82,PAGADO,completo
PG00003751,C000917,2023-10-23,2023-10-23,2023-11-09,171346.86,171346.86,PAGADO,sobrepago_senal
PG00003752,C002284,2023-09-27,2023-09-28,,78640.86,0.0,PENDIENTE,pendiente
PG00003753,C002340,2023-10-12,2023-10-22,2023-10-23,64138.73,64138.73,PAGADO,completo
PG00003754,C001265,2025-05-10,2025-05-19,2025-05-24,75122.32,75122.32,PAGADO,completo
PG00003755,C000483,2024-12-14,2024-12-18,2024-12-20,28994.26,28994.26,PAGADO,parcial
PG00003756,C003263,2024-08-28,2024-09-06,2024-09-12,21129.5,16846.61,PAGADO,completo
PG00003757,C003263,2024-09-17,2024-09-21,2024-10-05,2120.71,2410.13,PAGADO,completo
PG00003758,C003263,2024-10-04,2024-10-12,2024-10-24,10368.26,14361.73,PAGADO,completo
PG00003759,C900042,2024-02-28,2024-03-08,2024-03-11,83686.17,106419.08,PAGADO,completo
PG00003760,C900042,2024-03-29,2024-03-29,2024-04-11,266118.43,243385.52,PAGADO,completo
PG00003761,C000277,2025-03-29,2025-04-07,2025-04-13,17025.1,54535.98,PAGADO,completo
PG00003762,C000277,2025-04-10,2025-04-13,2025-04-26,15046.2,10671.42,PAGADO,completo
PG00003763,C000277,2025-04-15,2025-04-16,2025-05-06,62983.85,29847.75,PAGADO,completo
PG00003764,C000988,2023-10-19,2023-10-24,2023-11-02,18942.14,10039.05,PAGADO,completo
PG00003765,C000988,2023-11-10,2023-11-10,2023-11-18,1154.06,11781.66,PAGADO,completo
PG00003766,C000988,2023-12-18,2023-12-27,2024-01-05,9605.49,7880.98,PAGADO,completo
PG00003767,C001245,2025-10-04,2025-10-05,2025-10-19,30438.35,22088.33,PAGADO,completo
PG00003768,C001245,2025-10-20,2025-10-27,2025-11-07,19904.81,50560.86,PAGADO,completo
PG00003769,C001245,2025-11-10,2025-11-11,2025-11-29,45712.5,23406.47,PAGADO,completo
PG00003770,C000571,2025-11-01,2025-11-04,2025-11-15,46956.95,59312.25,PAGADO,completo
PG00003771,C000571,2025-11-25,2025-11-28,2025-12-06,21995.27,9639.97,PAGADO,completo
PG00003772,C001435,2024-10-31,2024-11-03,2024-11-11,31664.29,52507.81,PAGADO,completo
PG00003773,C001435,2024-11-13,2024-11-13,2024-11-30,39138.34,18294.82,PAGADO,completo
PG00003774,C000993,2025-03-13,2025-03-14,2025-03-23,61192.42,81902.93,PAGADO,parcial
PG00003775,C000993,2025-05-04,2025-05-07,2025-05-10,61612.52,40902.01,PAGADO,parcial
PG00003776,C002099,2023-12-21,2023-12-31,2024-01-15,6125.76,11798.67,PAGADO,completo
PG00003777,C002099,2024-01-11,2024-01-14,2024-02-01,20265.37,10363.6,PAGADO,completo
PG00003778,C002099,2024-01-20,2024-01-28,2024-02-04,17083.05,21311.91,PAGADO,completo
PG00003779,C002095,2023-05-02,2023-05-10,2023-05-27,39749.96,39749.96,PAGADO,completo
PG00003780,C000585,2026-03-18,2026-03-24,2026-04-04,170425.28,170425.28,PAGADO,completo
PG00003781,C001349,2024-08-14,2024-08-20,2024-08-21,15801.41,15801.41,PAGADO,completo
PG00003782,C001007,2025-08-03,2025-08-13,2025-08-23,42062.15,42062.15,PAGADO,completo
PG00003783,C000674,2026-04-10,2026-04-19,2026-04-25,60848.53,27083.45,PAGADO,completo
PG00003784,C000674,2026-04-11,2026-04-13,2026-04-19,55974.75,89739.83,PAGADO,completo
PG00003785,C000447,2024-01-02,2024-01-06,2024-01-07,894468.63,894468.63,PAGADO,completo
PG00003786,C002111,2025-11-07,2025-11-16,2025-11-18,273284.57,273284.57,PAGADO,completo
PG00003787,C003035,2025-02-18,2025-02-22,2025-03-06,8550.78,12187.74,PAGADO,completo
PG00003788,C003035,2025-02-17,2025-02-17,2025-03-07,12263.38,3829.87,PAGADO,completo
PG00003789,C003035,2025-02-27,2025-03-03,2025-03-15,18238.2,23034.75,PAGADO,completo
PG00003790,C002064,2026-01-19,2026-01-22,2026-01-27,77401.29,77401.29,PAGADO,completo
PG00003791,C002932,2026-05-30,2026-06-07,2026-06-24,37699.17,57906.79,PAGADO,completo
PG00003792,C002932,2026-07-12,2026-07-13,2026-07-22,35442.66,15235.04,PAGADO,completo
PG00003793,C002320,2024-12-19,2024-12-28,2024-12-31,2143.34,11785.91,PAGADO,completo
PG00003794,C002320,2025-01-26,2025-02-02,2025-02-18,12700.43,12676.64,PAGADO,completo
PG00003795,C002320,2025-02-21,2025-02-22,2025-03-12,31344.76,21725.98,PAGADO,completo
PG00003796,C001690,2024-01-30,2024-01-30,2024-02-09,26693.56,26693.56,PAGADO,completo
PG00003797,C003058,2024-11-17,2024-11-27,2024-12-01,120517.86,135448.97,PAGADO,parcial
PG00003798,C003058,2024-12-27,2025-01-01,2025-01-10,104312.54,89381.43,PAGADO,parcial
PG00003799,C001247,2026-04-06,2026-04-11,,84742.91,0.0,PENDIENTE,pendiente
PG00003800,C001985,2024-03-10,2024-03-16,2024-03-26,2027.1,6203.77,PAGADO,parcial
PG00003801,C001985,2024-04-08,2024-04-17,2024-04-18,24446.21,20269.54,PAGADO,parcial
PG00003802,C000294,2025-09-10,2025-09-19,2025-10-05,4903.87,9263.36,PAGADO,completo
PG00003803,C000294,2025-09-27,2025-09-30,2025-10-20,8973.57,2380.9,PAGADO,completo
PG00003804,C000294,2025-09-13,2025-09-22,2025-10-09,492.07,2725.25,PAGADO,completo
PG00003805,C001547,2024-12-29,2024-12-29,2025-01-11,72390.94,72390.94,PAGADO,completo
PG00003806,C002012,2025-08-14,2025-08-18,2025-08-28,82675.32,82675.32,PAGADO,completo
PG00003807,C000588,2024-02-09,2024-02-17,2024-02-29,49395.41,73881.11,PAGADO,sobrepago_senal
PG00003808,C000588,2024-02-14,2024-02-24,2024-03-10,98397.04,73911.34,PAGADO,sobrepago_senal
PG00003809,C002840,2024-06-22,2024-06-29,2024-07-16,36151.4,47699.44,PAGADO,completo
PG00003810,C002840,2024-06-16,2024-06-25,2024-06-26,107932.62,96384.58,PAGADO,completo
PG00003811,C000425,2024-01-06,2024-01-09,2024-01-25,14609.41,80479.81,PAGADO,completo
PG00003812,C000425,2024-01-29,2024-01-29,2024-02-01,101285.9,35415.5,PAGADO,completo
PG00003813,C001054,2023-09-28,2023-10-06,2023-10-18,1785.79,4257.36,PAGADO,completo
PG00003814,C001054,2023-09-29,2023-09-29,2023-10-04,4325.94,5238.29,PAGADO,completo
PG00003815,C001054,2023-10-18,2023-10-28,2023-11-05,6511.37,3127.45,PAGADO,completo
PG00003816,C003079,2025-08-04,2025-08-12,2025-09-01,16154.91,16154.91,PAGADO,completo
PG00003817,C000556,2025-05-28,2025-06-02,2025-08-12,30195.37,30195.37,PAGADO,demorado
PG00003818,C003140,2023-02-03,2023-02-03,2023-02-13,87662.2,120675.07,PAGADO,completo
PG00003819,C003140,2023-02-14,2023-02-19,2023-02-20,67766.2,93687.72,PAGADO,completo
PG00003820,C003140,2023-04-10,2023-04-18,2023-04-19,91434.58,32500.19,PAGADO,completo
PG00003821,C003282,2023-07-18,2023-07-23,,326220.2,0.0,PENDIENTE,pendiente
PG00003822,C003279,2024-07-17,2024-07-24,2024-08-05,31517.14,96329.7,PAGADO,parcial
PG00003823,C003279,2024-07-12,2024-07-19,2024-08-03,86849.92,22037.36,PAGADO,parcial
PG00003824,C002509,2026-01-30,2026-02-05,2026-02-11,111407.94,164196.08,PAGADO,completo
PG00003825,C002509,2026-02-28,2026-03-01,2026-03-13,183523.79,67917.61,PAGADO,completo
PG00003826,C002509,2026-04-08,2026-04-08,2026-04-09,21525.33,84343.37,PAGADO,completo
