id_contrato,monto,modalidad,fecha_contrato,categoria_principal,objeto,n_pagos,monto_devengado_total,monto_pagado_total,fecha_primer_devengado,fecha_ultimo_pago,ratio_pagado_contrato,estado_pago_analitico
C001241,229161.5,Comparación de Precios,2026-05-14,services,Servicio de transporte,3,229161.5,229161.5,2026-05-28,2026-08-07,1.0,pagado_aproximadamente_completo
C002107,43991.16,Adjudicación Simplificada,2025-01-17,services,Servicio de mantenimiento de infraestructura,3,43991.16,43991.16,2025-02-24,2025-04-21,1.0,pagado_aproximadamente_completo
C002554,12012.8,Comparación de Precios,2023-07-25,services,Servicio de limpieza y vigilancia,2,12012.8,12012.8,2023-08-31,2023-10-05,1.0,pagado_aproximadamente_completo
C000998,4048.08,Licitación Pública,2025-10-06,services,Servicio de capacitación,2,4048.08,4048.08,2025-11-08,2025-12-08,1.0,pagado_aproximadamente_completo
C001577,152656.05,Comparación de Precios,2025-06-13,services,Consultoría en ingeniería,2,110751.2,110751.2,2025-06-20,2025-08-17,0.7254949934837172,pago_parcial
C900235,,Adjudicación Simplificada,2025-11-18,services,Servicio de capacitación,3,75705.64,75705.64,2025-12-08,2026-01-22,,sin_pago_o_sin_cuantia
C001826,49331.22,Comparación de Precios,2025-11-28,services,Servicio de capacitación,1,49331.22,49331.22,2026-01-01,2026-01-26,1.0,pagado_aproximadamente_completo
C002439,37124.5,Comparación de Precios,2024-10-13,services,Servicio de limpieza y vigilancia,1,37124.5,37124.5,2024-11-02,2024-11-19,1.0,pagado_aproximadamente_completo
C800099,175374.93,Adjudicación Simplificada,2024-02-10,services,Consultoría en ingeniería,1,175374.93,175374.93,2024-03-16,2024-03-23,1.0,pagado_aproximadamente_completo
C800000,203390.19,Adjudicación Simplificada,2025-04-20,services,Servicios de transporte,1,203390.19,203390.19,2025-05-08,2025-05-28,1.0,pagado_aproximadamente_completo
C000440,,Adjudicación Simplificada,2025-04-21,goods,Adquisición de bienes de oficina,2,75705.64,75705.64,2025-05-17,2025-06-01,,sin_pago_o_sin_cuantia
C001100,78876.36,Adjudicación Simplificada,2023-07-30,goods,Adquisición de equipos informáticos,1,78876.36,78876.36,2023-08-29,2023-09-03,1.0,pagado_aproximadamente_completo
C002259,28141.4,Comparación de Precios,2024-02-26,goods,Adquisición de materiales de construcción,1,28141.4,28141.4,2024-04-06,2024-04-17,1.0,pagado_aproximadamente_completo
C000649,7748.63,Comparación de Precios,2024-05-12,goods,Suministro de combustible,3,7748.63,7748.63,2024-06-24,2024-07-20,1.0,pagado_aproximadamente_completo
C001546,73514.0,Licitación Pública,2023-12-12,services,Servicio de transporte,1,73514.0,73514.0,2023-12-29,2024-01-06,1.0,pagado_aproximadamente_completo
C002627,14476.51,Concurso Público,2025-08-16,goods,Suministro de combustible,2,14476.51,14476.509999999998,2025-08-27,2025-10-19,0.9999999999999999,pagado_aproximadamente_completo
C002354,227823.42,Comparación de Precios,2024-12-17,goods,Adquisición de materiales de construcción,3,227823.42,227823.41999999998,2024-12-27,2025-03-20,0.9999999999999999,pagado_aproximadamente_completo
C000630,212173.57,Licitación Pública,2025-01-22,services,,1,212173.57,212173.57,2025-02-18,2025-02-28,1.0,pagado_aproximadamente_completo
C000672,72078.66,Contratación Directa,2025-06-12,services,Consultoría en ingeniería,2,49052.759999999995,49052.76,2025-06-30,2025-08-23,0.6805448380977116,pago_parcial
C001249,5710.31,Comparación de Precios,2025-10-19,services,Servicio de transporte,1,3048.08,0.0,2025-11-17,,0.0,pendiente_sin_pago
C000482,784276.91,Licitación Pública,2025-06-21,services,Consultoría en ingeniería,2,586376.0700000001,586376.07,2025-07-22,2025-08-30,0.7476645844386773,pago_parcial
C001584,50478.66,Comparación de Precios,2025-06-24,services,Servicio de transporte,3,50478.66,50478.66,2025-08-07,2025-09-16,1.0,pagado_aproximadamente_completo
C750071,160673.16,Concurso Público,2025-08-08,goods,Suministro de combustible,1,160673.16,160673.16,2025-08-17,2025-08-30,1.0,pagado_aproximadamente_completo
C001462,10505.78,Comparación de Precios,2025-04-28,goods,Adquisición de bienes de oficina,1,10505.78,10505.78,2025-05-12,2025-05-26,1.0,pagado_aproximadamente_completo
C900026,171139.88,Adjudicación Simplificada,2025-02-15,services,Servicio de limpieza y vigilancia,2,176632.26,176632.26,2025-03-24,2025-04-23,1.0320929288953575,sobrepago_senal_revisar
C002688,76389.15,Licitación Pública,2025-05-18,services,Servicio de limpieza y vigilancia,2,76389.15,76389.15,2025-06-13,2025-07-13,1.0,pagado_aproximadamente_completo
C000049,101728.7,Comparación de Precios,2023-11-10,works,Obra de rehabilitación vial,2,101728.7,101728.7,2023-12-11,2024-01-06,1.0,pagado_aproximadamente_completo
C003286,23567.8,Adjudicación Simplificada,2026-01-13,services,Servicio de capacitación,3,23567.8,23567.8,2026-02-23,2026-04-02,1.0,pagado_aproximadamente_completo
C002258,41924.55,Comparación de Precios,2023-10-24,goods,Adquisición de equipos informáticos,1,41924.55,41924.55,2023-12-05,2024-01-02,1.0,pagado_aproximadamente_completo
C000858,85076.8,Comparación de Precios,2023-11-21,goods,Adquisición de equipos informáticos,1,85076.8,85076.8,2024-01-04,2024-03-20,1.0,pagado_aproximadamente_completo
C001072,99546.02,Concurso Público,2024-02-01,goods,Adquisición de materiales de construcción,3,99546.02,99546.02,2024-02-17,2024-05-02,1.0,pagado_aproximadamente_completo
C000719,63840.1,Comparación de Precios,2025-11-07,services,Servicio de transporte,1,31070.64,0.0,2025-12-14,,0.0,pendiente_sin_pago
C001660,170802.7,Adjudicación Simplificada,2024-06-13,goods,Adquisición de bienes de oficina,2,149075.28,149075.28,2024-07-12,2024-08-05,0.8727922919251275,pago_parcial
C001656,24060.76,Adjudicación Simplificada,2026-02-07,works,Obra de rehabilitación vial,3,24060.760000000002,24060.760000000002,2026-02-21,2026-05-01,1.0000000000000002,pagado_aproximadamente_completo
C700187,853950.54,Licitación Pública,2026-05-13,goods,Adquisición de equipos informáticos,3,853950.54,853950.54,2026-06-08,2026-08-07,1.0,pagado_aproximadamente_completo
C003192,42883.79,Adjudicación Simplificada,2023-10-04,goods,Adquisición de equipos informáticos,1,42883.79,42883.79,2023-11-11,2023-11-23,1.0,pagado_aproximadamente_completo
C800086,140800.47,Licitación Pública Abreviada,2026-04-19,goods,Suministro de combustible,1,140800.47,140800.47,2026-06-01,2026-08-07,1.0,pagado_aproximadamente_completo
C002452,34962.04,Licitación Pública,2024-10-18,goods,Adquisición de materiales de construcción,2,30672.370000000003,30672.37,2024-11-09,2024-12-10,0.8773049284309496,pago_parcial
C700118,150337.73,Adjudicación Simplificada,2024-03-27,services,Consultoría en ingeniería,3,150337.73,150337.73,2024-05-02,2024-06-14,1.0,pagado_aproximadamente_completo
C900192,355750.72,Contratación Directa,2026-05-03,goods,Adquisición de bienes de oficina,2,355750.72,355750.72,2026-06-03,2026-06-24,1.0,pagado_aproximadamente_completo
C001385,127864.71,Comparación de Precios,2025-04-20,services,Servicio de mantenimiento de infraestructura,1,95370.21,0.0,2025-05-29,,0.0,pendiente_sin_pago
C900001,166057.44,Contratación Directa,2025-07-23,services,Servicio de capacitación,2,166057.44,166057.44,2025-08-09,2026-01-06,1.0,pagado_aproximadamente_completo
C001399,79366.34,Concurso Público,2023-11-15,services,Servicio de transporte,1,79366.34,79366.34,2023-12-10,2023-12-28,1.0,pagado_aproximadamente_completo
C001195,43822.59,Comparación de Precios,2024-03-13,services,Servicio de transporte,3,43822.59,43822.590000000004,2024-04-10,2024-05-10,1.0000000000000002,pagado_aproximadamente_completo
C001408,46510.16,Comparación de Precios,2026-03-05,goods,Adquisición de materiales de construcción,3,46510.16,46510.16,2026-04-04,2026-05-27,1.0,pagado_aproximadamente_completo
C002833,28652.34,Adjudicación Simplificada,2023-08-18,goods,Adquisición de materiales de construcción,3,28652.34,28652.339999999997,2023-08-25,2023-10-24,0.9999999999999999,pagado_aproximadamente_completo
C001798,15005.22,Comparación de Precios,2023-09-24,services,,3,15005.220000000001,15005.22,2023-10-23,2023-12-20,1.0,pagado_aproximadamente_completo
C001475,33186.2,Adjudicación Simplificada,2025-06-29,works,Obra de rehabilitación vial,3,33186.200000000004,33186.2,2025-07-13,2025-09-23,1.0,pagado_aproximadamente_completo
C002378,5819.56,Licitación Pública,2023-05-10,goods,Adquisición de bienes de oficina,3,5819.5599999999995,5819.5599999999995,2023-05-29,2023-07-21,0.9999999999999999,pagado_aproximadamente_completo
C900077,141459.46,Adjudicación Simplificada,2024-03-06,services,Servicio de limpieza y vigilancia,1,141459.46,141459.46,2024-04-02,2024-04-17,1.0,pagado_aproximadamente_completo
C002628,39678.83,Comparación de Precios,2024-06-05,services,Servicio de limpieza y vigilancia,1,39678.83,39678.83,2024-06-14,2024-06-24,1.0,pagado_aproximadamente_completo
C002347,170241.16,Adjudicación Simplificada,2026-04-25,goods,Adquisición de bienes de oficina,2,105680.83,105680.83,2026-05-10,2026-06-23,0.6207713222818736,pago_parcial
C800010,195693.78,Adjudicación Simplificada,2024-09-17,services,Servicio de capacitación,1,195693.78,195693.78,2024-10-29,2024-11-17,1.0,pagado_aproximadamente_completo
C001286,27567.44,Adjudicación Simplificada,2023-12-08,services,Servicio de capacitación,1,27567.44,27567.44,2023-12-31,2024-01-15,1.0,pagado_aproximadamente_completo
C000349,166861.88,Contratación Directa,2024-07-27,services,Servicio de mantenimiento de infraestructura,1,116624.16,116624.16,2024-08-27,2024-09-11,0.698926321578062,pago_parcial
C002309,,Adjudicación Simplificada,2025-08-22,goods,Adquisición de materiales de construcción,2,75705.64,75705.64,2025-10-03,2025-10-30,,sin_pago_o_sin_cuantia
C001681,87338.52,Adjudicación Simplificada,2023-01-10,works,Obra de rehabilitación vial,1,69027.68,0.0,2023-01-28,,0.0,pendiente_sin_pago
C001443,57084.22,Adjudicación Simplificada,2023-04-30,services,Servicio de transporte,1,60316.42,60316.42,2023-05-18,2023-06-14,1.0566216022571562,sobrepago_senal_revisar
C002402,38110.46,Adjudicación Simplificada,2023-06-23,services,Servicio de transporte,2,38110.46,38110.46,2023-08-01,2023-08-18,1.0,pagado_aproximadamente_completo
C001671,5575.98,Licitación Pública,2026-04-08,goods,Suministro de combustible,2,5575.9800000000005,5575.98,2026-05-11,2026-06-12,1.0,pagado_aproximadamente_completo
C001179,20740.55,Contratación Directa,2023-03-23,goods,Adquisición de equipos informáticos,3,20740.55,20740.55,2023-04-02,2023-06-01,1.0,pagado_aproximadamente_completo
C003121,10320.6,Adjudicación Simplificada,2024-08-25,services,Servicio de capacitación,2,6582.9,6582.9,2024-10-06,2024-11-20,0.637840823207953,pago_parcial
C900034,197026.67,Contratación Directa,2025-03-05,services,Servicio de limpieza y vigilancia,3,197026.67,197026.66999999998,2025-03-19,2025-05-13,0.9999999999999999,pagado_aproximadamente_completo
C002680,43409.75,Comparación de Precios,2023-01-22,goods,Adquisición de materiales de construcción,2,43409.75,43409.75,2023-02-23,2023-03-15,1.0,pagado_aproximadamente_completo
C001916,73633.64,Concurso Público,2023-06-25,services,Consultoría en ingeniería,1,73633.64,73633.64,2023-07-13,2023-10-17,1.0,pagado_aproximadamente_completo
C001357,46062.44,Comparación de Precios,2025-11-19,services,Servicio de limpieza y vigilancia,2,30561.649999999998,30561.65,2025-12-18,2026-01-07,0.6634830894759375,pago_parcial
C001825,28689.02,Comparación de Precios,2025-08-02,goods,Adquisición de bienes de oficina,2,22035.16,22035.16,2025-08-11,2025-10-13,0.7680694565377276,pago_parcial
C000786,29692.68,Contratación Directa,2023-04-14,services,Consultoría en ingeniería,2,29692.68,29692.68,2023-04-30,2023-06-25,1.0,pagado_aproximadamente_completo
C900177,120014.36,Contratación Directa,2024-01-19,goods,Adquisición de material de construcción,3,120014.36,120014.36,2024-02-03,2024-04-17,1.0,pagado_aproximadamente_completo
C000140,162056.67,Licitación Pública,2025-12-03,services,Servicio de limpieza y vigilancia,2,98558.92,98558.92000000001,2025-12-09,2026-02-05,0.6081756462106743,pago_parcial
C000788,62712.12,Comparación de Precios,2026-02-07,services,Servicio de transporte,3,62712.119999999995,62712.119999999995,2026-02-19,2026-04-14,0.9999999999999999,pagado_aproximadamente_completo
C000323,87375.57,Contratación Directa,2023-07-30,services,Servicio de capacitación,1,87375.57,87375.57,2023-08-04,2023-10-11,1.0,pagado_aproximadamente_completo
C003052,166539.57,Contratación Directa,2025-04-30,services,Servicio de mantenimiento de infraestructura,1,84065.94,0.0,2025-06-07,,0.0,pendiente_sin_pago
C000714,100303.76,Comparación de Precios,2024-01-01,services,Consultoría en ingeniería,3,100303.76,100303.76,2024-01-10,2024-03-02,1.0,pagado_aproximadamente_completo
C700137,744960.97,Licitación Pública,2024-03-21,goods,Adquisición de materiales de construcción,1,744960.97,744960.97,2024-04-04,2024-06-26,1.0,pagado_aproximadamente_completo
C900256,557930.71,Contratación Directa,2024-11-16,goods,Adquisición de material de construcción,3,557930.71,557930.71,2024-12-10,2025-01-10,1.0,pagado_aproximadamente_completo
C700122,482202.2,Concurso Público,2026-01-14,goods,Adquisición de equipos informáticos,1,482202.2,482202.2,2026-02-01,2026-02-08,1.0,pagado_aproximadamente_completo
C750020,204504.17,Licitación Pública,2024-11-12,goods,Adquisición de equipo informático,2,171278.66,171278.66,2024-11-28,2025-01-07,0.8375313813894357,pago_parcial
C002227,17428.86,Comparación de Precios,2026-02-04,goods,Adquisición de bienes de oficina,3,17428.86,17428.86,2026-03-05,2026-04-10,1.0,pagado_aproximadamente_completo
C000406,45665.87,Adjudicación Simplificada,2026-02-03,services,Servicio de mantenimiento de infraestructura,2,31475.7,31475.699999999997,2026-03-09,2026-03-31,0.6892609294424916,pago_parcial
C900041,454476.46,Comparación de Precios,2026-06-08,services,Servicio de capacitación,1,454476.46,454476.46,2026-07-22,2026-07-31,1.0,pagado_aproximadamente_completo
C001004,24384.75,Comparación de Precios,2026-04-13,services,Servicio de mantenimiento de infraestructura,1,24384.75,24384.75,2026-04-18,2026-05-06,1.0,pagado_aproximadamente_completo
C000890,17751.08,Adjudicación Simplificada,2024-11-15,goods,Suministro de combustible,2,17751.08,17751.08,2024-12-01,2025-03-20,1.0,pagado_aproximadamente_completo
C700030,799443.9,Licitación Pública,2024-10-30,goods,Adquisición de materiales de construcción,1,445895.6,445895.6,2024-11-06,2024-11-12,0.5577572109812833,pago_parcial
C002913,39922.17,Adjudicación Simplificada,2023-11-28,services,Servicio de capacitación,2,39922.17,39922.17,2023-12-04,2024-02-25,1.0,pagado_aproximadamente_completo
C003392,41976.04,Adjudicación Simplificada,2024-06-26,goods,Adquisición de bienes de oficina,2,41976.03999999999,41976.04,2024-07-06,2024-09-16,1.0,pagado_aproximadamente_completo
C002453,54000.38,Contratación Directa,2023-05-20,goods,Adquisición de materiales de construcción,2,54000.38,54000.380000000005,2023-06-20,2023-07-06,1.0000000000000002,pagado_aproximadamente_completo
C000303,441315.0,Comparación de Precios,2023-11-04,services,Servicio de limpieza y vigilancia,1,441315.0,441315.0,2023-11-12,2023-11-21,1.0,pagado_aproximadamente_completo
C700178,429895.03,Adjudicación Simplificada,2025-06-19,services,Consultoría en ingeniería,1,429895.03,429895.03,2025-07-27,2025-08-17,1.0,pagado_aproximadamente_completo
C900269,214917.07,Adjudicación Simplificada,2024-11-03,goods,Adquisición de material de construcción,1,126230.89,126230.89,2024-11-13,2024-11-27,0.5873469706245297,pago_parcial
C000664,18737.21,Adjudicación Simplificada,2026-03-14,services,Servicio de transporte,2,18737.21,18737.21,2026-04-10,2026-05-10,1.0,pagado_aproximadamente_completo
C001177,452520.98,Adjudicación Simplificada,2026-02-15,goods,,1,337671.06,0.0,2026-03-24,,0.0,pendiente_sin_pago
C001947,16151.75,Adjudicación Simplificada,2023-11-09,goods,Adquisición de materiales de construcción,2,16151.75,16151.75,2023-11-26,2024-01-19,1.0,pagado_aproximadamente_completo
C003395,29928.37,Adjudicación Simplificada,2023-03-25,services,Consultoría en ingeniería,2,29928.37,29928.37,2023-04-02,2023-05-16,1.0,pagado_aproximadamente_completo
C002132,174785.16,Comparación de Precios,2023-02-06,services,Servicio de transporte,2,174785.16,174785.16,2023-03-03,2023-04-03,1.0,pagado_aproximadamente_completo
C700016,545779.88,Licitación Pública,2026-01-18,services,Servicio de transporte,2,545779.88,545779.88,2026-02-19,2026-03-10,1.0,pagado_aproximadamente_completo
C000961,29970.99,Comparación de Precios,2025-09-03,works,Obra de rehabilitación vial,1,25396.85,25396.85,2025-10-17,2025-10-26,0.8473810841750639,pago_parcial
C002009,169056.67,Concurso Público,2023-06-08,goods,Suministro de combustible,2,169056.66999999998,169056.66999999998,2023-06-22,2023-08-14,0.9999999999999998,pagado_aproximadamente_completo
C002149,37215.76,Licitación Pública,2026-04-18,services,Consultoría en ingeniería,2,38773.74,38773.740000000005,2026-05-08,2026-06-26,1.041863447098756,sobrepago_senal_revisar
C002547,133071.15,Comparación de Precios,2024-08-04,works,Obra de rehabilitación vial,1,133071.15,133071.15,2024-09-17,2024-10-02,1.0,pagado_aproximadamente_completo
C750004,120857.99,Licitación Pública,2024-02-15,services,Servicio de limpieza y vigilancia,2,120857.98999999999,120857.98999999999,2024-03-10,2024-07-06,0.9999999999999999,pagado_aproximadamente_completo
C000304,146620.84,Adjudicación Simplificada,2023-06-17,services,Consultoría en ingeniería,2,146620.84,146620.84,2023-07-18,2023-08-13,1.0,pagado_aproximadamente_completo
C750000,,Licitación Pública,2024-07-06,services,Servicio de limpieza y vigilancia,2,62093.13,62093.130000000005,2024-07-11,2024-09-18,,sin_pago_o_sin_cuantia
C900211,103827.75,Contratación Directa,2024-05-13,services,Servicio de capacitación,2,103827.75,103827.75,2024-06-01,2024-10-11,1.0,pagado_aproximadamente_completo
C000916,89279.28,Comparación de Precios,2023-06-15,services,Servicio de mantenimiento de infraestructura,3,89279.28,89279.28,2023-07-17,2023-09-08,1.0,pagado_aproximadamente_completo
C002758,174117.08,Licitación Pública,2025-05-20,services,Servicio de limpieza y vigilancia,1,174117.08,174117.08,2025-06-10,2025-06-13,1.0,pagado_aproximadamente_completo
C001624,94866.38,Comparación de Precios,2025-02-08,services,Consultoría en ingeniería,1,40124.16,0.0,2025-02-23,,0.0,pendiente_sin_pago
C750021,77225.29,Adjudicación Simplificada,2024-11-21,goods,Compra de equipos informáticos,2,77225.29000000001,77225.29,2024-12-20,2025-01-27,1.0,pagado_aproximadamente_completo
C000821,15616.78,Licitación Pública,2025-06-20,services,Servicio de mantenimiento de infraestructura,2,15616.78,15616.779999999999,2025-07-20,2025-08-16,0.9999999999999999,pagado_aproximadamente_completo
C002446,85101.86,Adjudicación Simplificada,2026-05-18,goods,Adquisición de equipos informáticos,2,59873.3,59873.3,2026-06-17,2026-08-07,0.7035486650938064,pago_parcial
C001354,35637.53,Licitación Pública,2023-07-02,works,Obra de rehabilitación vial,3,35637.53,35637.53,2023-07-20,2023-10-05,1.0,pagado_aproximadamente_completo
C700147,743137.89,Licitación Pública,2025-03-21,goods,Adquisición de equipos informáticos,1,743137.89,743137.89,2025-04-07,2025-06-29,1.0,pagado_aproximadamente_completo
C700203,211243.62,Adjudicación Simplificada,2025-08-14,services,Servicio de capacitación,3,211243.62,211243.62,2025-08-25,2025-10-29,1.0,pagado_aproximadamente_completo
C001000,303636.69,Adjudicación Simplificada,2026-03-15,services,Consultoría en ingeniería,2,303636.69,303636.69,2026-03-21,2026-08-07,1.0,pagado_aproximadamente_completo
C000018,164837.57,Adjudicación Simplificada,2023-03-10,services,Servicio de mantenimiento de infraestructura,2,164837.57,164837.57,2023-04-13,2023-05-10,1.0,pagado_aproximadamente_completo
C001637,38068.08,Adjudicación Simplificada,2025-05-06,services,Servicio de capacitación,1,38068.08,38068.08,2025-05-19,2025-07-28,1.0,pagado_aproximadamente_completo
C001667,85043.06,Adjudicación Simplificada,2025-06-04,works,Obra de rehabilitación vial,3,85043.06,85043.06,2025-07-05,2025-09-04,1.0,pagado_aproximadamente_completo
C000493,22701.8,Adjudicación Simplificada,2023-01-14,services,Servicio de transporte,1,22701.8,22701.8,2023-01-21,2023-02-06,1.0,pagado_aproximadamente_completo
C003047,33038.57,Adjudicación Simplificada,2024-06-01,goods,Adquisición de materiales de construcción,2,33038.57,33038.57,2024-06-22,2024-08-06,1.0,pagado_aproximadamente_completo
C002763,25440.24,Adjudicación Simplificada,2024-12-14,services,Servicio de transporte,1,15635.63,15635.63,2025-01-27,2025-02-16,0.6146022993493772,pago_parcial
C000687,22446.74,Licitación Pública,2024-01-16,services,Servicio de capacitación,2,22446.739999999998,22446.739999999998,2024-02-14,2024-04-14,0.9999999999999999,pagado_aproximadamente_completo
C002765,24984.91,Adjudicación Simplificada,2023-02-05,services,Consultoría en ingeniería,1,24984.91,24984.91,2023-03-08,2023-03-31,1.0,pagado_aproximadamente_completo
C001608,26503.46,Comparación de Precios,2024-11-02,services,Servicio de limpieza y vigilancia,3,26503.46,26503.46,2024-11-21,2025-01-06,1.0,pagado_aproximadamente_completo
C700267,115193.25,Licitación Pública,2025-09-20,services,Servicio de mantenimiento de infraestructura,1,115193.25,115193.25,2025-10-13,2025-11-06,1.0,pagado_aproximadamente_completo
C750047,205655.72,Concurso Público,2025-06-03,goods,Suministro de combustible,3,205655.72000000003,205655.72,2025-06-29,2025-08-01,1.0,pagado_aproximadamente_completo
C001009,37857.78,Adjudicación Simplificada,2024-07-21,goods,Adquisición de equipos informáticos,3,37857.78,37857.78,2024-08-05,2024-10-08,1.0,pagado_aproximadamente_completo
C800052,64358.66,Adjudicación Simplificada,2025-02-06,services,Contratación de servicio de transporte,3,64358.66,64358.659999999996,2025-03-09,2025-05-04,0.9999999999999999,pagado_aproximadamente_completo
C001327,40336.12,Licitación Pública,2024-09-30,services,Servicio de mantenimiento de infraestructura,3,40336.12,40336.119999999995,2024-10-27,2024-12-23,0.9999999999999998,pagado_aproximadamente_completo
C001677,75394.5,Adjudicación Simplificada,2023-02-10,goods,Adquisición de equipos informáticos,1,75394.5,75394.5,2023-03-01,2023-03-20,1.0,pagado_aproximadamente_completo
C001999,173134.56,Comparación de Precios,2025-06-05,services,Servicio de transporte,1,132004.34,132004.34,2025-07-18,2025-07-30,0.7624378402555793,pago_parcial
C001310,50912.59,Comparación de Precios,2023-01-08,goods,Adquisición de equipos informáticos,2,50912.59,50912.59,2023-02-10,2023-02-22,1.0,pagado_aproximadamente_completo
C001987,40871.93,Adjudicación Simplificada,2023-10-03,services,Servicio de mantenimiento de infraestructura,1,40871.93,40871.93,2023-10-09,2023-10-20,1.0,pagado_aproximadamente_completo
C002815,201457.55,Comparación de Precios,2024-12-13,services,Servicio de capacitación,2,201457.55,201457.55,2025-01-21,2025-02-14,1.0,pagado_aproximadamente_completo
C000344,76722.29,Comparación de Precios,2024-03-20,goods,Adquisición de equipos informáticos,2,52433.93,52433.93,2024-04-14,2024-05-07,0.6834249864022568,pago_parcial
C003045,68013.09,Concurso Público,2023-11-20,services,Consultoría en ingeniería,1,68013.09,68013.09,2023-11-29,2023-12-09,1.0,pagado_aproximadamente_completo
C000986,15168.09,Adjudicación Simplificada,2024-02-27,services,Servicio de mantenimiento de infraestructura,1,6561.14,0.0,2024-03-26,,0.0,pendiente_sin_pago
C002850,27403.12,Comparación de Precios,2023-08-31,works,Obra de rehabilitación vial,2,27403.12,27403.12,2023-09-05,2023-10-25,1.0,pagado_aproximadamente_completo
C003329,58679.44,Concurso Público,2023-09-17,goods,Suministro de combustible,3,58679.44,58679.44,2023-10-13,2023-11-18,1.0,pagado_aproximadamente_completo
C002953,79519.62,Licitación Pública,2023-10-10,services,Servicio de limpieza y vigilancia,1,51827.76,51827.76,2023-11-02,2023-11-17,0.6517606598220667,pago_parcial
C002284,168415.61,Contratación Directa,2023-09-07,services,Servicio de capacitación,1,80799.93,0.0,2023-10-10,,0.0,pendiente_sin_pago
C001142,23005.86,Adjudicación Simplificada,2025-04-02,works,Obra de rehabilitación vial,3,23005.86,23005.86,2025-05-01,2025-06-18,1.0,pagado_aproximadamente_completo
C001198,35065.41,Adjudicación Simplificada,2025-01-07,services,Servicio de capacitación,2,20305.53,20305.53,2025-01-22,2025-03-12,0.5790757900734654,pago_parcial
C000085,44042.78,Adjudicación Simplificada,2025-12-23,services,Servicio de capacitación,1,44042.78,44042.78,2026-01-02,2026-01-22,1.0,pagado_aproximadamente_completo
C001518,28029.57,Comparación de Precios,2025-09-29,services,Servicio de mantenimiento de infraestructura,2,28029.57,28029.57,2025-11-06,2025-12-04,1.0,pagado_aproximadamente_completo
C800106,2131298.39,Adjudicación Simplificada,2025-01-12,works,Obra de rehabilitación de carretera,2,2131298.39,2131298.3899999997,2025-01-18,2025-03-12,0.9999999999999998,pagado_aproximadamente_completo
C001381,27602.13,Adjudicación Simplificada,2023-10-27,services,Servicio de mantenimiento de infraestructura,2,22844.91,22844.91,2023-11-05,2023-12-03,0.8276502574257856,pago_parcial
C900123,372518.17,Contratación Directa,2024-04-25,services,Servicio de transporte,1,372518.17,372518.17,2024-05-21,2024-05-30,1.0,pagado_aproximadamente_completo
C001014,38866.51,Adjudicación Simplificada,2023-03-31,goods,Suministro de combustible,2,38866.51,38866.51,2023-04-27,2023-06-13,1.0,pagado_aproximadamente_completo
C000128,21576.87,Adjudicación Simplificada,2023-11-05,goods,Adquisición de materiales de construcción,1,17117.74,17117.74,2023-11-30,2023-12-05,0.7933374951974036,pago_parcial
C001364,20772.03,Adjudicación Simplificada,2023-12-09,services,Servicio de mantenimiento de infraestructura,3,20772.030000000002,20772.03,2024-01-14,2024-03-04,1.0,pagado_aproximadamente_completo
C800018,386249.31,Adjudicación Simplificada,2025-02-11,services,Servicio de transporte,1,171370.3,0.0,2025-03-27,,0.0,pendiente_sin_pago
C003388,18913.47,Comparación de Precios,2023-12-05,services,Servicio de limpieza y vigilancia,2,18913.47,18913.47,2024-01-06,2024-02-03,1.0,pagado_aproximadamente_completo
C000891,40310.06,Adjudicación Simplificada,2026-06-24,goods,Adquisición de materiales de construcción,1,40310.06,40310.06,2026-08-05,2026-08-07,1.0,pagado_aproximadamente_completo
C003169,128666.41,Licitación Pública,2025-01-01,goods,Adquisición de bienes de oficina,2,128666.41,128666.41,2025-02-02,2025-02-19,1.0,pagado_aproximadamente_completo
C001359,255783.88,Adjudicación Simplificada,2023-08-24,goods,Adquisición de bienes de oficina,2,255783.88,255783.88,2023-09-03,2023-11-07,1.0,pagado_aproximadamente_completo
C000307,176112.63,Comparación de Precios,2026-03-05,goods,Adquisición de equipos informáticos,1,176112.63,176112.63,2026-04-14,2026-04-26,1.0,pagado_aproximadamente_completo
C001661,127106.99,Comparación de Precios,2024-11-30,services,Consultoría en ingeniería,3,127106.98999999999,127106.99,2024-12-17,2025-02-22,1.0,pagado_aproximadamente_completo
C900044,,Contratación Directa,2024-10-17,services,Servicio de capacitación,2,75705.64000000001,75705.64,2024-10-24,2024-12-14,,sin_pago_o_sin_cuantia
C001317,58683.01,Adjudicación Simplificada,2025-10-31,goods,Adquisición de bienes de oficina,1,39210.93,39210.93,2025-12-08,2025-12-17,0.6681819831668484,pago_parcial
C003311,32559.74,Comparación de Precios,2025-06-29,goods,Suministro de combustible,3,32559.739999999998,32559.74,2025-08-06,2025-09-02,1.0,pagado_aproximadamente_completo
C003241,135812.44,Adjudicación Simplificada,2024-01-31,services,Servicio de limpieza y vigilancia,2,135812.44,135812.44,2024-02-23,2024-03-14,1.0,pagado_aproximadamente_completo
C001208,214183.98,Adjudicación Simplificada,2024-01-11,services,Consultoría en ingeniería,3,214183.97999999998,214183.97999999998,2024-01-27,2024-03-09,0.9999999999999999,pagado_aproximadamente_completo
C700140,289590.01,Licitación Pública,2025-08-29,goods,Adquisición de materiales de construcción,1,289590.01,289590.01,2025-09-23,2025-10-13,1.0,pagado_aproximadamente_completo
