id_proveedor,id_entidad,n_contratos,pct_contratacion_directa,pct_comparacion_precios,score_riesgo_favoritismo,label
P0166,E12,1,0.0,1.0,0.0,0
P0111,E02,1,0.0,0.0,0.0,0
P0115,E10,1,0.0,1.0,0.0,0
P0056,E08,1,0.0,0.0,0.0,0
P0056,E03,1,1.0,0.0,0.0,0
P0158,E02,1,0.0,1.0,0.0,0
P0086,E01,3,0.0,0.0,0.0,0
P0049,E00,1,0.0,0.0,0.0,0
P0186,E01,1,0.0,1.0,0.0,0
P0206,E02,1,0.0,0.0,0.0,0
P0077,E05,1,0.0,0.0,0.0,0
P0130,E16,1,0.0,0.0,0.0,0
P0156,E13,1,0.0,0.0,0.0,0
P0049,E02,1,0.0,0.0,0.0,0
P0097,E06,1,1.0,0.0,0.0,0
P0112,E02,2,0.0,0.5,0.0,0
P0130,E17,2,0.5,0.0,0.0,0
P0159,E06,1,0.0,0.0,0.0,0
P0061,E02,2,0.0,0.0,0.0,0
P0055,E10,1,0.0,0.0,0.0,0
P0015,E17,1,0.0,0.0,0.0,0
P0144,E10,3,0.3333333333333333,0.6666666666666666,0.0,0
P0178,E00,2,0.0,0.0,0.0,0
P0182,E01,2,0.0,0.5,0.0,0
P0143,E09,1,0.0,1.0,0.0,0
P0075,E11,2,0.0,0.5,0.0,0
P0170,E13,2,0.5,0.0,0.0,0
P0188,E12,2,0.0,0.5,0.0,0
P0188,E07,1,0.0,0.0,0.0,0
P0047,E05,1,0.0,0.0,0.0,0
P0059,E09,1,0.0,1.0,0.0,0
P0112,E01,3,0.0,0.3333333333333333,0.0,0
P0108,E17,3,0.0,0.0,0.0,0
P0121,E13,2,0.5,0.0,0.0,0
P0201,E07,3,0.0,0.0,0.0,0
P0111,E16,4,0.25,0.0,0.0,0
P0071,E11,1,0.0,0.0,0.0,0
P0013,E06,3,0.0,0.3333333333333333,0.0,0
P0008,E01,2,0.5,0.5,0.0,0
P0194,E07,2,0.0,0.0,0.0,0
P0043,E03,2,0.0,0.0,0.0,0
P0009,E13,2,0.5,0.0,0.0,0
P0137,E07,1,0.0,0.0,0.0,0
P0024,E01,1,1.0,0.0,0.0,0
P0108,E15,1,0.0,1.0,0.0,0
P0219,E09,2,0.0,0.0,0.0,0
P0040,E11,1,0.0,0.0,0.0,0
P0126,E05,2,0.0,0.0,0.0,0
P0003,E01,1,0.0,0.0,0.0,0
P0036,E16,2,0.5,0.0,0.0,0
P0171,E15,1,0.0,0.0,0.0,0
P0188,E13,2,0.0,0.5,0.0,0
P0058,E08,5,0.0,0.0,0.0,0
P0037,E07,2,0.5,0.0,0.0,0
P0171,E02,4,0.25,0.75,0.0,0
P0087,E10,3,0.0,0.0,0.0,0
P0172,E03,1,1.0,0.0,0.0,0
P0140,E08,2,0.0,0.5,0.0,0
P0008,E00,2,0.0,0.5,0.0,0
P0205,E06,1,0.0,0.0,0.0,0
P0215,E06,2,0.0,1.0,0.0,0
P0123,E16,2,0.0,0.0,0.0,0
P0174,E10,1,0.0,1.0,0.0,0
P0088,E17,2,0.5,0.5,0.0,0
P0198,E15,2,0.0,1.0,0.0,0
P0094,E04,1,0.0,0.0,0.0,0
P0073,E00,2,0.0,0.5,0.0,0
P0094,E05,4,0.0,0.5,0.0,0
P0143,E17,2,0.0,0.0,0.0,0
P0202,E02,3,0.0,0.6666666666666666,0.0,0
P0043,E16,1,0.0,1.0,0.0,0
P0092,E11,2,0.0,0.5,0.0,0
P0056,E10,2,0.0,0.0,0.0,0
P0047,E15,2,0.5,0.0,0.0,0
P0015,E01,1,0.0,1.0,0.0,0
P0100,E16,2,0.0,0.5,0.0,0
P0061,E08,2,0.0,0.0,0.0,0
P0182,E05,2,0.0,0.5,0.0,0
P0134,E13,2,0.0,0.5,0.0,0
P0115,E09,2,0.5,0.0,0.0,0
P0201,E02,1,1.0,0.0,0.0,0
P0029,E04,2,0.5,0.5,0.0,0
P0072,E09,2,0.0,0.5,0.0,0
P0067,E02,2,0.0,1.0,0.0,0
P0110,E15,1,0.0,0.0,0.0,0
P0119,E00,2,0.5,0.0,0.0,0
P0054,E04,1,0.0,0.0,0.0,0
P0136,E05,1,0.0,0.0,0.0,0
P0170,E01,3,0.0,0.0,0.0,0
P0081,E07,2,0.0,0.5,0.0,0
P0217,E02,1,0.0,0.0,0.0,0
P0191,E04,2,0.5,0.0,0.0,0
P0196,E00,2,0.0,1.0,0.0,0
P0194,E01,1,0.0,1.0,0.0,0
P0084,E01,1,0.0,0.0,0.0,0
P0101,E00,2,0.0,0.5,0.0,0
P0032,E02,3,0.3333333333333333,0.6666666666666666,0.0,0
P0126,E15,3,0.0,0.0,0.0,0
P0205,E03,1,0.0,0.0,0.0,0
P0015,E04,2,0.0,0.0,0.0,0
P0167,E06,1,0.0,1.0,0.0,0
P0039,E02,2,0.0,0.0,0.0,0
P0061,E06,2,0.0,0.0,0.0,0
P0123,E07,1,1.0,0.0,0.0,0
P0004,E09,2,0.5,0.5,0.0,0
P0210,E10,3,0.3333333333333333,0.6666666666666666,0.0,0
P0067,E09,1,0.0,1.0,0.0,0
P0196,E09,1,0.0,0.0,0.0,0
P0007,E05,3,0.0,0.3333333333333333,0.0,0
P0073,E07,1,0.0,0.0,0.0,0
P0165,E04,1,0.0,0.0,0.0,0
P0194,E15,2,0.0,0.0,0.0,0
P0110,E07,1,0.0,0.0,0.0,0
P0118,E12,2,0.0,0.0,0.0,0
P0172,E09,1,0.0,0.0,0.0,0
P0200,E08,2,0.0,0.0,0.0,0
P0107,E14,2,0.0,0.5,0.0,0
P0119,E03,3,0.0,0.0,0.0,0
P0053,E05,2,0.0,0.5,0.0,0
P0095,E13,2,0.0,0.5,0.0,0
P0072,E12,1,0.0,1.0,0.0,0
P0173,E05,1,0.0,0.0,0.0,0
P0079,E03,1,1.0,0.0,0.0,0
P0161,E05,2,0.5,0.0,0.0,0
P0131,E09,2,0.0,0.5,0.0,0
P0023,E04,1,0.0,1.0,0.0,0
P0118,E04,3,0.0,0.3333333333333333,0.0,0
P0127,E07,1,0.0,0.0,0.0,0
P0213,E15,1,0.0,0.0,0.0,0
P0216,E14,2,0.0,0.5,0.0,0
P0069,E06,1,0.0,0.0,0.0,0
P0002,E14,2,0.0,0.0,0.0,0
P0206,E06,1,0.0,0.0,0.0,0
P0196,E03,1,0.0,0.0,0.0,0
P0089,E09,1,0.0,0.0,0.0,0
P0172,E05,3,0.0,1.0,0.0,0
P0184,E08,1,0.0,1.0,0.0,0
P0055,E00,1,0.0,1.0,0.0,0
P0046,E10,2,0.5,0.0,0.0,0
P0157,E09,1,0.0,0.0,0.0,0
P0171,E11,3,0.3333333333333333,0.0,0.0,0
P0211,E17,2,0.0,0.0,0.0,0
P0091,E00,1,0.0,0.0,0.0,0
P0203,E03,1,0.0,1.0,0.0,0
P0036,E13,2,0.0,0.0,0.0,0
P0020,E13,2,0.5,0.0,0.0,0
P0124,E13,2,1.0,0.0,0.0,0
P0170,E04,2,0.0,0.5,0.0,0
P0014,E05,1,0.0,0.0,0.0,0
P0151,E09,1,0.0,0.0,0.0,0
P0080,E08,2,0.0,0.5,0.0,0
P0102,E06,2,0.0,0.0,0.0,0
P0021,E03,2,0.0,0.0,0.0,0
P0118,E03,4,0.0,0.25,0.0,0
P0157,E06,3,0.0,0.6666666666666666,0.0,0
P0105,E11,2,0.5,0.0,0.0,0
P0048,E11,1,0.0,0.0,0.0,0
P0159,E09,3,0.0,0.3333333333333333,0.0,0
P0049,E12,1,0.0,0.0,0.0,0
P0117,E14,1,0.0,0.0,0.0,0
P0146,E14,1,0.0,0.0,0.0,0
P0115,E15,1,0.0,1.0,0.0,0
P0112,E04,1,0.0,0.0,0.0,0
P0087,E01,1,0.0,0.0,0.0,0
P0009,E09,1,0.0,0.0,0.0,0
P0103,E16,2,0.0,0.5,0.0,0
P0141,E01,1,0.0,0.0,0.0,0
P0196,E12,1,0.0,0.0,0.0,0
P0185,E14,2,0.0,0.0,0.0,0
P0040,E00,2,0.0,0.0,0.0,0
P0142,E00,1,1.0,0.0,0.0,0
P0035,E06,1,0.0,1.0,0.0,0
P0133,E07,2,0.0,0.5,0.0,0
P0059,E13,2,0.0,0.0,0.0,0
P0186,E05,1,0.0,0.0,0.0,0
P0092,E02,2,0.0,0.0,0.0,0
P0210,E09,1,0.0,0.0,0.0,0
P0195,E13,1,0.0,1.0,0.0,0
P0002,E11,1,0.0,0.0,0.0,0
P0043,E10,1,0.0,0.0,0.0,0
P0103,E06,1,0.0,0.0,0.0,0
P0078,E03,1,0.0,0.0,0.0,0
P0088,E02,4,0.0,0.0,0.0,0
P0017,E09,1,1.0,0.0,0.0,0
P0109,E14,2,0.0,0.5,0.0,0
P0116,E00,2,0.5,0.0,0.0,0
P0135,E14,3,0.0,0.3333333333333333,0.0,0
P0018,E07,1,1.0,0.0,0.0,0
P0171,E00,3,0.0,0.3333333333333333,0.0,0
P0104,E09,2,0.5,0.0,0.0,0
P0185,E06,1,1.0,0.0,0.0,0
P0115,E07,2,0.0,0.0,0.0,0
P0150,E15,1,0.0,0.0,0.0,0
P0188,E17,1,0.0,0.0,0.0,0
P0209,E08,2,0.0,0.5,0.0,0
P0134,E05,1,0.0,0.0,0.0,0
P0086,E08,2,0.0,1.0,0.0,0
P0154,E10,1,0.0,0.0,0.0,0
P0163,E13,1,0.0,0.0,0.0,0
P0120,E00,1,0.0,0.0,0.0,0
P0135,E06,3,0.0,0.6666666666666666,0.0,0
P0141,E04,1,0.0,0.0,0.0,0
P0064,E10,1,1.0,0.0,0.0,0
P0122,E07,2,0.0,0.5,0.0,0
P0044,E14,1,0.0,1.0,0.0,0
P0008,E06,1,0.0,0.0,0.0,0
P0042,E04,3,0.0,0.3333333333333333,0.0,0
P0063,E10,1,1.0,0.0,0.0,0
P0192,E02,2,0.0,0.5,0.0,0
P0066,E13,1,0.0,0.0,0.0,0
P0165,E13,2,0.0,0.5,0.0,0
P0008,E12,1,0.0,0.0,0.0,0
P0213,E08,3,0.3333333333333333,0.0,0.0,0
P0074,E12,1,0.0,0.0,0.0,0
P0092,E16,1,0.0,0.0,0.0,0
P0053,E09,1,1.0,0.0,0.0,0
P0159,E00,2,0.0,0.0,0.0,0
P0092,E00,1,0.0,0.0,0.0,0
P0131,E00,1,1.0,0.0,0.0,0
P0185,E12,2,0.0,0.5,0.0,0
P0075,E16,2,0.0,1.0,0.0,0
P0142,E13,1,1.0,0.0,0.0,0
P0127,E15,1,0.0,1.0,0.0,0
P0167,E12,2,0.0,1.0,0.0,0
P0106,E07,1,1.0,0.0,0.0,0
P0060,E01,1,0.0,0.0,0.0,0
P0039,E12,4,0.0,0.25,0.0,0
P0163,E14,3,0.0,0.3333333333333333,0.0,0
P0100,E11,1,0.0,1.0,0.0,0
P0071,E09,1,0.0,0.0,0.0,0
P0177,E09,2,0.0,1.0,0.0,0
P0187,E08,1,0.0,0.0,0.0,0
P0196,E04,2,0.0,0.0,0.0,0
P0048,E06,1,0.0,1.0,0.0,0
P0151,E06,2,0.0,0.5,0.0,0
P0027,E08,1,0.0,1.0,0.0,0
P0206,E10,1,0.0,0.0,0.0,0
P0007,E00,1,1.0,0.0,0.0,0
P0184,E10,1,0.0,0.0,0.0,0
P0059,E17,2,0.5,0.0,0.0,0
P0113,E06,2,0.0,1.0,0.0,0
P0063,E15,2,0.0,0.5,0.0,0
P0073,E11,3,0.0,0.3333333333333333,0.0,0
P0141,E09,4,0.0,0.25,0.0,0
P0024,E09,1,0.0,1.0,0.0,0
P0177,E07,1,0.0,0.0,0.0,0
P0214,E10,2,0.5,0.0,0.0,0
P0036,E04,1,0.0,0.0,0.0,0
P0140,E04,1,0.0,1.0,0.0,0
P0054,E07,3,0.3333333333333333,0.3333333333333333,0.0,0
P0183,E17,1,0.0,1.0,0.0,0
P0025,E02,1,0.0,0.0,0.0,0
P0124,E15,2,0.5,0.5,0.0,0
P0142,E17,1,0.0,0.0,0.0,0
P0023,E15,1,0.0,0.0,0.0,0
P0185,E02,1,0.0,0.0,0.0,0
P0068,E14,1,0.0,0.0,0.0,0
P0132,E06,1,0.0,0.0,0.0,0
P0139,E07,2,0.0,0.5,0.0,0
P0138,E13,2,0.0,0.5,0.0,0
P0054,E13,1,0.0,0.0,0.0,0
P0049,E11,1,0.0,0.0,0.0,0
P0185,E15,3,0.0,0.0,0.0,0
P0120,E03,1,0.0,1.0,0.0,0
P0110,E00,1,0.0,1.0,0.0,0
P0188,E14,3,0.0,0.3333333333333333,0.0,0
P0202,E09,1,0.0,0.0,0.0,0
P0028,E15,1,0.0,0.0,0.0,0
P0080,E13,2,0.0,0.5,0.0,0
P0169,E01,1,0.0,0.0,0.0,0
P0185,E11,1,0.0,0.0,0.0,0
P0212,E12,1,0.0,1.0,0.0,0
P0060,E15,2,0.0,0.0,0.0,0
P0060,E17,1,0.0,0.0,0.0,0
P0007,E09,2,0.0,0.5,0.0,0
P0096,E14,2,0.0,0.0,0.0,0
P0055,E16,1,0.0,0.0,0.0,0
P0042,E15,1,0.0,0.0,0.0,0
P0060,E03,1,0.0,0.0,0.0,0
P0129,E12,1,1.0,0.0,0.0,0
P0034,E08,3,0.0,0.6666666666666666,0.0,0
P0192,E15,1,0.0,1.0,0.0,0
P0204,E08,1,0.0,0.0,0.0,0
P0213,E10,1,0.0,1.0,0.0,0
P0110,E11,1,0.0,0.0,0.0,0
P0190,E06,2,0.0,0.0,0.0,0
P0160,E12,2,0.0,0.0,0.0,0
P0027,E10,3,0.0,0.6666666666666666,0.0,0
P0034,E06,1,0.0,0.0,0.0,0
P0211,E12,2,0.0,0.5,0.0,0
P0088,E15,1,0.0,0.0,0.0,0
P0006,E12,1,0.0,0.0,0.0,0
P0027,E16,1,0.0,0.0,0.0,0
P0218,E01,1,0.0,1.0,0.0,0
P0160,E03,2,0.0,0.5,0.0,0
P0072,E04,1,0.0,0.0,0.0,0
P0109,E13,1,0.0,0.0,0.0,0
P0074,E10,1,0.0,0.0,0.0,0
P0198,E16,1,1.0,0.0,0.0,0
P0011,E12,1,0.0,0.0,0.0,0
P0134,E06,1,0.0,1.0,0.0,0
P0144,E02,2,0.0,0.5,0.0,0
P0028,E03,2,0.0,0.5,0.0,0
P0212,E14,2,0.0,0.5,0.0,0
P0128,E15,2,0.0,0.0,0.0,0
P0118,E10,1,0.0,0.0,0.0,0
P0032,E04,1,0.0,0.0,0.0,0
P0165,E15,1,1.0,0.0,0.0,0
P0047,E02,1,0.0,1.0,0.0,0
P0187,E14,2,0.0,0.5,0.0,0
P0064,E17,1,0.0,0.0,0.0,0
P0158,E03,1,0.0,0.0,0.0,0
P0107,E12,1,0.0,1.0,0.0,0
P0067,E13,1,0.0,1.0,0.0,0
P0139,E09,2,0.0,0.0,0.0,0
P0083,E15,1,0.0,0.0,0.0,0
P0092,E14,1,0.0,0.0,0.0,0
P0116,E07,1,1.0,0.0,0.0,0
P0203,E17,2,0.0,0.0,0.0,0
P0182,E17,1,0.0,0.0,0.0,0
P0053,E03,2,0.0,0.0,0.0,0
P0114,E06,1,0.0,0.0,0.0,0
P0160,E09,2,0.0,0.0,0.0,0
P0102,E03,2,0.0,0.5,0.0,0
P0048,E12,2,0.5,0.5,0.0,0
P0095,E03,1,0.0,0.0,0.0,0
P0005,E00,2,0.0,0.5,0.0,0
P0108,E01,1,0.0,1.0,0.0,0
P0056,E14,2,0.0,0.0,0.0,0
P0150,E11,1,0.0,0.0,0.0,0
P0208,E09,1,0.0,1.0,0.0,0
P0157,E03,1,0.0,0.0,0.0,0
P0065,E14,1,0.0,0.0,0.0,0
P0018,E05,1,0.0,1.0,0.0,0
P0192,E12,1,0.0,0.0,0.0,0
P0137,E08,1,0.0,0.0,0.0,0
P0192,E13,2,0.0,0.0,0.0,0
P0169,E05,1,0.0,1.0,0.0,0
P0134,E08,1,0.0,1.0,0.0,0
P0210,E01,1,0.0,1.0,0.0,0
P0114,E10,1,0.0,0.0,0.0,0
P0123,E06,1,0.0,0.0,0.0,0
P0142,E10,1,0.0,1.0,0.0,0
P0159,E03,1,0.0,1.0,0.0,0
P0114,E00,1,0.0,1.0,0.0,0
P0036,E06,1,0.0,1.0,0.0,0
P0126,E01,1,0.0,0.0,0.0,0
P0126,E00,1,0.0,0.0,0.0,0
P0162,E02,1,0.0,1.0,0.0,0
P0128,E12,1,1.0,0.0,0.0,0
P0005,E01,2,0.0,0.0,0.0,0
P0132,E08,1,0.0,0.0,0.0,0
P0074,E02,1,0.0,1.0,0.0,0
P0156,E08,1,0.0,0.0,0.0,0
P0177,E12,1,0.0,0.0,0.0,0
P0112,E11,1,0.0,1.0,0.0,0
P0083,E07,1,0.0,0.0,0.0,0
P0011,E09,1,0.0,0.0,0.0,0
P0123,E13,1,0.0,0.0,0.0,0
P0101,E02,3,0.0,0.0,0.0,0
P0120,E07,1,0.0,0.0,0.0,0
P0110,E13,1,0.0,0.0,0.0,0
P0209,E14,1,0.0,0.0,0.0,0
P0072,E02,2,0.0,0.0,0.0,0
P0174,E08,2,0.0,0.5,0.0,0
P0162,E08,1,0.0,0.0,0.0,0
P0144,E04,2,0.0,0.5,0.0,0
P0049,E13,1,0.0,0.0,0.0,0
P0062,E09,1,0.0,1.0,0.0,0
P0022,E07,2,0.0,0.5,0.0,0
P0057,E07,1,1.0,0.0,0.0,0
P0117,E10,1,0.0,0.0,0.0,0
P0152,E10,2,0.0,0.5,0.0,0
P0013,E09,1,1.0,0.0,0.0,0
P0018,E11,3,0.0,0.3333333333333333,0.0,0
P0115,E11,1,0.0,0.0,0.0,0
P0194,E06,1,0.0,0.0,0.0,0
P0083,E14,2,0.0,0.5,0.0,0
P0159,E04,3,0.0,0.3333333333333333,0.0,0
P0046,E04,1,0.0,0.0,0.0,0
P0111,E04,2,0.0,0.5,0.0,0
P0216,E10,1,0.0,0.0,0.0,0
P0134,E12,1,0.0,0.0,0.0,0
P0198,E14,1,0.0,0.0,0.0,0
P0205,E04,1,0.0,0.0,0.0,0
P0057,E02,1,0.0,0.0,0.0,0
P0124,E07,5,0.0,0.2,0.0,0
P0161,E03,2,0.0,0.0,0.0,0
P0140,E11,2,0.0,0.5,0.0,0
P0133,E08,1,1.0,0.0,0.0,0
P0107,E06,1,0.0,0.0,0.0,0
P0219,E14,1,0.0,0.0,0.0,0
P0108,E12,3,0.0,0.6666666666666666,0.0,0
P0063,E11,3,0.0,0.3333333333333333,0.0,0
P0148,E04,2,0.0,0.0,0.0,0
P0088,E09,2,0.0,0.5,0.0,0
P0139,E10,4,0.0,0.25,0.0,0
P0050,E17,2,0.5,0.5,0.0,0
P0184,E05,2,0.0,1.0,0.0,0
P0112,E16,1,0.0,0.0,0.0,0
P0027,E12,1,0.0,0.0,0.0,0
P0121,E04,2,0.0,0.5,0.0,0
P0117,E05,1,0.0,1.0,0.0,0
P0107,E04,3,0.0,0.3333333333333333,0.0,0
P0117,E03,1,0.0,0.0,0.0,0
P0055,E02,3,0.0,0.3333333333333333,0.0,0
P0208,E13,1,0.0,1.0,0.0,0
P0056,E12,1,0.0,0.0,0.0,0
P0078,E16,2,0.5,0.5,0.0,0
P0155,E04,1,0.0,1.0,0.0,0
P0115,E14,1,0.0,0.0,0.0,0
P0102,E01,1,0.0,0.0,0.0,0
P0130,E05,2,0.0,1.0,0.0,0
P0107,E11,1,0.0,0.0,0.0,0
P0057,E00,1,0.0,0.0,0.0,0
P0031,E09,1,1.0,0.0,0.0,0
P0003,E10,1,0.0,0.0,0.0,0
P0012,E10,1,0.0,0.0,0.0,0
P0055,E11,1,1.0,0.0,0.0,0
P0022,E10,2,0.0,0.0,0.0,0
P0092,E04,1,0.0,1.0,0.0,0
P0114,E07,2,0.0,0.5,0.0,0
P0172,E17,2,0.0,1.0,0.0,0
P0114,E11,3,0.0,0.6666666666666666,0.0,0
P0138,E06,1,0.0,1.0,0.0,0
P0101,E10,1,0.0,1.0,0.0,0
P0070,E01,1,0.0,1.0,0.0,0
P0047,E10,1,0.0,0.0,0.0,0
P0197,E15,2,0.0,0.0,0.0,0
P0096,E03,1,0.0,1.0,0.0,0
P0092,E07,2,0.5,0.5,0.0,0
P0113,E14,1,0.0,0.0,0.0,0
P0183,E11,1,0.0,0.0,0.0,0
P0154,E06,1,0.0,1.0,0.0,0
P0022,E15,1,0.0,0.0,0.0,0
P0008,E08,1,0.0,0.0,0.0,0
P0084,E00,2,0.0,0.5,0.0,0
P0116,E12,1,0.0,0.0,0.0,0
P0209,E03,1,0.0,0.0,0.0,0
P0151,E00,1,0.0,0.0,0.0,0
P0038,E06,1,0.0,1.0,0.0,0
P0031,E02,1,0.0,0.0,0.0,0
P0170,E10,3,0.0,0.3333333333333333,0.0,0
P0214,E08,1,0.0,1.0,0.0,0
P0136,E06,1,0.0,0.0,0.0,0
P0179,E14,1,1.0,0.0,0.0,0
P0091,E15,2,0.0,0.0,0.0,0
P0218,E11,1,0.0,0.0,0.0,0
P0008,E09,2,0.5,0.5,0.0,0
P0150,E14,1,0.0,0.0,0.0,0
P0035,E08,1,0.0,0.0,0.0,0
P0155,E01,1,0.0,1.0,0.0,0
P0051,E15,2,0.0,0.0,0.0,0
P0013,E08,2,0.0,1.0,0.0,0
P0169,E13,1,0.0,1.0,0.0,0
P0123,E03,1,0.0,1.0,0.0,0
P0003,E13,1,0.0,0.0,0.0,0
P0028,E16,1,0.0,0.0,0.0,0
P0004,E12,1,1.0,0.0,0.0,0
P0078,E01,1,0.0,1.0,0.0,0
P0184,E07,1,0.0,0.0,0.0,0
P0024,E17,1,0.0,0.0,0.0,0
P0037,E13,1,0.0,0.0,0.0,0
P0152,E11,1,0.0,0.0,0.0,0
P0028,E11,1,0.0,0.0,0.0,0
P0198,E11,1,0.0,0.0,0.0,0
P0013,E04,1,0.0,0.0,0.0,0
P0095,E10,1,0.0,0.0,0.0,0
P0081,E13,2,0.0,0.0,0.0,0
P0157,E13,1,0.0,0.0,0.0,0
P0214,E13,1,1.0,0.0,0.0,0
P0069,E07,2,0.0,0.0,0.0,0
P0106,E04,1,0.0,1.0,0.0,0
P0086,E12,1,0.0,0.0,0.0,0
P0042,E09,1,0.0,0.0,0.0,0
P0176,E10,2,0.0,0.5,0.0,0
P0006,E13,1,0.0,1.0,0.0,0
P0010,E02,2,0.5,0.5,0.0,0
P0119,E09,1,0.0,1.0,0.0,0
P0126,E03,1,0.0,0.0,0.0,0
P0199,E13,1,0.0,0.0,0.0,0
P0025,E11,1,0.0,0.0,0.0,0
P0009,E08,1,0.0,0.0,0.0,0
P0030,E06,1,0.0,0.0,0.0,0
P0113,E07,1,0.0,1.0,0.0,0
P0148,E14,1,0.0,0.0,0.0,0
P0100,E04,1,0.0,0.0,0.0,0
P0046,E17,1,0.0,0.0,0.0,0
P0011,E04,2,0.0,0.0,0.0,0
P0136,E13,1,0.0,1.0,0.0,0
P0118,E09,2,0.0,0.0,0.0,0
P0099,E11,1,0.0,0.0,0.0,0
P0029,E10,1,0.0,0.0,0.0,0
P0154,E07,1,0.0,1.0,0.0,0
P0200,E00,3,0.3333333333333333,0.0,0.0,0
P0008,E13,1,0.0,0.0,0.0,0
P0100,E08,1,0.0,1.0,0.0,0
P0046,E07,1,0.0,0.0,0.0,0
P0088,E11,1,0.0,1.0,0.0,0
P0050,E13,1,0.0,0.0,0.0,0
P0195,E04,1,0.0,0.0,0.0,0
P0032,E11,1,0.0,1.0,0.0,0
P0020,E14,2,0.0,0.5,0.0,0
P0169,E07,1,0.0,0.0,0.0,0
P0037,E06,1,0.0,1.0,0.0,0
P0203,E05,1,0.0,1.0,0.0,0
P0083,E09,1,0.0,1.0,0.0,0
P0105,E13,2,0.0,0.0,0.0,0
P0184,E14,1,0.0,0.0,0.0,0
P0218,E05,1,0.0,0.0,0.0,0
P0041,E15,1,0.0,0.0,0.0,0
P0144,E09,1,0.0,0.0,0.0,0
P0160,E15,1,0.0,1.0,0.0,0
P0101,E06,2,0.0,0.0,0.0,0
P0072,E10,1,0.0,0.0,0.0,0
P0083,E12,1,0.0,0.0,0.0,0
P0126,E04,1,0.0,0.0,0.0,0
P0087,E14,1,0.0,0.0,0.0,0
P0108,E09,1,0.0,1.0,0.0,0
P0186,E13,2,0.0,0.0,0.0,0
P0070,E10,1,0.0,0.0,0.0,0
P0186,E00,1,0.0,1.0,0.0,0
P0109,E06,1,0.0,1.0,0.0,0
P0031,E16,1,0.0,0.0,0.0,0
P0132,E02,1,0.0,1.0,0.0,0
P0168,E02,1,0.0,0.0,0.0,0
P0127,E00,1,1.0,0.0,0.0,0
P0202,E16,1,0.0,0.0,0.0,0
P0095,E00,1,0.0,0.0,0.0,0
P0075,E15,2,0.5,0.0,0.0,0
P0184,E12,3,0.3333333333333333,0.0,0.0,0
P0015,E15,1,0.0,0.0,0.0,0
P0118,E02,1,0.0,0.0,0.0,0
P0107,E15,1,0.0,0.0,0.0,0
P0044,E13,2,0.0,0.5,0.0,0
P0066,E06,1,0.0,1.0,0.0,0
P0014,E12,2,0.0,0.5,0.0,0
P0186,E02,1,0.0,0.0,0.0,0
P0041,E03,3,0.3333333333333333,0.3333333333333333,0.0,0
P0045,E04,1,0.0,0.0,0.0,0
P0021,E00,1,0.0,1.0,0.0,0
P0123,E15,3,0.0,0.3333333333333333,0.0,0
P0188,E10,1,0.0,1.0,0.0,0
P0158,E12,2,0.0,0.0,0.0,0
P0136,E03,2,0.0,0.5,0.0,0
P0195,E15,1,0.0,0.0,0.0,0
P0161,E02,1,0.0,1.0,0.0,0
P0134,E11,4,0.0,0.25,0.0,0
P0197,E12,1,1.0,0.0,0.0,0
P0023,E03,1,0.0,0.0,0.0,0
P0076,E02,1,0.0,1.0,0.0,0
P0008,E07,2,0.0,0.5,0.0,0
P0136,E16,3,0.0,0.3333333333333333,0.0,0
P0213,E14,3,0.0,0.3333333333333333,0.0,0
P0096,E11,2,0.5,0.5,0.0,0
P0205,E16,2,0.5,0.0,0.0,0
P0158,E14,1,1.0,0.0,0.0,0
P0177,E11,1,0.0,1.0,0.0,0
P0098,E16,1,0.0,0.0,0.0,0
P0111,E12,2,0.0,0.5,0.0,0
P0168,E03,2,0.0,0.0,0.0,0
P0103,E15,1,0.0,0.0,0.0,0
P0011,E15,2,0.0,0.5,0.0,0
P0060,E16,1,0.0,0.0,0.0,0
P0101,E15,1,0.0,1.0,0.0,0
P0022,E14,1,0.0,0.0,0.0,0
P0143,E14,1,1.0,0.0,0.0,0
P0010,E14,1,0.0,0.0,0.0,0
P0194,E00,1,0.0,0.0,0.0,0
P0015,E02,1,1.0,0.0,0.0,0
P0066,E04,1,0.0,0.0,0.0,0
P0164,E10,2,0.0,0.0,0.0,0
P0099,E06,1,0.0,0.0,0.0,0
P0205,E10,1,1.0,0.0,0.0,0
P0081,E11,1,0.0,0.0,0.0,0
P0213,E13,2,0.0,0.5,0.0,0
P0135,E17,2,0.0,0.5,0.0,0
P0043,E00,1,0.0,1.0,0.0,0
P0018,E13,1,1.0,0.0,0.0,0
P0104,E12,1,0.0,0.0,0.0,0
P0186,E03,3,0.0,0.0,0.0,0
P0074,E11,2,0.5,0.5,0.0,0
P0001,E03,2,0.0,0.0,0.0,0
P0209,E01,1,1.0,0.0,0.0,0
P0082,E12,2,0.0,1.0,0.0,0
P0020,E02,1,0.0,1.0,0.0,0
P0088,E14,4,0.25,0.0,0.0,0
P0198,E03,5,0.0,0.4,0.0,0
P0083,E08,1,1.0,0.0,0.0,0
P0217,E09,2,0.0,0.5,0.0,0
P0136,E11,2,0.0,0.5,0.0,0
P0211,E16,3,0.0,0.6666666666666666,0.0,0
P0069,E01,2,0.0,0.0,0.0,0
P0030,E16,4,0.0,0.25,0.0,0
P0196,E07,4,0.0,0.25,0.0,0
P0038,E17,3,0.0,0.0,0.0,0
P0167,E15,2,0.0,0.5,0.0,0
