id_contrato,id_proveedor,id_entidad,id_funcionario,modalidad,objeto,categoria_principal,monto,fecha_contrato,es_favoritismo_real,es_fraccionamiento_real,escenario_sintetico,monto_capped,monto_norm,modalidad_Adjudicación Simplificada,modalidad_Comparación de Precios,modalidad_Concurso Público,modalidad_Concurso Público Abreviado,modalidad_Contratación Directa,modalidad_Licitación Pública,modalidad_Licitación Pública Abreviada,es_contratacion_directa,es_comparacion_precios
C003284,P0067,E12,F050,Concurso Público,Servicio de mantenimiento de infraestructura,services,60980.33,2023-07-13,False,False,normal,60980.33,-0.36733691862272755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001518,P0166,E15,F035,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,28029.57,2025-09-29,False,False,normal,28029.57,-0.6233102354610524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002802,P0092,E07,F023,Comparación de Precios,Obra de rehabilitación vial,works,10691.63,2024-06-28,False,False,normal,10691.63,-0.7579975691961124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003343,P0184,E10,F026,Concurso Público,Adquisición de equipos informáticos,goods,152370.28,2023-08-25,False,False,normal,152370.28,0.3426129771365408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001343,P0134,E11,F007,Licitación Pública,Adquisición de materiales de construcción,goods,143893.81,2025-12-07,False,False,normal,143893.81,0.27676471928207685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000273,P0079,E11,F054,Licitación Pública,Servicio de transporte,services,86209.4,2024-01-19,False,False,normal,86209.4,-0.17134845800311588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001812,P0163,E01,F017,Contratación Directa,Adquisición de equipos informáticos,goods,31650.8,2026-01-06,False,False,normal,31650.8,-0.5951792225759339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000071,P0012,E15,F035,Adjudicación Simplificada,Servicio de transporte,services,94274.46,2024-09-14,False,False,normal,94274.46,-0.10869618052301817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000720,P0113,E14,F029,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,9085.43,2023-11-18,False,False,normal,9085.43,-0.7704751066339658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001740,P0115,E02,F044,Comparación de Precios,Adquisición de equipos informáticos,goods,47337.98,2023-01-19,False,False,normal,47337.98,-0.4733155843339075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001087,P0212,E14,F016,Comparación de Precios,Servicio de transporte,services,172234.1,2026-02-13,False,False,normal,172234.1,0.4969222522634106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000394,P0112,E09,F027,Comparación de Precios,Suministro de combustible,goods,37427.59,2023-09-08,False,False,normal,37427.59,-0.5503030468222194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000583,P0187,E09,F033,Contratación Directa,Obra de rehabilitación vial,works,47327.62,2024-03-05,False,False,normal,47327.62,-0.47339606452806526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C700085,P0201,E16,F057,Licitación Pública,Adquisición de materiales de construcción,goods,551963.59,2024-10-21,False,False,hard_negative_concentracion_legitima,551963.59,3.4467970671880286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002480,P0123,E02,F044,Licitación Pública,Servicio de transporte,services,25785.2,2025-05-22,False,False,normal,25785.2,-0.6407453062488714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002487,P0153,E17,F031,Comparación de Precios,Adquisición de materiales de construcción,goods,53104.28,2023-10-29,False,False,normal,53104.28,-0.428520898660957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000500,P0021,E13,F055,Comparación de Precios,Servicio de transporte,services,99155.5,2026-02-22,False,False,normal,99155.5,-0.0707785119041294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002503,P0176,E03,F000,Contratación Directa,Servicio de mantenimiento de infraestructura,services,131513.17,2023-10-06,False,False,normal,131513.17,0.18058746918583524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C003107,P0123,E04,F053,Comparación de Precios,Obra de rehabilitación vial,works,173217.27,2025-08-19,False,False,normal,173217.27,0.5045598692991309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002495,P0139,E16,F024,Adjudicación Simplificada,Suministro de combustible,goods,279982.36,2024-12-25,False,False,normal,279982.36,1.3339493647111418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C800003,P0137,E00,F010,Concurso Público Abreviado,Servicio de mantenimiento de infraestructura,services,217203.02,2026-03-31,False,True,fraccionamiento_sembrado,217203.02,0.8462569446054774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
C003382,P0027,E17,F031,Comparación de Precios,Servicio de limpieza y vigilancia,services,356028.74,2023-09-14,False,False,normal,356028.74,1.9247049078958105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001967,P0171,E05,F045,Adjudicación Simplificada,Obra de rehabilitación vial,works,48871.17,2026-04-18,False,False,normal,48871.17,-0.4614052147508281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002428,P0114,E16,F024,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,250479.66,2024-08-04,False,False,normal,250479.66,1.1047618141148567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002148,P0183,E11,F007,Licitación Pública,Consultoría en ingeniería,services,46754.21,2024-11-28,False,False,normal,46754.21,-0.47785051898096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001763,P0216,E08,F005,Licitación Pública,Adquisición de materiales de construcción,goods,274019.28,2024-09-15,False,False,normal,274019.28,1.2876260214507051,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C003319,P0097,E05,F001,Adjudicación Simplificada,Servicio de transporte,services,241612.75,2023-05-14,False,False,normal,241612.75,1.0358804783639692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001259,P0108,E09,F034,Comparación de Precios,Adquisición de materiales de construcción,goods,140038.16,2024-06-18,False,False,normal,140038.16,0.24681264779517684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002629,P0131,E14,F029,Contratación Directa,Consultoría en ingeniería,services,73273.72,2023-06-28,False,False,normal,73273.72,-0.2718374578064339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C002304,P0185,E07,F023,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,53171.23,2023-06-20,False,False,normal,53171.23,-0.4280008070587503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002334,P0083,E10,F004,Contratación Directa,Adquisición de bienes de oficina,goods,15206.8,2024-01-21,False,False,normal,15206.8,-0.7229221099050703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000205,P0033,E03,F000,Adjudicación Simplificada,Suministro de combustible,goods,993720.1,2026-01-24,False,False,normal,714814.3156000002,4.711879887170328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000733,P0165,E05,F001,Contratación Directa,Adquisición de materiales de construcción,goods,35924.16,2025-10-08,False,False,normal,35924.16,-0.5619822300560581,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C001176,P0059,E17,F003,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,31104.39,2025-11-20,False,False,normal,31104.39,-0.5994239313490739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000526,P0000,E05,F037,Adjudicación Simplificada,Servicio de capacitación,services,59739.56,2023-03-01,False,False,normal,59739.56,-0.3769756648104783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002898,P0113,E06,F006,Comparación de Precios,Suministro de combustible,goods,9223.8,2023-05-29,False,False,normal,9223.8,-0.7694001988670153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000915,P0063,E15,F035,Comparación de Precios,Servicio de transporte,services,64809.99,2026-05-31,False,False,normal,64809.99,-0.3375867467734877,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000898,P0023,E14,F016,Comparación de Precios,Servicio de transporte,services,61687.33,2025-02-23,False,False,normal,61687.33,-0.36184468915655754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000377,P0128,E16,F057,Adjudicación Simplificada,Suministro de combustible,goods,19588.0,2025-03-23,False,False,normal,19588.0,-0.6888873776035371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002678,P0044,E16,F042,Licitación Pública,Servicio de mantenimiento de infraestructura,services,43864.06,2023-07-29,False,False,normal,43864.06,-0.5003022403270013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001559,P0098,E10,F004,Comparación de Precios,Servicio de limpieza y vigilancia,services,125528.03,2024-12-29,False,False,normal,125528.03,0.13409275593667996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003288,P0002,E13,F055,Licitación Pública,Consultoría en ingeniería,services,190057.13,2025-09-02,False,False,normal,190057.13,0.635377939027812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001963,P0155,E06,F006,Adjudicación Simplificada,Consultoría en ingeniería,services,37052.74,2024-12-12,False,False,normal,37052.74,-0.5532150160094809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C003307,P0160,E09,F046,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,45295.26,2025-09-13,False,False,normal,45295.26,-0.48918416562829903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000348,P0097,E06,F039,Contratación Directa,Suministro de combustible,goods,5852.53,2026-03-30,False,False,normal,5852.53,-0.7955894328591157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000386,P0197,E12,F021,Contratación Directa,Servicio de mantenimiento de infraestructura,services,32331.82,2023-09-08,False,False,normal,32331.82,-0.589888815063839,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000198,P0073,E11,F054,Comparación de Precios,Servicio de transporte,services,103011.35,2023-11-08,False,False,normal,103011.35,-0.0408248867455274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C900013,P0022,E00,F010,Contratación Directa,Adquisición de bienes de oficina,goods,238528.87,2024-10-16,True,False,favoritismo_sembrado,238528.87,1.0119237929238953,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C001709,P0079,E08,F005,Contratación Directa,Obra de rehabilitación vial,works,6621.2,2024-07-13,False,False,normal,6621.2,-0.7896181287236689,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C001050,P0154,E06,F039,Comparación de Precios,Servicio de limpieza y vigilancia,services,13385.0,2023-05-19,False,False,normal,13385.0,-0.7370745054375576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000590,P0182,E04,F053,Comparación de Precios,Consultoría en ingeniería,services,345465.32,2026-01-02,False,False,normal,345465.32,1.842644474250083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000519,P0141,E09,F046,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,67303.73000000001,2024-08-13,False,False,normal,67303.73000000001,-0.3182144804241711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002490,P0088,E04,F019,Adjudicación Simplificada,Suministro de combustible,goods,70687.29,2025-01-17,False,False,normal,70687.29,-0.29192977330598996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001628,P0039,E10,F026,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,25566.98,2025-11-04,False,False,normal,25566.98,-0.6424405174428001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002988,P0057,E16,F057,Licitación Pública,Consultoría en ingeniería,services,260867.86,2026-02-24,False,False,normal,260867.86,1.1854610759825612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002512,P0124,E07,F023,Adjudicación Simplificada,Obra de rehabilitación vial,works,14681.05,2023-02-25,False,False,normal,14681.05,-0.7270063243914053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000429,P0218,E12,F021,Concurso Público,Obra de rehabilitación vial,works,87525.69,2024-03-11,False,False,normal,87525.69,-0.16112304538073263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001083,P0024,E09,F027,Comparación de Precios,Adquisición de bienes de oficina,goods,98761.64,2025-09-24,False,False,normal,98761.64,-0.07383815758665517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002183,P0007,E05,F047,Concurso Público,Servicio de mantenimiento de infraestructura,services,54619.81,2025-11-10,False,False,normal,54619.81,-0.41674771828915413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C002043,P0170,E06,F006,Comparación de Precios,Suministro de combustible,goods,71335.5,2023-05-02,False,False,normal,71335.5,-0.28689424563658955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000207,P0104,E04,F053,Contratación Directa,Consultoría en ingeniería,services,14792.72,2025-06-26,False,False,normal,14792.72,-0.7261388317966568,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000491,P0001,E02,F011,Comparación de Precios,Servicio de capacitación,services,953062.62,2023-03-02,False,False,normal,714814.3156000002,4.711879887170328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C800027,P0052,E17,F012,Licitación Pública Abreviada,Adquisición de bienes de oficina,goods,135167.92,2025-09-09,False,True,fraccionamiento_sembrado,135167.92,0.20897887744818996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False
C001809,P0070,E16,F042,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,49179.49,2024-08-25,False,False,normal,49179.49,-0.4590100744551993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002102,P0181,E04,F053,Comparación de Precios,Servicio de capacitación,services,125692.03,2025-10-30,False,False,normal,125692.03,0.1353667667322272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C700096,P0054,E10,F004,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,792667.69,2025-05-15,False,False,hard_negative_concentracion_legitima,714814.3156000002,4.711879887170328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000792,P0156,E04,F019,Comparación de Precios,Servicio de capacitación,services,45524.61,2025-08-23,False,False,normal,45524.61,-0.4874024926041603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003063,P0196,E07,F023,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,39766.59,2026-02-17,False,False,normal,39766.59,-0.5321328562686528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002668,P0133,E10,F026,Contratación Directa,Servicio de mantenimiento de infraestructura,services,209544.33,2025-04-03,False,False,normal,209544.33,0.7867614949728585,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C001186,P0201,E09,F043,Concurso Público,Servicio de limpieza y vigilancia,services,34543.84,2024-08-10,False,False,normal,34543.84,-0.5727050506738004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001980,P0079,E10,F004,Licitación Pública,Servicio de transporte,services,53231.5,2023-02-26,False,False,normal,53231.5,-0.42753260809138677,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001185,P0193,E16,F057,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,409883.08,2023-07-02,False,False,normal,409883.08,2.3430647283047747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001550,P0001,E07,F013,Comparación de Precios,Obra de rehabilitación vial,works,127942.19,2026-05-04,False,False,normal,127942.19,0.15284681631581573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002375,P0022,E15,F035,Concurso Público,Adquisición de bienes de oficina,goods,15897.07,2023-07-07,False,False,normal,15897.07,-0.7175598450767631,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001915,P0174,E00,F038,Comparación de Precios,Adquisición de materiales de construcción,goods,27698.51,2025-10-22,False,False,normal,27698.51,-0.6258820282291858,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002321,P0177,E01,F017,Adjudicación Simplificada,Suministro de combustible,goods,64587.41,2025-12-11,False,False,normal,64587.41,-0.3393158280105175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002746,P0034,E16,F002,Adjudicación Simplificada,Servicio de transporte,services,27293.6,2025-02-07,False,False,normal,27293.6,-0.6290275142732407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001530,P0050,E00,F010,Licitación Pública,Obra de rehabilitación vial,works,96594.85,2023-09-25,False,False,normal,96594.85,-0.0906705591213121,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001410,P0073,E11,F054,Concurso Público,Obra de rehabilitación vial,works,252542.74,2023-04-24,False,False,normal,252542.74,1.1207885591885003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001476,P0186,E13,F056,Adjudicación Simplificada,Consultoría en ingeniería,services,58093.85,2024-04-23,False,False,normal,58093.85,-0.3897601300930393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C700053,P0205,E17,F012,Licitación Pública,Servicio de limpieza y vigilancia,services,496027.41,2025-11-29,False,False,hard_negative_concentracion_legitima,496027.41,3.0122647672997847,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002935,P0197,E08,F028,Comparación de Precios,Servicio de transporte,services,187997.94,2025-04-19,False,False,normal,187997.94,0.6193814128687701,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001797,P0177,E07,F036,Concurso Público,Servicio de mantenimiento de infraestructura,services,102883.84,2024-07-10,False,False,normal,102883.84,-0.041815430139065426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C000083,P0142,E11,F049,Comparación de Precios,Servicio de capacitación,services,73378.65,2025-05-05,False,False,normal,73378.65,-0.27102232394803905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001978,P0017,E00,F038,Comparación de Precios,Obra de rehabilitación vial,works,45384.72,2024-03-05,False,False,normal,45384.72,-0.48848920827604503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002910,P0020,E03,F000,Licitación Pública,Adquisición de materiales de construcción,goods,63058.83,2025-10-11,False,False,normal,63058.83,-0.3511903854608685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001999,P0216,E14,F029,Comparación de Precios,Servicio de transporte,services,173134.56,2025-06-05,False,False,normal,173134.56,0.5039173483668157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002740,P0131,E05,F037,Adjudicación Simplificada,Suministro de combustible,goods,22176.06,2023-05-08,False,False,normal,22176.06,-0.6687823996796107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000020,P0009,E15,F035,Concurso Público,Servicio de capacitación,services,998574.32,2023-10-19,False,False,normal,714814.3156000002,4.711879887170328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C002080,P0214,E10,F004,Contratación Directa,Adquisición de materiales de construcción,goods,49228.39,2023-06-20,False,False,normal,49228.39,-0.45863020172408797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C001627,P0150,E06,F006,Concurso Público,Adquisición de bienes de oficina,goods,40276.93,2023-12-17,False,False,normal,40276.93,-0.5281683521869481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C002571,P0140,E07,F013,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,55472.1,2024-08-28,False,False,normal,55472.1,-0.41012682401514844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C900022,P0012,E01,F017,Contratación Directa,Servicio de limpieza y vigilancia,services,65565.18,2025-03-22,True,False,favoritismo_sembrado,65565.18,-0.33172016011074806,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C001405,P0175,E14,F029,Contratación Directa,Servicio de transporte,services,14087.66,2025-05-19,False,False,normal,14087.66,-0.7316159906473185,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C003245,P0099,E02,F051,Licitación Pública,Servicio de transporte,services,142620.12,2024-01-21,False,False,normal,142620.12,0.26687023873219556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001730,P0062,E01,F017,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,58898.515,2023-10-04,False,False,normal,58898.515,-0.3835092038930454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001562,P0030,E15,F035,Licitación Pública,Servicio de limpieza y vigilancia,services,13894.87,2023-01-08,False,False,normal,13894.87,-0.7331136524843525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C800018,P0204,E05,F059,Concurso Público Abreviado,Servicio de transporte,services,144231.53,2026-04-27,False,True,fraccionamiento_sembrado,144231.53,0.279388249317883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
C003320,P0166,E16,F024,Comparación de Precios,Suministro de combustible,goods,415836.78,2025-05-04,False,False,normal,415836.78,2.389315204362393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C700057,P0205,E17,F003,Licitación Pública,Servicio de limpieza y vigilancia,services,140772.71,2026-01-28,False,False,hard_negative_concentracion_legitima,140772.71,0.25251889553828166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000973,P0202,E01,F017,Licitación Pública,Servicio de limpieza y vigilancia,services,135682.12,2025-05-22,False,False,normal,135682.12,0.21297336739374093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001710,P0057,E06,F006,Comparación de Precios,Consultoría en ingeniería,services,12972.85,2025-07-06,False,False,normal,12972.85,-0.7402762343972209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002416,P0030,E02,F025,Concurso Público,Adquisición de materiales de construcción,goods,7342.82,2025-06-26,False,False,normal,7342.82,-0.7840123258560908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001098,P0198,E00,F038,Comparación de Precios,Obra de rehabilitación vial,works,184751.1,2023-10-23,False,False,normal,184751.1,0.5941587957259988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000886,P0172,E01,F018,Adjudicación Simplificada,Obra de rehabilitación vial,works,142317.68,2024-08-24,False,False,normal,142317.68,0.26452077638460225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002240,P0150,E01,F048,Comparación de Precios,Adquisición de equipos informáticos,goods,100984.25,2025-03-13,False,False,normal,100984.25,-0.056572126280001564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003368,P0019,E06,F006,Contratación Directa,Adquisición de materiales de construcción,goods,137179.16,2023-01-19,False,False,normal,137179.16,0.2246029108167044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C700059,P0205,E17,F031,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,700263.82,2026-05-02,False,False,hard_negative_concentracion_legitima,700263.82,4.598846420859581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000737,P0184,E12,F050,Contratación Directa,Adquisición de bienes de oficina,goods,318418.31,2024-12-19,False,False,normal,318418.31,1.6325336039618303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C001453,P0207,E06,F039,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,127109.2,2026-02-04,False,False,normal,127109.2,0.14637585136104206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002915,P0077,E13,F058,Adjudicación Simplificada,Servicio de transporte,services,110196.19,2024-09-21,False,False,normal,110196.19,0.014989526207395971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C003268,P0171,E13,F056,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,66561.86,2026-02-07,False,False,normal,66561.86,-0.3239775925515651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000906,P0118,E15,F035,Contratación Directa,Adquisición de materiales de construcción,goods,61718.89,2026-06-07,False,False,normal,61718.89,-0.36159951976199983,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C002223,P0019,E04,F019,Concurso Público,Servicio de limpieza y vigilancia,services,32048.19,2023-06-11,False,False,normal,32048.19,-0.5920921545878698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C002727,P0197,E04,F053,Concurso Público,Consultoría en ingeniería,services,47424.38,2023-09-01,False,False,normal,47424.38,-0.47264439815869247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C000947,P0052,E09,F033,Adjudicación Simplificada,Obra de rehabilitación vial,works,66180.62,2024-11-24,False,False,normal,66180.62,-0.32693920154970185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002318,P0179,E12,F050,Adjudicación Simplificada,Consultoría en ingeniería,services,32946.98,2023-07-12,False,False,normal,32946.98,-0.5851100316431754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002473,P0200,E03,F000,Comparación de Precios,Servicio de capacitación,services,7507.85,2024-07-13,False,False,normal,7507.85,-0.7827303136512789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000715,P0113,E11,F007,Contratación Directa,Adquisición de materiales de construcción,services,61718.89,2026-04-12,False,False,normal,61718.89,-0.36159951976199983,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C002462,P0110,E16,F042,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,89310.62,2023-10-09,False,False,normal,89310.62,-0.14725706922648826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000686,P0008,E08,F014,Licitación Pública,Obra de rehabilitación vial,works,29376.37,2025-10-22,False,False,normal,29376.37,-0.6128478102205465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C003161,P0018,E17,F003,Comparación de Precios,Adquisición de equipos informáticos,goods,297214.61,2025-02-24,False,False,normal,297214.61,1.4678156606353396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003324,P0176,E07,F036,Comparación de Precios,Suministro de combustible,goods,177483.66,2024-06-04,False,False,normal,177483.66,0.5377027163601961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C900065,P0064,E00,F041,Contratación Directa,Adquisición de materiales de construcción,goods,448170.34,2025-12-27,True,False,favoritismo_sembrado,448170.34,2.6404938903286954,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000885,P0084,E00,F038,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,89241.66,2024-08-28,False,False,normal,89241.66,-0.14779277522929876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000917,P0219,E16,F002,Comparación de Precios,Suministro de combustible,goods,163277.4,2023-09-09,False,False,normal,163277.4,0.427343395601961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002284,P0091,E10,F008,Contratación Directa,Servicio de capacitación,services,168415.61,2023-09-07,False,False,normal,168415.61,0.46725885297872094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C002340,P0172,E15,F035,Comparación de Precios,Servicio de transporte,services,64138.73,2023-08-29,False,False,normal,64138.73,-0.34280133510653044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001265,P0059,E01,F018,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,75122.32,2025-03-31,False,False,normal,75122.32,-0.2574768702658938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000483,P0019,E15,F035,Licitación Pública,Adquisición de bienes de oficina,goods,36672.33,2024-11-25,False,False,normal,36672.33,-0.5561701772700547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
